Liga,Temporada,player_id,Atleta,Clube,Minutos,most_played_position,função,Posição,Participação,Pressão na linha alta,Impacto do passe,Criação de oportunidades,Drible,Efetividade,Ameaça ofensiva,rating,percentil,rank
BEL1,2023,363677.0,William Balikwisha,Standard Liege,1553.0,MC,Meio Campo,Segundo Volante,-0.1355479125989946,0.0,0.2270191379898353,-0.0111573966179197,0.3957200431636056,-0.059800936401079,0.1237504832570909,0.599,75.0,27
BEL1,2023,364234.0,Ryota Morioka,Sporting Charleroi,1139.0,MC,Meio Campo,Segundo Volante,0.0627727760667419,0.0,0.0110225991009783,-0.1416561340878239,0.1360171525972029,-0.2445483494338778,-0.1443191519525585,0.348,38.0,66
BEL1,2023,366551.0,Jón Thorsteinsson,OH Leuven,2278.0,AMC,Meio Campo,Meia,-0.0736960876223943,0.0,0.0815863273015556,0.3921398429730047,-0.2117287584501694,0.7211424637302762,0.4017627695227558,0.767,90.0,11
BEL1,2023,367188.0,Yari Verschaeren,Anderlecht,1243.0,MC,Meio Campo,Segundo Volante,-0.1389405741294987,0.0,0.0684391781338525,0.0213885475620242,0.0872313832867152,0.1738090332278471,0.0838575590431189,0.542,70.0,33
BEL1,2023,372328.0,Vetle Dragsnes,Sporting Charleroi,2353.0,DML,Meio Campo,Primeiro Volante,-0.0002244528916685,0.0,-0.0306397470765969,0.116734693737201,-0.069052877455798,0.0129493034164046,0.0283236267743338,0.453,59.0,44
BEL1,2023,399358.0,Marlon Fossey,Standard Liege,2093.0,DMR,Meio Campo,Primeiro Volante,0.1255758384200034,0.0,-0.1629483663030241,-0.1416561340878239,0.0244740530740579,-0.531745760210885,0.0337870272405821,0.255,28.0,77
BEL1,2023,399710.0,Aboubakary Koïta,St.Truiden,2954.0,AMC,Meio Campo,Meia,-0.1609394525901706,0.0,-0.0646761144069515,0.338591589349999,0.0008647458968566,0.5870229029914021,0.3272953144451915,0.72,89.0,13
BEL1,2023,399713.0,Daan Heymans,Sporting Charleroi,2246.0,AMC,Meio Campo,Meia,0.5240731816999429,0.0,0.0903612977372996,-0.051422590325241,0.0437101208911849,0.5448677582279925,0.0346242492051835,0.596,73.0,29
BEL1,2023,399998.0,Mathieu Maertens,OH Leuven,1222.0,AMC,Meio Campo,Meia,0.100504592824873,0.0,-0.2675988599159235,-0.1416561340878239,-0.2200531563229072,0.4634263957947603,0.0466508026962244,0.411,51.0,52
BEL1,2023,400140.0,Marco Kana,Kortrijk,1498.0,MC,Meio Campo,Segundo Volante,-0.0273744132406835,0.0,-0.2853383983008284,-0.1416561340878239,0.0562948745343262,-1.2150998899972285,-0.2685835236376609,0.0,1.0,105
BEL1,2023,400142.0,Charles Vanhoutte,Union St.Gilloise,3100.0,MC,Meio Campo,Segundo Volante,0.1254193215357378,0.0,0.03453218904086,-0.1416561340878239,-0.1783166058199381,-0.3274313535393797,-0.2386504000009555,0.237,24.0,81
BEL1,2023,400146.0,Thibo Somers,Cercle Bruges,3197.0,AMC,Meio Campo,Meia,0.7037794505973286,0.0,-0.0821500967066791,0.1119122603954557,-0.4310875299911789,0.8900488773822568,0.0981466871260178,0.578,70.0,32
BEL1,2023,400241.0,Mory Konaté,KV Mechelen,1621.0,DMC,Meio Campo,Primeiro Volante,0.2174038130192157,0.0,-0.4886000572829356,-0.0166317421749545,0.0601066118645649,-0.2314432583101637,-0.2580683100943245,0.218,20.0,85
BEL1,2023,400370.0,Eric-Junior Bocat,St.Truiden,3203.0,DML,Meio Campo,Primeiro Volante,-0.1327147170267626,0.0,-0.1216535282711977,-0.0783827843248638,0.0035552552076958,-0.5358506694829557,0.1007407467929817,0.289,30.0,74
BEL1,2023,400487.0,Boris Lambert,Eupen,1740.0,MC,Meio Campo,Segundo Volante,0.0957187649596634,0.0,-0.236075785554033,-0.1416561340878239,0.3944749220692264,-1.051597251996987,-0.261235442849478,0.132,7.0,99
BEL1,2023,400515.0,Joren Dom,OH Leuven,1810.0,MC,Meio Campo,Segundo Volante,-0.0151979426642297,0.0,-0.3538508313757406,-0.1416561340878239,-0.2032091769101875,-0.7236021511985085,-0.1207083133016112,0.074,5.0,101
BEL1,2023,402104.0,Matisse Samoise,Gent,3071.0,MR,Meio Campo,Segundo Volante,-0.0262008347695943,0.0,0.0829760912695691,0.0563229013639129,0.039483741407712,-0.2824723558569528,0.1181538460675439,0.442,56.0,47
BEL1,2023,402162.0,Théo Leoni,Anderlecht,2487.0,MC,Meio Campo,Segundo Volante,-0.0639872452626311,0.0,0.3145241095766133,0.0213229887837171,0.1711565730794385,0.2205346062473626,0.0233335933057799,0.617,76.0,26
BEL1,2023,403894.0,Pierre Dwomoh,RWD Molenbeek,2405.0,MC,Meio Campo,Segundo Volante,-0.0574522262036514,0.0,-0.3906635834043721,-0.1416561340878239,0.1553713091880126,-0.4730923978124025,-0.215197445653258,0.187,13.0,92
BEL1,2023,404110.0,Nicolas Madsen,Westerlo,2702.0,AMC,Meio Campo,Meia,-0.0677329403834735,0.0,0.2185724514102892,0.1583653896586768,0.108017862001801,0.5948648845213421,0.0726661420326714,0.712,88.0,14
BEL1,2023,407510.0,Lazare Amani,Union St.Gilloise,1708.0,MC,Meio Campo,Segundo Volante,-0.1403804632868869,0.0,0.053866905825877,-0.1416561340878239,-0.0519145937409571,0.2521764198090384,0.1288485943398302,0.496,63.0,40
BEL1,2023,407720.0,Gary Magnée,Eupen,2516.0,MR,Meio Campo,Segundo Volante,-0.0867897218412169,0.0,0.033537136797697,-0.0611058402520682,-0.0847443805102761,-0.3772893168933348,0.2028347443068532,0.371,44.0,60
BEL1,2023,408591.0,Mario Stroeykens,Anderlecht,2367.0,MC,Meio Campo,Segundo Volante,-0.0542702704956546,0.0,0.0335761409622724,0.2008272445192927,0.0907161074277839,-0.0785407766809952,-0.0280113318985239,0.491,61.0,42
BEL1,2023,409286.0,Jarne Steuckers,St.Truiden,2820.0,AMC,Meio Campo,Meia,-0.1417401728249375,0.0,0.6936679764598142,0.0739444396257519,0.6999442747622049,0.5726734291291786,0.3306913225770172,1.0,100.0,1
BEL1,2023,411101.0,Daiki Hashioka,St.Truiden,1620.0,DMR,Meio Campo,Primeiro Volante,0.2112991973830625,0.0,-0.1929144942845927,0.1085470008390418,-0.2478030524548282,-0.0752219821233308,0.1060439495088462,0.368,41.0,63
BEL1,2023,411939.0,Mandela Keita,Royal Antwerp,2207.0,DMC,Meio Campo,Primeiro Volante,-0.0443658968612342,0.0,-0.2429133682802298,-0.1416561340878239,0.0790964627779109,-0.5058695611211496,-0.2703643096163371,0.183,10.0,95
BEL1,2023,412165.0,Zan Rogelj,Sporting Charleroi,2427.0,DMR,Meio Campo,Primeiro Volante,-0.0805973148728187,0.0,-0.1283869499095983,-0.1416561340878239,-0.023493242695023,-0.5825970470666891,0.0491095928201895,0.243,25.0,80
BEL1,2023,413424.0,Isaac Price,Standard Liege,2452.0,MC,Meio Campo,Segundo Volante,-0.0739298434247982,0.0,0.1301488848534374,-0.059003385600564,0.0363047781931458,-0.3050883027674333,-0.0900742055001075,0.371,43.0,61
BEL1,2023,416915.0,Carlos Alberto,RWD Molenbeek,918.0,AMC,Meio Campo,Meia,0.0717022202340558,0.0,-0.4838156929906255,0.2998788099007627,-0.6802374490481355,1.122060838889967,0.1395318595933584,0.533,69.0,34
BEL1,2023,419614.0,Matías Galarza,Genk,2188.0,MC,Meio Campo,Segundo Volante,0.0521904098848756,0.0,0.1672753896402845,-0.0490306590920463,0.1178346782290742,-0.2676092620855861,-0.19164906317921,0.386,49.0,55
BEL1,2023,419965.0,Dion De Neve,Kortrijk,2358.0,DML,Meio Campo,Primeiro Volante,0.0124178102763286,0.0,-0.0417755449747544,0.0302391494497174,0.0681919984063954,-0.2587410669655067,0.1595068956103938,0.429,54.0,49
BEL1,2023,420404.0,Loïc Lapoussin,Union St.Gilloise,2438.0,DML,Meio Campo,Primeiro Volante,-0.1833973505665984,0.0,0.3430910670332434,0.1908533643383636,0.0756837301535658,0.2800614557126111,0.1354877809388195,0.682,83.0,19
BEL1,2023,420456.0,Mathias Delorge,St.Truiden,3601.0,MC,Meio Campo,Segundo Volante,-0.0168069012169832,0.0,0.1602693334437286,-0.1416561340878239,0.1450898982218011,-0.2627420281089802,-0.1763219611284476,0.374,46.0,58
BEL1,2023,422143.0,Alhassan Yusuf,Royal Antwerp,1689.0,DMC,Meio Campo,Primeiro Volante,0.2535760162323858,0.0,0.0144954788898443,-0.1416561340878239,0.1734183338817178,-0.3987517654955231,-0.1456458653445995,0.321,33.0,71
BEL1,2023,422197.0,Adem Zorgane,Sporting Charleroi,2298.0,MC,Meio Campo,Segundo Volante,-0.0707703408783772,0.0,1.1572236974384318,0.034727276957225,0.4174600009877502,0.0367919339733919,0.1762853950100537,0.87,95.0,6
BEL1,2023,423834.0,Casper Terho,Union St.Gilloise,1088.0,DMR,Meio Campo,Primeiro Volante,-0.0746911730867943,0.0,-0.0349487373579418,0.417161529397731,-0.3059500908023327,0.1647907210402975,-0.008681347103356,0.494,62.0,41
BEL1,2023,423869.0,Abdelkahar Kadri,Kortrijk,2772.0,MC,Meio Campo,Segundo Volante,-0.1360293406090244,0.0,0.3257636907979623,0.0045664772330716,0.278682630073454,-0.1395901462139286,0.1211746995802536,0.579,71.0,31
BEL1,2023,424280.0,Omri Gandelman,Gent,1528.0,MC,Meio Campo,Segundo Volante,0.1715965728226907,0.0,-0.3438889890124945,0.6541470306664742,-0.1536093754936733,0.6277456614425609,0.0044263073407941,0.626,77.0,25
BEL1,2023,425338.0,Raphael Onyedika,Club Bruges,2258.0,DMC,Meio Campo,Primeiro Volante,-0.0996199337687157,0.0,-0.0477354979724815,-0.1416561340878239,-0.1964886611752199,-0.2898792991748254,-0.2806311468133561,0.213,17.0,88
BEL1,2023,426647.0,Félix Lemaréchal,Cercle Bruges,2331.0,AMC,Meio Campo,Meia,0.1088790734143687,0.0,0.229966875357697,-0.054712959788913,0.3223064610012205,0.435787608937054,0.0498659281288569,0.672,82.0,20
BEL1,2023,428498.0,Amadou Keita,Eupen,1706.0,MC,Meio Campo,Segundo Volante,-0.0126877327726984,0.0,-0.2652479582897742,-0.0228609762386086,-0.290441946117332,-0.1323194440174972,-0.1095115896092589,0.245,26.0,79
BEL1,2023,430351.0,Cihan Çanak,Standard Liege,1098.0,DML,Meio Campo,Primeiro Volante,0.0274748186098069,0.0,0.102442367146656,-0.1416561340878239,-0.1795449768234086,-0.1757977859265283,0.0374594840212369,0.354,40.0,64
BEL1,2023,431755.0,Nayel Mehssatou,Kortrijk,2381.0,DMR,Meio Campo,Primeiro Volante,-0.125089233824799,0.0,-0.175419809376797,-0.0565387299337872,0.051111817722064,-0.6007264207529228,-0.1062035844490425,0.229,22.0,83
BEL1,2023,431791.0,Cameron Puertas,Union St.Gilloise,3345.0,MC,Meio Campo,Segundo Volante,-0.0542899024221554,0.0,0.4822677778004389,0.1006930907740729,-0.0358190838815455,0.4680172432462126,0.6381730920145507,0.83,93.0,8
BEL1,2023,433572.0,Bilal El Khannouss,Genk,2950.0,AMC,Meio Campo,Meia,-0.076505649991226,0.0,0.8121778918430491,0.0644433973943061,0.3671621641587891,0.3525889259584387,0.3863154492425657,0.908,97.0,4
BEL1,2023,437449.0,Noah Sadiki,Union St.Gilloise,1525.0,MC,Meio Campo,Segundo Volante,-0.1537279917268649,0.0,-0.2888164014739964,-0.1416561340878239,-0.3920085725939998,-0.0284439490995212,-0.1637360840389334,0.199,14.0,91
BEL1,2023,438102.0,Malick Fofana,Gent,1272.0,ML,Meio Campo,Segundo Volante,-0.1416015064832256,0.0,0.1418776213929993,0.1769988019039391,-0.01153900314996,1.1815158428839634,0.7241743442302725,0.963,99.0,2
BEL1,2023,442979.0,Richie Sagrado,OH Leuven,2134.0,DMR,Meio Campo,Primeiro Volante,0.0794039862276704,0.0,-0.4257865849437839,-0.0466868092093041,-0.2261023323493041,-0.2129308236545512,-0.0832659118871527,0.203,15.0,90
BEL1,2023,444677.0,Brandon Baiye,Eupen,2542.0,MC,Meio Campo,Segundo Volante,0.009319786840483,0.0,-0.5035780341545091,-0.1416561340878239,-0.2198369090682214,-0.6545113253485054,-0.241097242284828,0.022,2.0,104
BEL1,2023,445430.0,Arthur Vermeeren,Royal Antwerp,2043.0,DMC,Meio Campo,Primeiro Volante,-0.1085603308536637,0.0,0.0239518632967217,-0.1416561340878239,0.0402516716590495,0.1292328697197453,-0.1154099085021336,0.424,53.0,50
BEL1,2023,447584.0,Joel Chima Fujita,St.Truiden,1118.0,MC,Meio Campo,Segundo Volante,-0.0888158937484775,0.0,-0.1486306735145734,0.039618051324306,0.2676526837622418,-0.3532846306972709,-0.1700888558529111,0.353,39.0,65
BEL1,2023,449357.0,Hong Hyun-Seok,Gent,2139.0,AMC,Meio Campo,Meia,-0.0667163336777513,0.0,0.4496071189515436,0.1425858565023041,0.0691442282285061,0.565824523839071,0.2571365850834077,0.79,91.0,10
BEL1,2023,450275.0,Hayao Kawabe,Standard Liege,2653.0,MC,Meio Campo,Segundo Volante,-0.0369203094039674,0.0,0.1298158841684076,0.2402973888876025,0.0074159315660161,0.5105363370085318,0.2291908886619208,0.703,87.0,15
BEL1,2023,454674.0,Abu Francis,Cercle Bruges,1059.0,DMC,Meio Campo,Primeiro Volante,0.1063981389759918,0.0,-0.0533303670969699,-0.1416561340878239,0.489461126090393,-0.3340219210153236,-0.2436188976618774,0.372,45.0,59
BEL1,2023,468938.0,Ngal'ayel Mukau,KV Mechelen,1844.0,DMC,Meio Campo,Primeiro Volante,-0.0533491030289743,0.0,-0.4773858686422559,-0.1416561340878239,0.0183179450396432,-0.7257978247596428,-0.292746497465381,0.056,3.0,103
BEL1,2023,469662.0,Kento Misao,OH Leuven,903.0,MC,Meio Campo,Segundo Volante,0.0082859827975763,0.0,-0.4166150643525955,0.0827785716605274,-0.0548312637654172,-0.9811077979501924,-0.2449982490955232,0.057,4.0,102
BEL1,2023,473111.0,Yusuke Matsuo,Westerlo,918.0,AMC,Meio Campo,Meia,-0.0750439282514228,0.0,-0.316796722722187,-0.1416561340878239,-0.5715242532530987,-0.1051221117662511,0.0577590558986194,0.184,11.0,94
BEL1,2023,484783.0,Ryotaro Ito,St.Truiden,2449.0,MC,Meio Campo,Segundo Volante,-0.1921845701966425,0.0,0.1074883938395566,0.1066058576934271,0.2406273835227761,0.5799591231471614,0.0415552284383716,0.694,86.0,16
BEL1,2023,484784.0,Henok Teklab,Union St.Gilloise,959.0,DML,Meio Campo,Primeiro Volante,-0.0071266043754934,0.0,-0.1565659192569061,0.0696728954124485,-0.0241301583406063,0.292522107970437,0.0981886604662998,0.505,66.0,37
BEL1,2023,484785.0,Robert-Jan Vanwesemael,St.Truiden,903.0,DMR,Meio Campo,Primeiro Volante,-0.0949951040741355,0.0,-0.4391628092070984,-0.1416561340878239,-0.2084203617689862,-0.6241130417917978,-0.0787359372643596,0.086,6.0,100
BEL1,2023,485928.0,Arthur Piedfort,Westerlo,2119.0,DMC,Meio Campo,Primeiro Volante,-0.0698233515818846,0.0,-0.3527640536210701,-0.1416561340878239,0.0243560136378469,-0.4212220728572299,-0.208221693771715,0.179,10.0,96
BEL1,2023,485929.0,Ezechiel Banzuzi,OH Leuven,2388.0,MC,Meio Campo,Segundo Volante,0.3909190546376243,0.0,-0.3687085714682844,-0.0567882365623795,-0.1629833155753003,-0.2052902007370281,-0.1427105238698899,0.217,19.0,86
BEL1,2023,486802.0,Rihito Yamamoto,St.Truiden,975.0,AMC,Meio Campo,Meia,-0.0430897373386085,0.0,-0.0538816373763749,-0.1416561340878239,-0.497613928386648,0.1402723258301499,0.0145902043657044,0.311,31.0,73
BEL1,2023,492430.0,Pathé Mboup,RWD Molenbeek,929.0,AMC,Meio Campo,Meia,0.112444112746419,0.0,-0.4209017598854143,0.0764972989485175,-0.2336178249746298,0.2826396150759629,0.0881016324502733,0.39,50.0,54
BEL1,2023,493016.0,Shuto Abe,RWD Molenbeek,1897.0,MC,Meio Campo,Segundo Volante,-0.0917768332245045,0.0,-0.2258641698595509,-0.0348219014622249,-0.1641543802462733,-0.4649868035206533,-0.2252343316901846,0.175,9.0,97
BEL1,2023,497183.0,Archie Brown,Gent,2338.0,DML,Meio Campo,Primeiro Volante,0.1122198776036069,0.0,0.1313539715992904,-0.1416561340878239,0.1522222936003622,-0.1299071388730369,0.2735581144086875,0.506,67.0,36
BEL1,2023,499794.0,Ilay Camara,RWD Molenbeek,1961.0,DMR,Meio Campo,Primeiro Volante,-0.086556590432059,0.0,-0.3256495304466748,0.1683865063365941,-0.4023926124837098,-0.2749070857011855,0.0838927551634857,0.261,30.0,75
BEL1,2023,514977.0,Takahiro Akimoto,OH Leuven,976.0,DML,Meio Campo,Primeiro Volante,0.0097792316628662,0.0,-0.3171360818385706,-0.1416561340878239,-0.0962659753712564,-0.1474944813703542,-0.1945014257568721,0.227,21.0,84
BRA1,2023,17476.0,Zé Rafael,Palmeiras,2836.0,DMC,Meio Campo,Primeiro Volante,-0.0692357212366364,0.4189158317824174,-0.7810849604180949,-0.6457045896841179,-0.0127247744015046,0.1470210410220117,-0.397659945277273,0.196,30.0,77
BRA1,2023,19119.0,Fernandinho,Athletico Paranaense,2175.0,MC,Meio Campo,Segundo Volante,0.6514828153783115,0.0064495600435407,0.6146107146366911,0.2356107452141968,0.1197373200471917,-0.0282110366606293,-1.0045875188436035,0.304,57.0,48
BRA1,2023,25657.0,Charles Aránguiz,Internacional,1406.0,DMC,Meio Campo,Primeiro Volante,0.594613936721127,0.9563714105356806,0.3775353009301329,-0.3491776116234955,-0.4906897973941295,-0.2486979329938199,-0.7554408067713936,0.211,33.0,74
BRA1,2023,25716.0,Renato Augusto,Corinthians,1423.0,AMC,Meio Campo,Meia,-0.2175074004959681,-0.151564551904479,1.285490738631955,1.3102442496232851,0.3516019979791155,0.1728838110783808,0.9223935157177372,0.576,92.0,10
BRA1,2023,31991.0,Tomás Rincón,Santos FC,1327.0,MC,Meio Campo,Segundo Volante,0.0576987349915382,0.0154699763301165,-0.7262450939525316,-0.0400559193327205,-0.134320031014422,0.316961086018888,0.2698064553904351,0.287,53.0,52
BRA1,2023,33183.0,Giuliano,Corinthians,1823.0,MC,Meio Campo,Segundo Volante,-0.2950642907475455,-0.1644381715521289,-0.4755806166978735,-0.2238463108321982,-0.4857768592994449,-0.5561145241181145,-0.3002265805667367,0.173,23.0,85
BRA1,2023,40237.0,Ganso,Fluminense,1939.0,AMC,Meio Campo,Meia,0.0836937169773613,0.3521497962206283,1.013285532202815,0.377597621399806,-0.4991234270855593,0.5280584924966272,0.2535463220518416,0.419,76.0,27
BRA1,2023,71443.0,Pablo Ceppelini,Cuiaba,1161.0,MC,Meio Campo,Segundo Volante,-0.368460721998936,-0.5348032587061217,1.9842689492129115,0.5546580701931916,-0.8775484943205303,0.1719138593536355,0.3139190138320819,0.45,79.0,24
BRA1,2023,74560.0,Willian Farias,Coritiba,1097.0,DMC,Meio Campo,Primeiro Volante,-0.5705857867895637,-0.5628514082908348,-1.0390382116470234,-1.1168807514375043,0.3886295385345014,-0.8178405797228916,-1.165155617310759,0.06,8.0,101
BRA1,2023,74571.0,Alan Patrick,Internacional,2763.0,AMC,Meio Campo,Meia,-0.3346216795639807,-0.3241075962613196,0.8642399921436322,1.359284132831919,1.3559262351649002,0.4018971625923472,0.7171043084997792,0.619,94.0,7
BRA1,2023,84381.0,Guilherme Marques,Goias,2048.0,MC,Meio Campo,Segundo Volante,-0.3541384079944035,-0.7192748226054393,0.7750483445964069,0.9898838060289284,-0.5014191575047042,0.5609953421681272,1.1135167480902823,0.503,86.0,16
BRA1,2023,102256.0,Edenílson,Atletico MG,1583.0,DMC,Meio Campo,Primeiro Volante,-0.4872688546052097,-0.0091133653887223,-0.4376239615402831,-0.3082676630148306,-0.6287396749773393,-0.0437995121956555,-0.5768673662772212,0.176,26.0,82
BRA1,2023,114095.0,Gabriel,Internacional,926.0,DMC,Meio Campo,Primeiro Volante,0.3205520061918747,1.7720596865081597,-0.3526141606760155,-1.076070151636747,-1.1111976911794428,-0.2300334046439339,-1.200997212013589,0.045,6.0,103
BRA1,2023,115098.0,Lucas Silva,Gremio,1882.0,DMC,Meio Campo,Primeiro Volante,0.5643091257308578,0.5519164472573266,1.043422317468117,-0.2537857439185941,0.8991457012295913,0.0079320371836807,-0.4527092288778499,0.391,72.0,31
BRA1,2023,115894.0,Lucas Lima,Santos FC,2459.0,AMC,Meio Campo,Meia,0.0159501078653686,-0.4151816088520823,1.451775969753062,0.7408824847140129,-0.3425238204660394,0.2701199849777914,0.4077379133156594,0.476,83.0,19
BRA1,2023,117055.0,Erick Pulgar,Flamengo,2230.0,DMC,Meio Campo,Primeiro Volante,0.3880787014557896,0.6627361928796239,0.0379841628874318,-0.2498239926846223,-0.715319954192421,0.1830788786043025,-0.500633447042852,0.226,36.0,71
BRA1,2023,120103.0,Gabriel Pires,Botafogo RJ,994.0,DMC,Meio Campo,Primeiro Volante,1.23638941557823,1.1808947478838323,0.7556573413248865,0.622486990402826,0.3683761308595237,-0.0641184798543262,-0.1191097928922795,0.412,75.0,28
BRA1,2023,121009.0,Luciano,Sao Paulo,2365.0,AMC,Meio Campo,Meia,-0.6944642045513485,-0.702769591108365,-0.5853558615157055,0.7666857635756605,0.5164960982707845,0.7362605923483811,1.3257764132553231,0.491,84.0,18
BRA1,2023,121496.0,Eduardo,Botafogo RJ,2988.0,AMC,Meio Campo,Meia,-0.5167034125177026,-0.9213530326055164,-0.1822362631807845,0.3737013269461361,-0.0762170939075227,0.7515516418881913,1.141306461942878,0.441,78.0,25
BRA1,2023,121771.0,Filipe Augusto,Cuiaba,1255.0,DMC,Meio Campo,Primeiro Volante,0.5404562826570796,0.644330801459103,0.3265426016675625,-1.0161390161555093,0.3350500957797676,-0.5796955524795607,-0.8397040966997132,0.191,28.0,79
BRA1,2023,125514.0,Martín Benítez,America MG,1272.0,MC,Meio Campo,Segundo Volante,0.7129757032495592,-0.9338166565319216,1.5497969135543177,3.293539139466499,1.1193723789029182,0.5228908025030445,1.7403925128020714,0.853,99.0,2
BRA1,2023,128627.0,Giorgian de Arrascaeta,Flamengo,2034.0,AMC,Meio Campo,Meia,0.5262162600709421,0.0165314256445225,1.6892569287002794,2.668873072040461,2.2635352314144583,1.2762953301714497,2.554600617502074,1.0,100.0,1
BRA1,2023,130449.0,Alisson,Sao Paulo,2417.0,DMC,Meio Campo,Primeiro Volante,0.1570479793094395,0.5006055444944173,0.0448020634207227,-0.3468638934531247,-0.5677154360674582,0.0928452406610795,-0.3693922433953756,0.232,39.0,67
