Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
367,M. Brink,Nordsjælland,Nordsjælland,"DMF, LCMF",DMF,7,27,1000000,2027-06-30,29,2653,Denmark,Denmark,right,174,73,no,6.17,2.305456,16.927645,6.682071,0.54,0.846932,0.171432,0.37,8.24505,DEN,Testing,2025,0.3068932252740857,0.3458302542182383,0.3260462495702379
368,R. Vinderslev,Sønderjyske,Sønderjyske,"LDMF, DMF, LCMF",LDMF,7,27,600000,2027-06-30,23,2056,Denmark,Denmark,right,185,73,no,8.58,1.311369,9.7162,4.245878000000001,0.53,1.18079,0.260013,0.26,4.336755999999999,DEN,Testing,2025,0.3014526521795395,0.3129831355048994,0.3068934378820334
369,N. Poulsen,AGF,AGF,DMF,DMF,7,31,700000,2026-06-30,28,2147,Denmark,Denmark,right,176,79,no,7.92,3.02,11.529784,4.986432,0.63,1.05,0.168872,0.29,4.860243000000001,DEN,Testing,2025,0.3546903528168209,0.3852249620152005,0.369662584850764
370,A. Rømer,Randers,Randers,"RDMF, RCMF, DMF",RDMF,7,31,1000000,2027-06-30,31,2392,Denmark,Denmark,right,186,78,no,8.92,3.083184,14.03552,7.148280000000001,0.9,2.03114,0.5625,0.9,6.812204,DEN,Testing,2025,0.5747961573431248,0.5799099854501231,0.577155129917159
371,L. Lerager,København,København,"RDMF, RCMF",RDMF,7,31,3000000,2025-12-31,24,1751,Denmark,Denmark,right,188,80,no,9.35,1.129887,8.432722,4.16353,0.72,0.874753,0.306,0.41,4.266666,DEN,Testing,2025,0.3457122294481948,0.3554125395533951,0.3502582283985446
372,J. Tverskov,San Diego,Nordsjælland,"DMF, LCB",DMF,7,32,600000,2025-06-30,15,1447,Denmark,Denmark,right,188,85,no,8.15,5.53554,21.64005,10.63375,1.43,1.74125,0.748254,1.18,11.755392,DEN,Testing,2025,0.8048100961784959,0.8140588049781783,0.8093452015521765
373,T. Delaney,København,København,"LDMF, LCMF",LDMF,7,33,2500000,2026-06-30,24,1818,Denmark,"Denmark, United States",left,182,79,no,9.6,3.86291,10.195794,5.394711,1.04,1.335834,0.1,0.69,5.347019999999999,DEN,Testing,2025,0.5511372941363883,0.5563265808881662,0.5535229333659117
374,J. Grønning,Viborg,Viborg,DMF,DMF,7,34,350000,2026-06-30,26,2254,Denmark,Denmark,right,182,67,no,10.26,1.914098,9.265016,4.192936,0.36,0.6800640000000001,0.12,0.16,3.992372999999999,DEN,Testing,2025,0.4465095910338726,0.4588357766523983,0.4524163498409703
375,Luis Moreno,Universidad Católica,Universidad Católica,"RDMF, LCMF, DMF",RDMF,7,20,0,,11,779,Ecuador,Ecuador,right,0,0,no,7.51,3.006817,7.509038999999999,4.391989,1.16,0.923544,0.5785830000000001,0.92,4.620231,ECU,Testing,2025,0.309238409511903,0.3239404081919759,0.3162693419252948
376,V.  Torres,Técnico Universitario,Técnico Universitario,"DMF, LCMF, RCMF",DMF,7,23,0,,9,779,Ecuador,Ecuador,,0,0,no,8.55,3.236946000000001,7.738512999999999,2.8875,0.46,2.193316,0.348,0.12,3.92912,ECU,Testing,2025,0.2921145567648762,0.3435336787251342,0.3175046290790516
377,K. Moreno,Deportivo Cuenca,Deportivo Cuenca,"DMF, RDMF, RCMF",DMF,7,24,250000,2025-06-30,14,1238,Colombia,Colombia,right,186,83,no,8.29,2.4,8.361348,3.78176,0.15,0.5087030000000001,0.075,0.15,3.273358,ECU,Testing,2025,0.2630407230051349,0.3074447653717438,0.2849079964377786
378,D. Clavijo,Universidad Católica,Universidad Católica,"RDMF, AMF, RB",RDMF,7,25,300000,,13,769,Ecuador,Ecuador,right,180,78,no,4.92,2.694109999999999,10.06764,6.206248,0.7,2.810346,0.47,0.82,5.50298,ECU,Testing,2025,0.1669336851409274,0.1861580122340623,0.1761601940856243
379,M. Ortíz,Manta,Manta,"DMF, LCB",DMF,7,25,200000,,7,522,Ecuador,Ecuador,right,184,73,no,11.21,1.378858,6.377196000000001,1.724,0.52,0.861504,0.17,0.17,1.378496,ECU,Testing,2025,0.4248226234104352,0.4196414120253468,0.4219614272049578
380,J. Alcívar,Independiente del Valle,Independiente del Valle,"DMF, LCMF",DMF,7,25,0,2027-12-31,10,676,Ecuador,Ecuador,right,168,71,no,6.92,2.398182,9.715266,4.129096,0.4,0.4,0.135,0.4,3.991464,ECU,Testing,2025,0.2087221760428015,0.2376202557028274,0.2228073976869608
381,C. Larotonda,Vinotinto de Ecuador,Vinotinto de Ecuador,"DMF, RCMF",DMF,7,26,225000,2025-12-31,15,1366,Venezuela,"Venezuela, Italy",right,176,70,no,9.62,1.383945,7.177786,2.836544,0.4,0.857293,0.26,0.92,3.688698,ECU,Testing,2025,0.3251765511391382,0.3347699513240997,0.3296594524625837
382,J. Valverde,Orense,Orense,"DMF, RDMF, RCMF",DMF,7,26,0,2025-12-31,12,1116,Ecuador,Ecuador,right,171,65,yes,7.02,2.825,8.54502,3.86856,0.81,1.614092,0.566396,0.32,4.194146,ECU,Testing,2025,0.2314092586033648,0.270774803206745,0.2507412890887696
383,K. Minda,LDU Quito,LDU Quito,"DMF, RCMF",DMF,7,26,1200000,,11,597,Ecuador,Ecuador,right,176,70,no,6.93,1.807104,10.702768,4.221,0.45,0.604,0.3,0.6,4.224,ECU,Testing,2025,0.203372959493229,0.2228559921786327,0.2127459476998403
384,J. Cacciabue,Universidad Católica,Universidad Católica,"LDMF, DMF, LCMF",LDMF,7,27,350000,,14,1184,Argentina,"Argentina, Italy",right,173,73,no,6.92,2.815,11.55257,6.309498000000001,0.38,0.227158,0.0,0.38,6.459771999999999,ECU,Testing,2025,0.3139497685845735,0.3310559886897014,0.3221855812111773
385,J. Méndez,Independiente del Valle,Independiente del Valle,DMF,DMF,7,28,1500000,2025-12-31,13,1034,Ecuador,Ecuador,right,180,70,no,8.09,2.437412,13.668688,5.13558,0.52,1.391376,0.35,0.7,7.39883,ECU,Testing,2025,0.3695844614500149,0.4099982104316962,0.389505552234476
386,L. Castro,Delfin,Delfin,"RDMF, DMF, LCMF",RDMF,7,29,0,2025-12-31,13,869,Ecuador,Ecuador,left,182,78,no,11.08,3.416049,10.773223,5.80294,0.83,1.138139,0.0,0.31,4.14294,ECU,Testing,2025,0.6534336584840141,0.6519309510282352,0.6525196427945954
387,C. Gruezo,LDU Quito,LDU Quito,"DMF, RCMF, LDMF",DMF,7,30,0,2025-12-31,13,1123,Ecuador,Ecuador,right,173,71,no,8.58,2.647206,9.61623,4.968222,0.4,0.48,0.16,0.4,6.008837,ECU,Testing,2025,0.3787837727960757,0.406279140922109,0.3922469564545702
388,L. Álvarez,Macará,Macará,"RDMF, RCMF, LDMF",RDMF,7,30,400000,,15,798,Argentina,Argentina,right,179,70,no,7.44,3.834912,7.778255000000001,5.076485,1.02,0.7891360000000001,0.336,0.11,5.077635,ECU,Testing,2025,0.3457856414750909,0.3543768796901527,0.3497768791519146
389,R. Calderón,Deportivo Cuenca,Deportivo Cuenca,"DMF, LDMF, LCMF",DMF,7,31,300000,,7,654,Ecuador,Ecuador,right,178,78,no,7.71,4.954565000000001,8.945920000000001,5.914495999999999,1.1,1.928332,0.55,0.28,6.057058,ECU,Testing,2025,0.4483024097106257,0.4624388653878939,0.455115567100458
390,C. Meli,Emelec,Emelec,"DMF, LCMF, RDMF",DMF,7,32,500000,2026-12-31,12,1093,Argentina,Argentina,right,174,79,no,9.14,2.224434,9.8826,5.847644,1.4,3.044736,0.824967,0.74,4.367025,ECU,Testing,2025,0.4309067751419783,0.4554793679080582,0.4429322978632697
391,É. Vega,Delfin,Delfin,"DMF, LCMF, RCMF",DMF,7,35,300000,,13,1179,Ecuador,Ecuador,left,169,69,no,6.11,2.750332,8.323507,3.814893,0.38,1.06836,0.306682,0.69,3.967086000000001,ECU,Testing,2025,0.1136265799433231,0.1852104451796348,0.1490201532061054
392,I. Gueye,Everton,Everton,"LDMF, RDMF, DMF",LDMF,7,35,3000000,2025-06-30,37,3348,Senegal,Senegal,right,174,66,no,9.6,1.82584,9.110367,4.139112,0.94,2.149236,0.590884,0.86,4.485928,ENG1,Testing,2025,0.4363450045246842,0.4347411482042304,0.4352787199217692
393,İ. Gündoğan,Manchester City,Manchester City,"LDMF, LCMF, AMF",LDMF,7,34,15000000,2025-06-30,33,2407,Germany,Germany,right,180,80,no,4.71,2.05919,9.757176000000001,3.965259999999999,1.38,1.607785,0.7113119999999999,1.72,5.761524000000001,ENG1,Testing,2025,0.1112118900960688,0.1178863690673987,0.1141344395806416
394,Sam Morsy,Ipswich Town,Ipswich Town,"RDMF, RCMF",RDMF,7,33,900000,2026-06-30,33,3021,England,"England, Egypt",right,173,75,no,7.78,1.759265,8.609395999999998,3.458082,0.8,1.994496,0.509979,0.69,4.558642,ENG1,Testing,2025,0.2300145108513616,0.2508326765043046,0.2400678554304716
395,T. Partey,Arsenal,Arsenal,"DMF, RB",DMF,7,31,18000000,2025-06-30,35,3085,Ghana,Ghana,right,185,77,no,7.24,1.74894,12.052347,5.079536,1.08,1.486242,0.468945,1.34,6.069375,ENG1,Testing,2025,0.2932131310369115,0.3164158469193664,0.3044889074129091
396,C. Nørgaard,Brentford,Brentford,"RDMF, DMF, RCMF",RDMF,7,31,18000000,2027-06-30,34,3078,Denmark,Denmark,right,187,77,no,8.98,2.281034,10.06074,4.178624,1.11,1.023036,0.235,0.23,4.23967,ENG1,Testing,2025,0.3938480189346086,0.3945946673153975,0.393937634157884
397,G. Rodríguez,West Ham United,West Ham United,"DMF, LDMF, LCMF",DMF,7,31,20000000,2027-06-30,23,1256,Argentina,"Argentina, Italy",right,185,80,no,10.82,2.291314,7.810957999999999,2.936172,0.36,1.001112,0.2857,0.21,2.721185999999999,ENG1,Testing,2025,0.452802155104261,0.466593079468108,0.4594445733250082
398,M. Kovačić,Manchester City,Manchester City,"DMF, LDMF, RDMF",DMF,7,31,30000000,2027-06-30,31,2383,Croatia,Croatia,right,177,80,no,6.16,1.734646,15.183875,5.399541,1.25,2.49339,0.6416280000000001,2.45,8.946448,ENG1,Testing,2025,0.2648216812787006,0.2865835461899811,0.2753633979811735
399,Bernardo Silva,Manchester City,Manchester City,"RDMF, RAMF, LCMF",RDMF,7,30,70000000,2026-06-30,33,2927,Portugal,Portugal,left,173,64,no,6.49,1.814937,6.888558,3.661928999999999,2.15,2.304851999999999,1.076509,2.77,3.0152,ENG1,Testing,2025,0.1097058197568448,0.1512124024508312,0.1300518723464853
400,J. Ward-Prowse,West Ham United,West Ham United,"DMF, LDMF, RCMF",DMF,7,30,30000000,2027-06-30,24,1574,England,England,right,177,66,no,6.23,1.546272,12.350811,3.08698,0.57,0.229068,0.0,0.74,5.607476,ENG1,Testing,2025,0.1236206597137539,0.1661382238307572,0.1444789565990264
401,R. Christie,Bournemouth,Bournemouth,"RDMF, LDMF",RDMF,7,30,12000000,2027-06-30,29,2278,Scotland,Scotland,left,178,71,no,10.75,2.2513,8.178335,4.86,2.09,2.526532,0.9897880000000001,1.38,4.659975,ENG1,Testing,2025,0.536591528752565,0.5571259565434031,0.5466465195255228
402,K. Phillips,Ipswich Town,Ipswich Town,"LDMF, RDMF, LCMF",LDMF,7,29,25000000,2028-06-30,19,1351,England,"England, Jamaica",right,178,72,yes,11.59,2.263044,6.797455,3.131043,0.47,1.59679,0.135,0.33,3.998006,ENG1,Testing,2025,0.536904105123027,0.5563438019517872,0.5464116204543599
403,Andreas Pereira,Fulham,Fulham,"RDMF, AMF, RCMF",RDMF,7,29,20000000,2026-06-30,33,2158,Belgium,"Belgium, Brazil",right,178,70,no,5.3,1.793162,7.883999999999999,3.750075000000001,2.17,2.419352,1.086264,1.04,3.544035,ENG1,Testing,2025,0.06178325182591531,0.08686464708850761,0.07389042048882365
404,H. Winks,Leicester City,Leicester City,"RDMF, RCMF, LDMF",RDMF,7,29,12000000,2026-06-30,22,1705,England,England,right,178,65,no,5.81,1.212664,14.516086,5.487027,0.79,1.475749,0.37,0.9,6.441336,ENG1,Testing,2025,0.2174571690361796,0.2240597094424553,0.2203934910592674
405,S. Lukić,Fulham,Fulham,"LDMF, RDMF, DMF",LDMF,7,28,10000000,2027-06-30,30,2519,Serbia,Serbia,right,183,77,no,9.61,1.037484,8.680398,2.998944,1.25,1.713432,0.8214,1.32,3.321375000000001,ENG1,Testing,2025,0.3484898941749671,0.3527312665039032,0.3503064468091117
406,Y. Bissouma,Tottenham Hotspur,Tottenham Hotspur,"DMF, LDMF",DMF,7,28,35000000,2026-06-30,28,1553,Côte d'Ivoire,"Côte d'Ivoire, Mali",right,182,80,no,8.98,1.391913,10.200018,3.36141,0.87,2.084236,0.520429,0.7,4.86927,ENG1,Testing,2025,0.3593411150603827,0.3545468595459033,0.3566428199459055
407,W. Ndidi,Leicester City,Leicester City,"RDMF, RCMF, AMF",RDMF,7,28,16000000,2027-06-30,28,2537,Nigeria,Nigeria,right,183,74,no,11.07,1.398778,6.761850000000001,2.609397,0.81,1.689716,0.256641,0.59,2.794125,ENG1,Testing,2025,0.444102018298195,0.432714740339033,0.4381453648052467
408,L. Cook,Bournemouth,Bournemouth,"RDMF, RB, LDMF",RDMF,7,28,12000000,2028-06-30,36,3313,England,England,right,175,71,no,7.55,1.521504,9.616999999999999,5.27022,1.2,0.706596,0.297666,0.9,4.485,ENG1,Testing,2025,0.280889490112778,0.2737654914553533,0.2769890360220364
409,Y. Tielemans,Aston Villa,Aston Villa,"LDMF, LCMF, AMF",LDMF,7,28,25000000,2027-06-30,36,3355,Belgium,"Belgium, Congo DR",right,176,72,no,7.73,1.688786,12.55194,5.394983999999999,1.9,2.76533,1.258446,0.83,6.83707,ENG1,Testing,2025,0.37134748788273,0.383018706431537,0.3768914085375288
410,R. Bentancur,Tottenham Hotspur,Tottenham Hotspur,"DMF, RDMF",DMF,7,27,35000000,2026-06-30,26,1795,Uruguay,Uruguay,right,187,73,no,10.08,1.455552,10.581067,4.363674,0.8,1.303134,0.3,0.65,5.966874000000001,ENG1,Testing,2025,0.4825676367756,0.4836050226710659,0.4828442395773372
411,E. Álvarez,West Ham United,West Ham United,"RDMF, DMF, LCMF",RDMF,7,27,35000000,2028-06-30,28,1921,Mexico,Mexico,right,187,73,no,8.43,2.154868,10.820329,4.30818,1.03,1.546928,0.56,1.08,4.078200000000001,ENG1,Testing,2025,0.3172146140410119,0.3530578388481323,0.3348248456913389
412,Bruno Guimarães,Newcastle United,Newcastle United,"DMF, RCMF",DMF,7,27,85000000,2028-06-30,38,3573,Brazil,"Brazil, Spain",right,182,74,no,7.83,2.01484,10.629446,5.368379999999999,2.32,4.7847,1.211077,0.98,5.18742,ENG1,Testing,2025,0.3693920876495817,0.3822186049650834,0.3755130124350994
413,R. Yates,Nottingham Forest,Nottingham Forest,"RDMF, RCMF",RDMF,7,27,12000000,2028-06-30,35,2188,England,England,right,190,87,no,9.54,0.9055319999999999,6.583083,1.478305,0.9,1.933935,0.493358,0.58,2.303,ENG1,Testing,2025,0.2764291998003918,0.2946171565977915,0.2851885617862432
414,S. Berge,Fulham,Fulham,"LDMF, RDMF, LCMF",LDMF,7,27,20000000,2029-06-30,31,2443,Norway,Norway,right,195,96,no,7.37,1.180059,9.245535,3.206682,0.52,1.434687,0.36875,1.29,3.904186,ENG1,Testing,2025,0.1737981800596659,0.1866629860696527,0.1798466541627162
415,O. Mangala,Everton,Everton,"LDMF, RDMF, RCMF",LDMF,7,26,20000000,2028-06-30,19,1393,Belgium,"Belgium, Congo DR",right,178,80,yes,6.27,0.51426,6.716394,2.391348,1.49,2.261875,0.90219,0.58,3.878416,ENG1,Testing,2025,0.060380391603155,0.07241599038073984,0.0659609500922753
416,V. Janelt,Brentford,Brentford,"LDMF, DMF, LCMF",LDMF,7,26,22000000,2026-06-30,32,2468,Germany,Germany,left,184,79,no,8.86,1.85874,8.094528000000002,3.391272,0.69,0.7288159999999999,0.146652,0.55,2.95113,ENG1,Testing,2025,0.3064311455376467,0.3070497126687547,0.3064157495282893
417,J. Taylor,Ipswich Town,Ipswich Town,"LDMF, LCMF",LDMF,7,26,1800000,2026-06-30,32,1029,England,"England, Republic of Ireland",right,185,70,no,8.31,2.27514,6.998742,4.023402,0.79,1.4,0.5236799999999999,1.05,3.323556,ENG1,Testing,2025,0.2881582522927466,0.3209663484406376,0.3042366006920346
418,N. Domínguez,Nottingham Forest,Nottingham Forest,"RDMF, LDMF, RAMF",RDMF,7,26,17000000,2028-06-30,34,2152,Argentina,"Argentina, Italy",right,179,73,no,11.79,1.168704,9.955912000000001,3.008772,1.05,1.213083,0.252,0.46,4.011227999999999,ENG1,Testing,2025,0.5165988861719671,0.528822145985268,0.5224869834318936
419,A. Mac Allister,Liverpool,Liverpool,LDMF,LDMF,7,26,75000000,2028-06-30,35,2848,Argentina,"Argentina, Italy",right,174,72,no,9.29,1.326894,9.888934999999998,4.078978999999999,1.49,2.17896,0.6649619999999998,1.14,4.332825000000001,ENG1,Testing,2025,0.3826957829376876,0.3963039806044644,0.3892139615657285
420,T. Adams,Bournemouth,Bournemouth,"LDMF, RDMF",LDMF,7,26,15000000,2028-06-30,28,2180,United States,United States,right,175,72,no,12.06,1.033023,9.08512,3.09375,0.33,0.9497570000000001,0.205,0.91,4.08564,ENG1,Testing,2025,0.5214096831118136,0.5443985835551447,0.5326853747417499
421,B. Soumaré,Leicester City,Leicester City,"LDMF, LCMF",LDMF,7,26,14000000,2026-06-30,31,2413,France,"France, Senegal",right,188,82,no,6.45,0.8223660000000002,9.772992,3.727269000000001,0.93,1.93908,0.780825,1.19,3.76299,ENG1,Testing,2025,0.09560871447744268,0.1455550262608398,0.1201700057278373
422,J. Cajuste,Ipswich Town,Ipswich Town,"LDMF, LCMF",LDMF,7,25,10000000,2028-06-30,30,2102,Sweden,"Sweden, United States",right,188,77,yes,7.75,0.770705,5.394774999999999,2.31444,1.63,2.741094,1.2412,1.07,2.358142,ENG1,Testing,2025,0.1398116696248503,0.1570887428264789,0.1480513933759539
423,B. Kamara,Aston Villa,Aston Villa,"RDMF, RCMF, LDMF",RDMF,7,25,38000000,2027-06-30,26,1930,France,"France, Senegal",right,184,68,no,9.19,1.1637,10.122132,3.080195999999999,1.07,2.100112,0.883927,0.79,4.757355,ENG1,Testing,2025,0.3585872188424142,0.3593167204159638,0.3586517426857234
424,S. Tonali,Newcastle United,Newcastle United,"DMF, RCMF, LCMF",DMF,7,25,38000000,2028-06-30,36,2925,Italy,Italy,right,181,79,no,7.38,1.383204,8.70728,3.47672,1.63,2.614194,0.828828,1.14,3.721515,ENG1,Testing,2025,0.1917702037361259,0.211616522075767,0.2013194858323918
425,O. Skipp,Leicester City,Leicester City,"LDMF, RDMF, RCMF",LDMF,7,24,15000000,2029-06-30,24,1277,England,England,right,175,70,no,8.1,0.8448,5.922675000000001,2.534715,0.7,1.480258,0.495805,0.56,2.609011,ENG1,Testing,2025,0.1652184789859677,0.1770477346081571,0.1707449172042449
426,E. Fernández,Chelsea,Chelsea,"LDMF, RDMF",LDMF,7,24,75000000,2032-06-30,36,3269,Argentina,Argentina,right,178,78,no,6.33,2.39512,10.07462,5.427539,2.04,2.366136,0.715044,1.51,5.424587999999999,ENG1,Testing,2025,0.2503972580854298,0.2614540669365883,0.2555771844665071
427,C. Jones,Liverpool,Liverpool,"LDMF, AMF",LDMF,7,24,35000000,2027-06-30,33,1906,England,England,right,185,75,no,5.71,0.424314,11.050074,3.726758,1.61,2.878785,0.800379,1.23,4.529313,ENG1,Testing,2025,0.0624058303357496,0.1087072681724815,0.08512828093538957
428,J. Garner,Everton,Everton,"LDMF, RDMF, RB",LDMF,7,24,22000000,2026-06-30,21,1755,England,England,right,182,78,no,9.23,0.873613,9.176336000000001,4.000204,0.87,0.924598,0.255576,1.03,3.947328000000001,ENG1,Testing,2025,0.3419897629666496,0.3406005317094052,0.3409866510394797
429,A. Onana,Aston Villa,Aston Villa,"RDMF, LDMF, LCMF",RDMF,7,23,50000000,2029-06-30,26,1788,Senegal,"Senegal, Belgium",right,195,88,no,8.2,0.9560180000000001,8.761489000000001,3.470656,1.06,2.518584,0.607074,1.51,4.331872000000001,ENG1,Testing,2025,0.2338098454011888,0.2643847083099861,0.2487456008208304
430,M. Caicedo,Chelsea,Chelsea,"RDMF, LDMF, RB",RDMF,7,23,75000000,2031-06-30,38,3728,Ecuador,Ecuador,right,178,71,no,8.91,2.387973,10.622367,5.024711999999999,1.11,2.657,0.7966,1.18,6.689621,ENG1,Testing,2025,0.466455520037253,0.4755095793730139,0.4707347909029574
431,R. Gravenberch,Liverpool,Liverpool,RDMF,RDMF,7,23,35000000,2028-06-30,37,3466,Netherlands,"Netherlands, Suriname",right,190,77,no,8.93,0.961935,10.462388,3.038136000000001,1.74,2.90649,1.32348,1.74,4.256,ENG1,Testing,2025,0.346415290676714,0.3463285034829008,0.3460657784144254
432,E. Anderson,Nottingham Forest,Nottingham Forest,"LDMF, LCMF",LDMF,7,22,0,2029-06-30,37,2943,England,"England, Scotland",right,179,63,no,9.79,1.620408,9.327485999999999,4.767618,2.14,3.457044,1.314334,1.31,4.189032,ENG1,Testing,2025,0.4579636850135543,0.4667692429048609,0.4621146699194744
433,C. Baleba,Brighton,Brighton,"RDMF, RCMF",RDMF,7,21,0,2028-06-30,34,2924,Cameroon,Cameroon,left,179,77,no,8.53,1.813355,7.266364000000001,3.844746,1.54,2.740848,0.921404,1.69,3.973904,ENG1,Testing,2025,0.2847609810545015,0.3245751444148003,0.3043424125924947
434,Y. Yarmoliuk,Brentford,Brentford,"LDMF, RCMF, RDMF",LDMF,7,21,10000000,2031-06-30,31,1615,Ukraine,Ukraine,right,180,72,no,8.97,2.065189,7.299834,3.456304,1.11,1.785112,0.6703560000000001,1.06,4.343360000000001,ENG1,Testing,2025,0.3643888940734807,0.3733144646346028,0.368556088817602
435,J. Colback,Queens Park Rangers,Queens Park Rangers,"LDMF, RDMF, LCMF",LDMF,7,35,300000,2025-06-30,24,1593,England,England,left,177,77,no,6.67,1.244912,8.984451,3.562571999999999,0.73,1.470424,0.226678,0.0,2.59981,ENG2,Testing,2025,0.1429213238569872,0.1585158845986807,0.1503208537543674
436,A. Forshaw,Blackburn Rovers,Blackburn Rovers,"RDMF, RCMF, LCMF",RDMF,7,33,350000,,31,1409,England,England,right,175,71,no,7.6,2.191182,7.86298,3.73352,1.1,2.256315,0.646699,0.58,4.253546,ENG2,Testing,2025,0.2369726674753994,0.2620685598682196,0.2491691359016323
437,K. McLean,Norwich City,Norwich City,"DMF, LB, LDMF",DMF,7,33,900000,2026-06-30,34,3281,Scotland,Scotland,left,183,70,no,7.74,2.741225,14.894976,6.969600000000001,0.93,2.2194,0.328856,1.48,6.418652,ENG2,Testing,2025,0.4715615756378019,0.4635032282335672,0.4672830272993272
438,G. Saville,Millwall,Millwall,"LDMF, LCMF",LDMF,7,31,1500000,,45,3641,England,"England, Northern Ireland",left,185,80,no,10.53,1.484296,7.616808,3.458569000000001,1.09,1.509472,0.444696,0.52,3.088612,ENG2,Testing,2025,0.4041611120962061,0.4253859845069728,0.4144994647064383
439,W. Vaulks,Oxford United,Oxford United,"RDMF, DMF, RCMF",RDMF,7,31,900000,,44,3632,England,"England, Wales",right,180,75,no,9.07,3.268447000000001,8.872734,5.128123,0.89,0.744768,0.1,0.17,4.661766000000001,ENG2,Testing,2025,0.4518458717093834,0.4526404662382078,0.4519866338136356
440,J. Ralls,Cardiff City,Cardiff City,"LDMF, LCMF",LDMF,7,31,1200000,2025-06-30,21,1251,England,England,left,178,70,no,6.19,2.87803,10.720116,6.190197,1.44,1.437159,0.5784759999999999,0.5,6.617748000000001,ENG2,Testing,2025,0.265704418037029,0.2957430120892763,0.2803868508809026
441,M. Nakamba,Luton Town,Luton Town,"DMF, LCMF",DMF,7,31,5000000,2026-06-30,21,1407,Zimbabwe,Zimbabwe,left,178,71,no,7.8,1.344,7.355961,2.49457,0.51,1.024128,0.253346,0.32,3.137277,ENG2,Testing,2025,0.1750130902645236,0.1866335175658315,0.1804396526067389
442,J. Fulton,Swansea City,Swansea City,"RDMF, RCMF, LDMF",RDMF,7,31,1200000,2026-06-30,31,1447,England,"England, Scotland",right,186,80,no,6.28,0.68274,7.838018999999999,3.04612,0.5,0.496617,0.185,0.06,3.232419999999999,ENG2,Testing,2025,0.07300550669291406,0.09358282436337853,0.0828648376498884
443,M. Siopis,Panathinaikos,Cardiff City,"RDMF, RCMF",RDMF,7,30,3000000,2026-06-30,21,1588,Greece,Greece,right,168,67,no,9.92,2.493475,7.02678,3.511485,0.4,1.758372,0.1725,0.11,4.247868,ENG2,Testing,2025,0.4229573505688526,0.4321232000564589,0.4272721708567375
444,B. Osborn,Derby County,Derby County,"DMF, LCMF",DMF,7,30,1000000,2026-06-30,25,1852,England,England,left,176,75,no,7.53,2.234208,7.194425,4.567034,1.46,1.264206,0.4857240000000001,0.73,3.205588,ENG2,Testing,2025,0.2533182187433421,0.2578600604128659,0.2552405039272344
445,J. Rothwell,Leeds United,Leeds United,"LDMF, LCMF",LDMF,7,30,2500000,2026-06-30,36,2450,England,England,right,185,77,yes,4.33,1.765626,11.42484,5.364416,0.77,0.9562319999999999,0.4015,2.17,7.786817999999999,ENG2,Testing,2025,0.164758931408437,0.18355761334357,0.1737714995821967
446,J. Allen,Coventry City,Coventry City,"DMF, LDMF, LCMF",DMF,7,30,1000000,2026-06-30,23,1143,England,England,right,180,72,no,7.95,1.182,6.064391,2.2852,0.31,0.7881880000000001,0.079992,0.08,3.149874,ENG2,Testing,2025,0.1484269962401962,0.1688246037006801,0.1582317527346335
