Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Duelos_Aéreos_Ganhos,Defesas,Gols_Evitados,Saídas,Interceptações.1,xG_Evitado,Finalizações_por_Gol_Sofrido,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
1314,B. Şen,Gaziantep,Gaziantep,GK,GK,0,24,400000,2026-06-30,22,2192,Turkey,Turkey,right,192,81,yes,0.287786,63.25,-0.351,0.99,1.77,-0.2553191489361704,2.711864406779661,TUR,Testing,2023,0.2166318288259862,0.2189630046199871,0.218
1315,M. Mladenović,Radnički Kragujevac,Radnički Kragujevac,GK,GK,0,22,0,,10,964,Serbia,Serbia,left,193,80,no,0.28,60.0,-0.29,1.59,1.96,-0.2416666666666667,2.503355704697987,SER,Testing,2023,0.213303684491354,0.2200316076833115,0.217
1316,L. Nicholls,Huddersfield Town,Huddersfield Town,GK,GK,0,31,900000,2026-06-30,24,2390,England,England,right,196,85,no,0.152,63.92,-0.158,1.02,1.43,-0.1379310344827587,2.765151515151515,ENG2,Testing,2023,0.2314148396080908,0.192196444573235,0.212
1317,T. Leysen,OH Leuven,Genk II,GK,GK,0,21,400000,2025-06-30,21,2016,Belgium,Belgium,left,189,84,no,0.176,65.04,-0.252,0.98,1.29,-0.1497005988023952,2.859375,BEL2,Testing,2023,0.2334541541571206,0.1871618503607397,0.21
1318,C. Mathenia,Nürnberg,Nürnberg,GK,GK,0,31,600000,2026-06-30,14,1414,Germany,Germany,right,190,89,no,0.443346,55.88,-0.509,1.59,1.59,-0.3642857142857143,2.267015706806283,GER2,Testing,2023,0.2150705159476198,0.2023202443270825,0.209
1319,X. Mous,,Heerenveen,GK,GK,0,28,450000,,16,1566,Netherlands,Netherlands,right,188,78,no,0.4025,58.02,-0.314,1.21,1.44,-0.1890243902439024,2.38974358974359,HOL,Testing,2023,0.2053637980843654,0.2129098677087413,0.209
1320,R. Fernández,Atlético Grau,Atlético Grau,GK,GK,0,38,75000,2023-12-31,22,2185,Peru,Peru,right,187,87,no,0.09,67.78,-0.092,0.64,1.07,-0.0869565217391306,3.096,PER,Testing,2023,0.2287647181180041,0.1845586729039033,0.207
1321,M. Silvestri,Udinese,Udinese,GK,GK,0,32,5000000,2025-06-30,37,3652,Italy,Italy,right,191,80,no,0.271321,61.19,-0.154,0.89,1.31,-0.1327433628318586,2.578125,ITA1,Testing,2023,0.2178627806667789,0.1932215249629846,0.206
1322,A. Paleari,Benevento,Benevento,GK,GK,0,31,1000000,2025-06-30,17,1521,Italy,Italy,right,193,88,no,0.3,61.02,-0.293,1.24,1.66,-0.2710280373831775,2.566176470588235,ITA2,Testing,2023,0.2050758361421003,0.2066697618746991,0.206
1323,Fernando Martínez,Almería,Almería,GK,GK,0,33,2000000,2025-06-30,26,2506,Spain,Spain,right,183,88,no,0.144,65.71,-0.263,1.36,1.51,-0.178082191780822,2.924418604651163,SPA1,Testing,2023,0.2047235333540743,0.2042858180909041,0.205
1324,Bernabé Barragán,Albacete,Albacete,GK,GK,0,30,600000,2024-06-30,31,3068,Spain,Spain,right,189,76,no,0.21,59.8,-0.163,1.45,1.15,-0.1481481481481481,2.483870967741935,SPA2,Testing,2023,0.2233090737230806,0.1826928220839689,0.203
1325,C. Vargas,Tolima,Tolima,GK,GK,0,34,300000,,12,1130,Colombia,Colombia,right,184,84,no,0.08,67.24,-0.122,0.32,1.27,-0.08633093525179869,3.059602649006623,COL,Testing,2023,0.2290958049913537,0.1758065461991075,0.202
1326,A. Chovan,Panserraikos,Panserraikos,GK,GK,0,28,375000,2024-06-30,13,1310,Slovakia,Slovakia,right,192,90,no,0.34,59.68,-0.455,1.58,1.17,-0.3650793650793651,2.476744186046512,GRE,Testing,2023,0.1867689264046547,0.2165880994386192,0.202
1327,I. Lomaev,Krylya Sovetov,Krylya Sovetov,GK,GK,0,24,1500000,2025-06-30,18,1698,Russia,Russia,right,190,88,no,0.32,54.39,-0.263,1.59,2.28,-0.232142857142857,2.18840579710145,RUS,Testing,2023,0.1985780186710795,0.2031481487612118,0.201
1328,B. Ergashev,AGMK,AGMK,GK,GK,0,28,300000,2023-12-31,18,1574,Uzbekistan,Uzbekistan,,189,75,no,0.18,57.14,0.013,1.09,1.28,0.01801801801801806,2.339449541284403,UZB,Testing,2023,0.2110537255257919,0.1886968021085019,0.2
1329,A. Luthe,Kaiserslautern,Kaiserslautern,GK,GK,0,36,500000,,17,1600,Germany,Germany,right,195,90,no,0.168,67.14,-0.217,1.18,1.07,-0.1944444444444444,3.054263565891473,GER2,Testing,2023,0.2013155248907396,0.1926192782210396,0.197
1330,R. Matthews,Crystal Palace,Crystal Palace,GK,GK,0,29,350000,,19,1863,England,England,right,184,78,no,0.2925,61.36,-0.328,1.35,1.11,-0.2519083969465647,2.591463414634147,SCT,Testing,2023,0.2027146403713095,0.1915928332334538,0.197
1331,Joan Femenías,Levante,Levante,GK,GK,0,27,800000,2024-06-30,20,2067,Spain,Spain,right,189,79,no,0.09,65.28,-0.094,0.65,1.22,-0.101010101010101,2.871559633027523,SPA2,Testing,2023,0.2159163711014896,0.1790743533989895,0.197
1332,E. Canpolat,Pendikspor,Pendikspor,GK,GK,0,22,250000,,23,2257,Germany,"Germany, Turkey",right,194,85,no,0.199992,63.49,-0.332,1.12,2.15,-0.22,2.743169398907103,TUR,Testing,2023,0.1916529201163072,0.2011546219059744,0.196
1333,A. Meret,Napoli,Napoli,GK,GK,0,26,18000000,2024-06-30,32,3114,Italy,Italy,left,190,83,no,0.113339,69.57,-0.08,0.52,0.72,-0.1095890410958904,3.283950617283951,ITA1,Testing,2023,0.2181171446264966,0.1712323449546077,0.195
1334,T. Nagaishi,Avispa Fukuoka,Avispa Fukuoka,GK,GK,0,27,150000,2024-01-31,14,1402,Japan,Japan,right,191,86,no,0.13,64.81,-0.203,1.09,1.8,-0.196078431372549,2.844262295081967,JAP,Testing,2023,0.1840199565771173,0.2050423724171046,0.195
1335,G. Lajud,Santos Laguna,Santos Laguna,GK,GK,0,29,500000,,11,1137,Mexico,"Mexico, Lebanon",right,188,85,no,0.32,62.32,-0.446,0.79,1.42,-0.2795031055900621,2.650485436893204,MEX,Testing,2023,0.1945328111025175,0.1950149597594556,0.195
1336,Sang-Hun Yu,Gangwon,Gangwon,GK,GK,0,34,425000,,20,1989,Korea Republic,Korea Republic,right,194,84,no,0.135,68.42,-0.26,1.31,1.36,-0.3132530120481929,3.155963302752293,KOR,Testing,2023,0.1832411672890444,0.2039707139485186,0.194
1337,Yazan Naim,Al Ahli,Al Ahli,GK,GK,0,26,200000,,22,2077,Qatar,Qatar,left,183,71,no,0.3,60.66,-0.306,0.82,1.56,-0.1751412429378532,2.543269230769231,QAT,Testing,2023,0.1970206112001795,0.1906348255108047,0.194
1338,M. Gordić,IMT Novi Beograd,IMT Novi Beograd,GK,GK,0,23,300000,,15,1449,Serbia,Serbia,right,193,84,yes,0.248,61.29,-0.291,1.24,2.05,-0.2416666666666667,2.583892617449664,SER,Testing,2023,0.189178864883925,0.1958773643887978,0.193
1339,R. Rúnarsson,Cardiff City,Cardiff City,GK,GK,0,28,1300000,2024-06-30,18,1783,Iceland,Iceland,right,186,76,yes,0.19999,62.77,-0.372,1.11,2.32,-0.2733812949640289,2.677966101694915,TUR,Testing,2023,0.1849523546152175,0.2009580328325793,0.193
1340,M. Delač,Horsens,Horsens,GK,GK,0,31,350000,2025-06-30,12,1183,Croatia,Croatia,right,190,80,no,0.225,62.86,-0.342,1.29,1.6,-0.2073170731707317,2.691919191919192,DEN,Testing,2023,0.1922336674472713,0.1913546143877385,0.192
1341,Magrão,Rio Ave,Rio Ave,GK,GK,0,23,100000,2024-06-30,9,917,Brazil,Brazil,right,197,87,no,0.29,60.98,-0.288,1.18,1.47,-0.2265625,2.560509554140127,POR1,Testing,2023,0.1915692416947745,0.1929731613492544,0.192
1342,L. Kupatadze,Saburtalo,Saburtalo,GK,GK,0,27,250000,2023-12-31,32,3127,Georgia,Georgia,both,195,80,no,0.14375,64.46,-0.107,0.89,0.92,-0.09734513274336298,2.806451612903226,GEO,Testing,2023,0.2030240373286336,0.1771402272772386,0.19
1343,F. Lanzillota,Argentinos Juniors,Argentinos Juniors,GK,GK,0,31,650000,2025-12-31,16,1602,Argentina,Argentina,right,185,80,no,0.222846,62.22,-0.104,0.67,1.18,-0.1294117647058823,2.635416666666667,ARG1,Testing,2023,0.2007124379287681,0.1736194151480589,0.187
1344,Suhail Abdulla Almutawa,Emirates,Emirates,GK,GK,0,24,100000,2027-06-30,10,1036,United Arab Emirates,United Arab Emirates,,182,67,no,0.346684,60.0,-0.531,1.22,1.13,-0.2548076923076923,2.498084291187739,UAE,Testing,2023,0.1802979720827049,0.1943162948948429,0.187
1345,M. Schwäbe,Köln,Köln,GK,GK,0,28,5000000,2027-06-30,32,3116,Germany,Germany,right,190,86,no,0.174,63.43,-0.103,0.81,0.69,-0.08396946564885477,2.725352112676056,GER1,Testing,2023,0.1974157166119195,0.1732930479077214,0.185
1346,G. Anestis,Karmiotissa,Karmiotissa,GK,GK,0,32,400000,,12,1191,Greece,Greece,right,198,90,no,0.075,61.54,-0.212,1.28,1.28,-0.125,2.597883597883598,GRE,Testing,2023,0.2070858591068806,0.1625479314841648,0.185
1347,A. Consigli,Sassuolo,Sassuolo,GK,GK,0,36,1500000,2024-06-30,32,3159,Italy,Italy,right,189,82,no,0.2550000000000001,62.94,-0.32,0.97,1.57,-0.2689075630252102,2.695364238410596,ITA1,Testing,2023,0.1821455431171774,0.1833433673357436,0.183
1348,Pedro Silva,Penafiel,Penafiel,GK,GK,0,26,400000,2025-06-30,12,1206,Portugal,Portugal,right,189,76,no,0.3,60.47,-0.287,0.9,1.72,-0.2959183673469388,2.52755905511811,POR2,Testing,2023,0.1797566820434074,0.1856378286507803,0.183
1349,I. Ailenei,CSMS Iaşi,CSMS Iaşi,GK,GK,0,22,0,,10,979,Romania,Romania,right,0,0,no,0.0,65.91,-0.234,1.1,1.84,-0.2,2.927536231884058,ROM,Testing,2023,0.1787446660472234,0.1872045546303737,0.183
1350,A. Talavera,Juárez,Juárez,GK,GK,0,41,800000,,34,3411,Mexico,Mexico,right,187,75,no,0.186672,64.81,-0.272,1.11,1.5,-0.2195121951219512,2.846666666666666,MEX,Testing,2023,0.1835414349988046,0.1759809670593961,0.18
1351,E. Rodriguez,Vaca Díez,Vaca Díez,GK,GK,0,19,0,,10,913,Bolivia,Bolivia,unknown,0,0,no,0.3,60.0,-0.405,1.48,1.28,-0.4226804123711339,2.5,BOL,Testing,2023,0.1763842429349341,0.1782879150517735,0.177
1352,Rui Patrício,Roma,Roma,GK,GK,0,35,5000000,2024-06-30,34,3403,Portugal,Portugal,left,190,84,no,0.08,65.74,-0.11,0.69,0.77,-0.1264367816091954,2.918367346938775,ITA1,Testing,2023,0.2008392028448422,0.1540178378194711,0.177
1353,J. Silva,Orsomarso,Orsomarso,GK,GK,0,29,350000,,11,1087,Colombia,Colombia,right,189,80,yes,0.0,65.71,-0.155,0.75,1.82,-0.1785714285714286,2.929292929292929,COL,Testing,2023,0.166021031052895,0.1845232921219544,0.175
1354,Daniel Figueira,Estoril,Estoril,GK,GK,0,25,1500000,2025-06-30,25,2502,Portugal,Portugal,right,189,82,no,0.22,61.82,-0.192,0.65,1.47,-0.1439393939393938,2.622516556291391,POR1,Testing,2023,0.1904129344412155,0.1604164901223609,0.175
1355,P. Bernardoni,Konyaspor,Konyaspor,GK,GK,0,26,3000000,2024-06-30,20,1915,France,France,left,190,78,no,0.184,57.84,-0.209,1.13,1.32,-0.1160220994475138,2.371287128712871,FRA1,Testing,2023,0.1934796497379948,0.1475684522964953,0.171
1356,C. Solís,Deportivo Municipal,Deportivo Municipal,GK,GK,0,33,250000,2023-12-31,10,1007,Peru,Peru,right,184,79,no,0.18,59.09,-0.234,1.43,1.7,-0.1751824817518248,2.440993788819876,PER,Testing,2023,0.1668576032780348,0.1723208618630881,0.17
1357,A. Dahmen,Al Hazem,Al Hazem,GK,GK,0,26,1000000,,10,1019,Tunisia,Tunisia,right,188,79,no,0.26,57.63,-0.497,1.85,2.03,-0.2923976608187135,2.357466063348416,SAUD,Testing,2023,0.1637590511388702,0.175515244007391,0.17
1358,Léo Kokubo,Benfica II,Benfica II,GK,GK,0,22,125000,2025-06-30,11,1052,Japan,"Japan, Nigeria",right,193,85,no,0.424983,53.33,-0.359,1.45,1.71,-0.4285714285714286,2.141666666666667,POR2,Testing,2023,0.1710061885369423,0.1677217762744825,0.169
1359,S. Şahin-Radlinger,Almere City,Almere City,GK,GK,0,31,700000,2026-06-30,10,975,Austria,Austria,right,198,85,yes,0.186676,64.71,-0.276,0.83,1.57,-0.1942446043165469,2.837349397590362,AUT,Testing,2023,0.1629167952584293,0.1727749350370238,0.168
1360,Aaron Cruz,Herediano,Herediano,GK,GK,0,32,250000,,18,1745,Costa Rica,Costa Rica,right,187,77,no,0.258323,61.36,-0.248,1.65,0.98,-0.3968253968253967,2.579545454545455,CRC,Testing,2023,0.1622150941039612,0.1715554410222367,0.167
1361,M. Keller,Winterthur,Winterthur,GK,GK,0,21,500000,2027-06-30,12,1161,England,"England, Switzerland",right,190,86,yes,0.16,65.71,-0.356,0.85,1.47,-0.24,2.919354838709677,SWZ,Testing,2023,0.1600242920144473,0.1687977689937879,0.164
1362,P. Kieszek,União de Leiria,União de Leiria,GK,GK,0,39,50000,2024-06-30,13,1326,Poland,Poland,right,187,83,no,0.2175,65.22,-0.275,0.95,1.38,-0.3146067415730336,2.863247863247863,POR2,Testing,2023,0.159870672609208,0.1668839347963161,0.163
1363,Luís Maximiano,Almería,Almería,GK,GK,0,24,8000000,2027-06-30,12,1233,Portugal,Portugal,right,190,82,yes,0.07,56.25,-0.179,1.09,1.46,-0.09677419354838701,2.28921568627451,SPA1,Testing,2023,0.180919167200595,0.143982327134861,0.162
1364,C. Lucchetti,Gimnasia Jujuy,Gimnasia Jujuy,GK,GK,0,45,25000,2023-12-31,10,936,Argentina,"Argentina, Italy",right,182,74,no,0.19,65.12,-0.28,0.87,1.44,-0.2413793103448276,2.868055555555556,ARG2,Testing,2023,0.1564623403644018,0.1664978859996575,0.161
1365,R. Hoffmann,Eintracht Braunschweig,Eintracht Braunschweig,GK,GK,0,24,400000,2024-06-30,25,2419,Germany,Germany,right,192,86,no,0.12,62.39,-0.3,1.31,1.78,-0.2142857142857144,2.658823529411765,GER2,Testing,2023,0.157337406591937,0.1647003349524378,0.161
1366,Salah Zakaria,Al Duhail,Al Duhail,GK,GK,0,24,0,,20,2033,Qatar,Qatar,left,189,86,no,0.224991,63.75,-0.223,0.75,1.24,-0.2075471698113207,2.765625,QAT,Testing,2023,0.1647684438928025,0.1556312644965864,0.16
1367,Ederson,Manchester City,Manchester City,GK,GK,0,30,45000000,2026-06-30,35,3464,Brazil,"Brazil, Portugal",left,188,86,no,0.2325,59.52,-0.137,0.88,1.01,-0.1733333333333333,2.477272727272728,ENG1,Testing,2023,0.1671731875639584,0.1502749423968878,0.159
1368,M. Popa,Torino,Torino,GK,GK,0,23,1000000,,20,1980,Romania,Romania,right,190,75,no,0.045,67.82,-0.342,1.23,1.32,-0.3655913978494623,3.110236220472441,ROM,Testing,2023,0.1536298495542836,0.1637765902090836,0.159
1369,D. Yurchenko,Telavi,Telavi,GK,GK,0,37,50000,,14,1425,Russia,"Russia, Armenia",right,187,76,no,0.1875,64.81,-0.322,0.88,1.58,-0.3636363636363635,2.841666666666667,GEO,Testing,2023,0.1461000643958595,0.1570459402357756,0.152
1370,A. Ivačič,Portland Timbers,Portland Timbers,GK,GK,0,29,500000,2025-12-31,15,1467,Slovenia,Slovenia,right,185,79,no,0.1875,65.48,-0.431,0.86,1.29,-0.3185185185185184,2.893258426966292,USA,Testing,2023,0.1377783079790227,0.1440040098148135,0.141
1371,S. Kapino,Panetolikos FC,Panetolikos FC,GK,GK,0,29,350000,,13,1270,Greece,Greece,right,196,85,no,0.28,60.34,-0.332,0.64,0.64,-0.2538461538461536,2.521472392638037,GRE,Testing,2023,0.1401767975433289,0.1386696805721014,0.139
1372,K. McIntosh,Sporting KC,Sporting KC,GK,GK,0,29,200000,2023-12-31,14,1320,United States,United States,right,183,79,no,0.07,67.21,-0.31,0.55,1.57,-0.2952380952380953,3.058823529411764,USA,Testing,2023,0.1292264951106432,0.1409162990798507,0.135
1373,O. Kolář,Slavia Praha,Slavia Praha,GK,GK,0,29,2000000,2027-06-30,24,2382,Czech Republic,Czech Republic,right,193,81,no,0.15,63.64,-0.26,0.72,1.81,-0.52,2.736842105263158,CZH,Testing,2023,0.1188742103876728,0.1469681193297945,0.133
1374,M. Ilić,Colorado Rapids,Colorado Rapids,GK,GK,0,25,1500000,2024-06-30,13,1258,Serbia,Serbia,right,191,81,no,0.07,61.11,-0.234,0.64,0.93,-0.1299435028248588,2.575,USA,Testing,2023,0.1582761487683657,0.1062417221963074,0.132
1375,S. Bossut,Zulte-Waregem,Zulte-Waregem,GK,GK,0,37,100000,,22,2140,Belgium,Belgium,right,186,78,no,0.17,57.98,-0.347,0.97,2.86,-0.1931818181818181,2.380952380952381,BEL1,Testing,2023,0.1231095111171761,0.1392740787602558,0.131
1376,A. Ortikov,Metalourg,Metalourg,GK,GK,0,36,50000,2023-12-31,21,1940,Uzbekistan,Uzbekistan,,0,0,no,0.608,40.91,-0.433,1.22,1.22,-0.2774193548387096,1.696969696969697,UZB,Testing,2023,0.1446603490834941,0.1113050629676706,0.128
1377,D. Roef,Gent,Gent,GK,GK,0,29,2000000,2025-06-30,11,1000,Belgium,Belgium,right,187,87,no,0.0,65.0,-0.224,0.99,0.9,-0.2115384615384615,2.857142857142857,BEL1,Testing,2023,0.1288223186829478,0.1235314785929467,0.126
1378,B. Leroy,Quevilly Rouen,Quevilly Rouen,GK,GK,0,34,600000,,15,1489,France,France,right,184,75,no,0.24,54.9,-0.259,1.09,2.06,-0.2300884955752214,2.215827338129496,FRA2,Testing,2023,0.1285493040060146,0.1235814030842242,0.126
1379,D. Vásquez,Sheffield Wednesday,Sheffield Wednesday,GK,GK,0,25,350000,2026-06-30,9,918,Colombia,Colombia,right,193,87,yes,0.1,60.0,-0.316,0.88,2.35,-0.256,2.496815286624204,ENG2,Testing,2023,0.1125921605115129,0.1359910538918251,0.124
1380,Ahmed Shambih,Al Nasr,Al Nasr,GK,GK,0,29,450000,2026-06-30,23,2266,United Arab Emirates,United Arab Emirates,right,172,68,no,0.12,61.8,-0.261,0.83,1.71,-0.238532110091743,2.614814814814815,UAE,Testing,2023,0.1157785636099922,0.1312201404651916,0.123
1381,E. Mendy,Al Ahli,Al Ahli,GK,GK,0,31,18000000,2025-06-30,15,1603,France,"France, Senegal",right,194,86,no,0.11,63.46,-0.271,0.67,1.57,-0.3374999999999999,2.728971962616822,SAUD,Testing,2023,0.1045290793379018,0.1303327498231938,0.117
1382,J. Steele,Brighton,Brighton,GK,GK,0,33,1000000,2026-06-30,24,2438,England,England,right,188,79,no,0.144,61.54,-0.302,0.85,1.55,-0.2649572649572651,2.594594594594595,ENG1,Testing,2023,0.1094246403429938,0.1217034250716687,0.116
1383,A. Sauvage,Amiens SC,Amiens SC,GK,GK,0,32,400000,2024-06-30,25,2400,France,France,right,186,82,no,0.04,62.75,-0.299,0.6,1.88,-0.2654867256637168,2.678321678321678,FRA2,Testing,2023,0.10637954384904,0.125686160973888,0.116
1384,F. Forster,Tottenham Hotspur,Tottenham Hotspur,GK,GK,0,35,1500000,2025-06-30,14,1356,England,England,right,201,93,no,0.2025,59.32,-0.262,0.93,1.26,-0.1954887218045114,2.465408805031446,ENG1,Testing,2023,0.1145652640046735,0.112493765293346,0.114
1385,M. Vargas,Cienciano,Cienciano,GK,GK,0,27,500000,,28,2788,Chile,"Chile, Peru",right,183,79,no,0.197133,61.11,-0.268,0.87,1.43,-0.2999999999999998,2.564102564102564,PER,Testing,2023,0.1119349238508545,0.1133232227014971,0.113
1386,Shao Puliang,Cangzhou Mighty Lions,Cangzhou Mighty Lions,GK,GK,0,34,150000,2024-12-31,30,2888,China PR,China PR,right,187,82,no,0.188562,60.87,-0.286,0.65,1.37,-0.2,2.559523809523809,CHN,Testing,2023,0.1074399077356859,0.1134950171357891,0.11
1387,Ali Al Hosani,Ajman,Ajman,GK,GK,0,35,200000,,18,1795,United Arab Emirates,United Arab Emirates,right,172,68,no,0.25,56.92,-0.304,1.1,1.25,-0.2727272727272725,2.328571428571429,UAE,Testing,2023,0.1125036885872226,0.1073453033739931,0.11
1388,P. Bernardoni,Konyaspor,Konyaspor,GK,GK,0,26,3000000,2024-06-30,14,1401,France,France,left,190,78,no,0.324987,48.72,-0.218,1.09,1.67,-0.1962616822429906,1.9609375,TUR,Testing,2023,0.1089698772091593,0.1065951368973526,0.108
1389,P. Iliev,Universitatea Cluj,Universitatea Cluj,GK,GK,0,32,400000,,13,1273,Bulgaria,Bulgaria,right,182,69,no,0.21,58.33,-0.226,0.85,0.71,-0.1848739495798319,2.404255319148936,ROM,Testing,2023,0.09969545051745576,0.109997580066475,0.105
1390,A. Golubović,Dinamo Bucureşti,Dinamo Bucureşti,GK,GK,0,28,300000,,18,1805,Slovenia,Slovenia,right,186,86,no,0.2,61.54,-0.395,1.05,0.9,-0.3636363636363635,2.593333333333333,ROM,Testing,2023,0.1064332801910936,0.09912982924997102,0.103
1391,R. Vercauteren,Anderlecht II,Anderlecht II,GK,GK,0,22,100000,,11,1049,Belgium,Belgium,right,184,78,no,0.173342,61.4,-0.413,0.94,1.12,-0.277027027027027,2.587301587301587,BEL2,Testing,2023,0.1010257848958975,0.1027783487005873,0.102
1392,B. Leroy,Quevilly Rouen,Quevilly Rouen,GK,GK,0,34,600000,,18,1729,France,France,right,184,75,no,0.26,52.44,-0.422,1.25,1.98,-0.2608695652173911,2.103448275862069,FRA1,Testing,2023,0.1009377680633235,0.1022813984847374,0.102
1393,M. Mitrović,Sogdiana,Sogdiana,GK,GK,0,32,300000,2024-12-31,22,2087,Serbia,Serbia,,187,85,no,0.0,60.0,-0.299,1.08,1.17,-0.3670886075949367,2.509259259259259,UZB,Testing,2023,0.1008125594622,0.09549964266430883,0.098
1394,D. Da Silva,Stade Lausanne-Ouchy,Stade Lausanne-Ouchy,GK,GK,0,30,150000,,15,1452,Switzerland,"Switzerland, Portugal",right,188,78,no,0.0,57.89,-0.377,0.99,1.55,-0.2298136645962732,2.378787878787879,SWZ,Testing,2023,0.0919988238929595,0.09562562908684277,0.094
1395,D. Ward,Leicester City,Leicester City,GK,GK,0,30,8000000,2025-06-30,11,1088,Wales,Wales,right,191,88,no,0.17,59.62,-0.676,1.16,0.99,-0.641509433962264,2.471264367816092,ENG1,Testing,2023,0.08138430106203783,0.0772824863828824,0.079
1396,O. Koçuk,Samsunspor,Samsunspor,GK,GK,0,28,1000000,,15,1430,Turkey,Turkey,right,187,79,no,0.13,57.69,-0.306,0.82,1.51,-0.2777777777777777,2.369565217391305,TUR,Testing,2023,0.07577606957440287,0.07759989883834234,0.077
1397,O. Glazer,Crvena Zvezda,Crvena Zvezda,GK,GK,0,27,1400000,2026-06-30,15,1406,Israel,"Israel, Romania",right,191,79,no,0.065,63.41,-0.299,0.38,1.02,-0.4545454545454544,2.729166666666667,SER,Testing,2023,0.0797049121771931,0.07308588624571022,0.076
1398,S. Sluga,Ludogorets,Ludogorets,GK,GK,0,30,800000,2025-06-30,15,1459,Croatia,Croatia,right,190,80,no,0.12,61.29,-0.215,0.37,0.99,-0.3962264150943395,2.581081081081081,BUL,Testing,2023,0.07645840732614513,0.07037242597494409,0.073
1399,Y. Bounou,Al Hilal,Al Hilal,GK,GK,0,32,12000000,2025-06-30,14,1307,Canada,"Canada, Morocco",left,195,78,no,0.21,52.94,-0.41,1.45,0.96,-0.3306451612903225,2.127272727272727,SPA1,Testing,2023,0.06570892713419889,0.07556540133131137,0.071
1400,Hugo Souza,Chaves,Chaves,GK,GK,0,24,2000000,2025-12-31,11,1129,Brazil,Brazil,right,199,87,yes,0.08,50.82,-0.392,0.96,1.75,-0.1950000000000001,2.03347280334728,POR1,Testing,2023,0.05391214834121184,0.06644669482273105,0.06
1401,N. Atubolu,Freiburg,Freiburg,GK,GK,0,21,2000000,,13,1301,Germany,"Germany, Nigeria",right,190,99,no,0.07,57.41,-0.383,0.69,1.18,-0.3140495867768596,2.352201257861635,GER1,Testing,2023,0.04424506542516949,0.04146758613678464,0.043
1402,A. McGregor,,Rangers,GK,GK,0,41,400000,,15,1473,Scotland,Scotland,right,183,0,no,0.06,54.76,-0.499,0.67,1.83,-0.7575757575757573,2.21551724137931,SCT,Testing,2023,0.03446272278472762,0.0153401056522177,0.025
1403,T. Sugeno,Consadole Sapporo,Consadole Sapporo,GK,GK,0,39,50000,2024-01-31,14,1393,Japan,Japan,right,179,75,no,0.126673,53.06,-0.4,0.9,0.84,-0.36697247706422,2.12751677852349,JAP,Testing,2023,0.0173056203445221,0.01490565006269891,0.016
1404,D. Phillips,Cardiff City,Oostende,GK,GK,0,28,600000,,12,1177,England,England,right,188,75,no,0.23,47.46,-0.746,0.92,2.6,-0.462962962962963,1.90295358649789,BEL1,Testing,2023,0.008322036354928607,0.01491988771782579,0.012
1405,R. Leyton,Copiapó,Copiapó,GK,GK,0,36,100000,,9,923,Chile,Chile,right,187,85,no,0.193343,52.08,-0.732,0.78,1.56,-0.4834437086092715,2.089285714285714,CHI,Testing,2023,0.0,0.0,0.0
