Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,xG,xA,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
92,G. Pereira,Los Andes,Los Andes,"RW, RCMF",RW,10,31.0,100000,,17,1578,Argentina,Argentina,right,178,73,no,6.33,2.678599,7.30278,5.703675,2.396191,0.11,0.12,ARG2,Testing,2025,0.5783038017588259,0.5466889708243392,0.5612007536907466
93,B. Gómez,Defensores de Belgrano,Defensores de Belgrano,"RW, RAMF",RW,10,31.0,125000,,16,1076,Argentina,Argentina,left,173,68,no,7.28,3.429879,7.193693,3.766902,1.67228,0.02,0.03,ARG2,Testing,2025,0.4778419576729689,0.4842221174847741,0.4794951547056014
94,L. Parisi,San Miguel,San Miguel,"RW, CF, RCMF",RW,10,31.0,225000,,12,600,Argentina,Argentina,right,178,73,no,5.1,2.39976,3.900195,2.849985,2.69973,0.1,0.08,ARG2,Testing,2025,0.2421811512252872,0.2483296461292176,0.2430202818001826
95,Á. González,Almagro,Almagro,"RAMF, RW",RAMF,10,31.0,300000,,15,1208,Argentina,"Argentina, Italy",right,170,68,no,7.45,4.472257,4.321572000000001,2.68284,3.501888,0.06,0.05,ARG2,Testing,2025,0.4708780248573275,0.4390811761866097,0.4533655654018953
96,I. Ortigoza,Colegiales,Colegiales,"LW, RW, RWF",LW,10,30.0,150000,2025-06-30,9,527,Argentina,Argentina,left,167,66,no,6.66,2.901938,5.126923000000001,3.242496,4.097655,0.11,0.12,ARG2,Testing,2025,0.4150535641762041,0.4156817165268047,0.4136362975215705
97,L. Ciccolini,Chacarita Juniors,Chacarita Juniors,"LW, RAMF, CF",LW,10,30.0,275000,,10,518,Argentina,Argentina,right,175,68,no,4.86,3.129196,2.777004,2.434514,5.03875,0.2,0.08,ARG2,Testing,2025,0.3204564303878342,0.3107646635502859,0.3135837813396311
98,Á. Veliez,Tristán Suárez,Tristán Suárez,"LWF, RWF, CF",LWF,11,30.0,150000,,13,1068,Argentina,Argentina,right,177,70,no,6.07,3.789282,1.60212,1.180059,4.380327,0.16,0.02,ARG2,Testing,2025,0.2810735760706788,0.2498379696423904,0.2632804778015382
99,E. Quiroga,Almagro,Almagro,"LAMF, AMF, LW",LAMF,10,29.0,0,,13,657,Argentina,Argentina,,0,0,yes,10.55,4.933580000000001,6.848053999999999,4.249364,2.327523,0.05,0.02,ARG2,Testing,2025,0.6596170836328421,0.664040537330173,0.6608273430556965
100,G. Villalba,Colegiales,Colegiales,"RW, CF, LAMF",RW,10,29.0,125000,,14,551,Argentina,Argentina,right,181,73,yes,7.02,3.593513,3.268323000000001,2.2848,2.777856,0.11,0.02,ARG2,Testing,2025,0.3032614745135939,0.3025261757033245,0.3008293999057099
101,G. Berterame,Estudiantes Caseros,Estudiantes Caseros,"RAMF, LAMF, LW",RAMF,10,28.0,225000,,14,1151,Argentina,Argentina,right,168,65,no,5.47,2.422702,4.846909,2.422224,3.441056,0.13,0.13,ARG2,Testing,2025,0.2877651211725148,0.2791690376948653,0.2813451234489409
102,E. Martínez,Alvarado,Alvarado,"LW, LAMF, RW",LW,10,28.0,100000,,12,775,Argentina,Argentina,left,178,69,no,5.81,3.13446,6.27,3.716503,1.625505,0.14,0.06,ARG2,Testing,2025,0.41225465929656,0.4201976099055727,0.4144973341344467
103,F. Duré,Gimnasia Jujuy,Gimnasia Jujuy,"RW, RCB, RWB",RW,10,28.0,0,2025-12-31,12,558,Argentina,Argentina,right,0,0,yes,12.9,5.325633,6.130036000000001,5.162586,2.74284,0.16,0.11,ARG2,Testing,2025,0.7556110821605708,0.7628977980495408,0.7585414910318757
104,D. Crego,Deportivo Madryn,Deportivo Madryn,"LAMF, LW, LB",LAMF,10,28.0,0,2025-12-31,15,1403,Argentina,Argentina,unknown,0,0,no,9.49,4.874895,6.862705000000001,4.616586000000001,5.387676,0.06,0.1,ARG2,Testing,2025,0.7246787615359478,0.7073715247630703,0.7151841739075991
105,S. Camacho,Gimnasia Jujuy,Gimnasia Jujuy,RW,RW,10,28.0,75000,,15,996,Argentina,Argentina,right,183,76,yes,7.95,4.336926,6.325456,3.795091999999999,3.795664,0.22,0.16,ARG2,Testing,2025,0.5766884833038318,0.5805428605546759,0.5773677753272074
106,I. Molinas,Nueva Chicago,Nueva Chicago,"LAMF, RAMF",LAMF,10,28.0,125000,,16,949,Argentina,Argentina,right,180,69,no,4.55,1.707615,2.84673,1.89375,1.897992,0.19,0.08,ARG2,Testing,2025,0.1357690812163079,0.1269447095081501,0.1287844770104799
107,F. Perinciolo,Chaco For Ever,Chaco For Ever,"LW, LWF",LW,10,28.0,125000,,14,777,Argentina,Argentina,left,176,72,no,8.92,5.214,6.370375999999998,5.67794,3.24324,0.19,0.13,ARG2,Testing,2025,0.7807031265053304,0.755823059278035,0.7675768222364042
108,F. García,San Martín Tucumán,San Martín Tucumán,"RW, CF, RWF",RW,10,27.0,0,,10,742,Argentina,Argentina,right,175,63,yes,3.64,2.304504,3.88,2.304819,3.395,0.18,0.12,ARG2,Testing,2025,0.2208852852604661,0.2172846187151206,0.2167723333876592
109,B. Andrada,Gimnasia Mendoza,Gimnasia Mendoza,"RAMF, RW",RAMF,10,27.0,250000,,15,877,Argentina,Argentina,right,167,65,no,6.67,3.900195,4.515337999999999,3.18364,4.106112,0.06,0.2,ARG2,Testing,2025,0.4915725114521697,0.4643763591663907,0.4764284975869603
110,M. Roseti,Quilmes,Quilmes,"RW, AMF, LCMF",RW,10,27.0,0,2025-12-31,17,977,Argentina,Argentina,,0,0,yes,7.37,3.500175,10.872978,6.261215000000001,6.447818999999999,0.06,0.11,ARG2,Testing,2025,0.7589913740973898,0.7352599113805144,0.7463767751846805
111,M. Gerez,Club Atlético Güemes,Club Atlético Güemes,"RW, RCMF",RW,10,27.0,0,,16,1277,Argentina,Argentina,right,178,0,no,5.92,3.380169,4.864522,4.5825,5.074839999999999,0.08,0.08,ARG2,Testing,2025,0.5348402542667271,0.5038035851018388,0.5178984292904885
112,F. García,Ferro Carril Oeste,Ferro Carril Oeste,"LWF, CF, LAMF",LWF,11,27.0,125000,2025-12-31,16,1089,Uruguay,Uruguay,right,178,82,no,3.39,2.31555,0.5795999999999999,0.7407610000000001,3.966975,0.28,0.01,ARG2,Testing,2025,0.05666915923322031,0.05927594919379087,0.05518281389731087
113,M. Viguet,Deportivo Maipú,Deportivo Maipú,"LAMF, RWF, CF",LAMF,10,27.0,200000,,15,1150,Argentina,Argentina,left,183,80,no,4.7,2.506792,2.975614,3.055,3.210184,0.21,0.23,ARG2,Testing,2025,0.2920078321105421,0.2995589120559013,0.2936978898321245
114,T. Assennato,All Boys,All Boys,"RW, RAMF, CF",RW,10,26.0,125000,2026-12-31,14,848,Argentina,Argentina,left,174,69,no,4.46,2.23125,3.5022,2.654433,2.335512,0.03,0.09,ARG2,Testing,2025,0.2096991777461233,0.2027494207955621,0.203873594857458
115,D. Yavante,Deportivo Maipú,Deportivo Maipú,"LWF, CF, LAMF",LWF,11,20.0,0,,11,707,Argentina,Argentina,right,180,0,no,3.95,1.53,1.9125,1.90904,2.545313999999999,0.17,0.01,ARG2,Testing,2025,0.06913990520023584,0.05781581557991172,0.06070442360586473
116,F. Montiel,Colegiales,Colegiales,"RW, RCMF",RW,10,20.0,0,,11,627,Argentina,Argentina,,0,0,no,11.48,6.891768,6.317919999999999,5.31066,3.587787,0.12,0.03,ARG2,Testing,2025,0.7754279626974685,0.8077787163467272,0.7909861891746256
117,M. Melendez,Chacarita Juniors,Chacarita Juniors,"RAMF, RB, RW",RAMF,10,21.0,0,2027-12-31,16,1033,Argentina,Argentina,,0,0,no,10.11,4.791321,5.577169,4.007657999999999,3.485927999999999,0.13,0.08,ARG2,Testing,2025,0.61991498743833,0.6481055675755116,0.6329264276799135
118,M. Lucero,Arsenal,Arsenal,"LW, LCMF, RW",LW,10,21.0,0,2026-12-31,10,553,Argentina,Argentina,right,0,0,no,6.18,3.74187,4.230254,1.629314,3.743661,0.11,0.02,ARG2,Testing,2025,0.3115598903648373,0.3185275384096383,0.3130152701276233
119,V. Serrano,Arsenal,Arsenal,"LW, LAMF, LB",LW,10,21.0,0,,11,700,Argentina,Argentina,unknown,0,0,no,9.26,3.984254,5.011881,4.243049999999999,3.213012,0.06,0.11,ARG2,Testing,2025,0.5860642827919421,0.5710276591645126,0.577297867962287
120,I. Lartirigoyen,San Telmo,San Telmo,"RAMF, RW, RWF",RAMF,10,21.0,0,2025-12-31,16,1065,Argentina,Argentina,,0,0,no,4.56,1.945,2.36436,1.6875,2.789721,0.26,0.04,ARG2,Testing,2025,0.09352666336365138,0.1017401279945768,0.09496110783089756
121,M. Bergara,Alvarado,Alvarado,"RW, RAMF",RW,10,21.0,0,2025-12-31,16,1001,Argentina,Argentina,,0,0,yes,7.1,2.964179,4.223672000000001,2.610144,7.551067999999999,0.15,0.06,ARG2,Testing,2025,0.4093066934429087,0.4017504579121914,0.4037680952301111
122,U. Vera,San Martín Tucumán,San Martín Tucumán,"RAMF, RW, RCMF",RAMF,10,21.0,0,2025-12-31,15,510,Argentina,Argentina,,0,0,no,9.0,5.117574000000001,6.704304,3.529243999999999,4.766719999999999,0.04,0.04,ARG2,Testing,2025,0.5980834631904992,0.6202816059434427,0.6080251593286294
123,M. Muñoz,Talleres Remedios,Talleres Remedios,"LW, LCMF, CF",LW,10,21.0,0,,13,714,Argentina,Argentina,,0,0,no,5.8,3.530593,5.422296,3.274375,4.789824,0.06,0.13,ARG2,Testing,2025,0.4766549735349876,0.4589235124440487,0.4662131426198469
124,N. Curcio,San Telmo,San Telmo,"LWF, LAMF, RAMF",LWF,11,21.0,0,,16,806,Argentina,Argentina,right,166,62,yes,3.57,1.786555,2.122739,2.899472,3.571704,0.18,0.1,ARG2,Testing,2025,0.1625721655469571,0.166025215701869,0.1618238268128653
125,P. Moyano,Defensores de Belgrano,Defensores de Belgrano,"LW, LAMF",LW,10,21.0,0,,17,1071,Argentina,Argentina,left,178,0,no,5.8,3.446428,3.445275,3.108168,2.773874,0.15,0.14,ARG2,Testing,2025,0.389074781538794,0.3795101349829348,0.3824690887190771
126,N. Acosta,Almirante Brown,Almirante Brown,"RW, RB",RW,10,22.0,0,2025-12-31,9,676,Argentina,Argentina,,0,0,no,8.92,4.522803999999999,5.592312,5.32321,3.728516,0.02,0.12,ARG2,Testing,2025,0.7228089048261279,0.6916620185414928,0.706368462490373
127,M. Trombini,Arsenal,Arsenal,"RAMF, LCMF, RCMF",RAMF,10,22.0,0,2025-12-31,8,607,Italy,"Italy, Argentina",right,170,64,no,9.34,5.634467999999999,6.524203,3.555,3.856281,0.04,0.01,ARG2,Testing,2025,0.5934001572009303,0.6330459654244882,0.612077651777078
128,G. Daniel Fernández,Nueva Chicago,Nueva Chicago,"RW, RAMF, AMF",RW,10,22.0,0,,9,506,Argentina,Argentina,,0,0,no,11.92,6.226175,6.93899,4.626898000000001,4.80396,0.06,0.05,ARG2,Testing,2025,0.7829295498199901,0.7672782315737767,0.7744378785271909
129,L. Monti,Racing Córdoba,Racing Córdoba,"RW, LAMF, RCMF",RW,10,22.0,0,2026-12-31,13,547,Argentina,Argentina,right,173,0,no,7.07,4.439253,4.277,3.947652,2.30214,0.18,0.16,ARG2,Testing,2025,0.5456725250863907,0.5336741660984939,0.5383101243485564
130,S. Patroni,Defensores Unidos,Defensores Unidos,"LW, LWB, LAMF",LW,10,23.0,0,2025-12-31,8,501,Argentina,Argentina,left,174,0,no,8.62,4.314,4.49375,4.492683,3.053204,0.06,0.11,ARG2,Testing,2025,0.6012983658039501,0.5721216055999422,0.585486059774602
131,V. Pereyra,Patronato,Patronato,"RAMF, RW",RAMF,10,23.0,0,,16,1071,Argentina,Argentina,left,0,0,no,7.65,5.374747,6.301699999999999,3.862758,4.789094,0.11,0.18,ARG2,Testing,2025,0.6178463528509279,0.6245670798208113,0.6200849497677424
132,Y. González,Deportivo Morón,Deportivo Morón,"RWF, RW, CF",RWF,11,23.0,125000,2027-12-31,14,1119,Argentina,Argentina,right,173,64,yes,6.19,3.618998,4.746544,2.813304,6.275535,0.27,0.07,ARG2,Testing,2025,0.4531750652896851,0.4347993766505211,0.4423406327810678
133,B. Pérez,Deportivo Madryn,Deportivo Madryn,"RW, RAMF, RCMF",RW,10,23.0,0,,17,1152,Chile,Chile,,0,0,no,6.02,2.5795,4.997445000000001,3.434541,3.748252,0.12,0.12,ARG2,Testing,2025,0.3743436277181967,0.3728128136109056,0.3717231217493646
134,L. Ferreyra,Central Norte,Central Norte,"LW, CF, LAMF",LW,10,23.0,450000,2025-12-31,17,1501,Argentina,Argentina,right,171,71,no,3.66,2.219904,2.819904,2.34,3.356134999999999,0.33,0.26,ARG2,Testing,2025,0.2362759225397218,0.244144419120943,0.2379601129071265
135,T. Almada,Almirante Brown,Almirante Brown,"LAMF, RAMF, RW",LAMF,10,23.0,0,,11,725,Argentina,Argentina,right,0,0,yes,6.21,4.468646000000001,3.724062,1.740087,6.207999999999999,0.06,0.07,ARG2,Testing,2025,0.3740632072876363,0.3890217197562422,0.379710950086652
136,L. Castillo,Colegiales,Colegiales,"LW, LWF, CF",LW,10,23.0,0,2026-12-31,11,578,Argentina,Argentina,left,172,0,yes,8.88,5.603400000000001,4.828181,3.42587,5.605652,0.07,0.06,ARG2,Testing,2025,0.5975897709588344,0.5880388657873526,0.5916084699476654
137,L. Ríos,Club Atlético Mitre,Club Atlético Mitre,"LWF, CF, AMF",LWF,11,23.0,0,2025-12-31,15,1334,Argentina,Argentina,left,172,69,yes,4.99,2.227527,4.180659,2.763852,3.507108,0.22,0.1,ARG2,Testing,2025,0.2740715652954769,0.2715683212821131,0.2706664566463264
138,S. Valenzuela,Chaco For Ever,Chaco For Ever,"RW, RCMF",RW,10,23.0,0,,9,598,Argentina,Argentina,,169,66,no,9.78,4.214073,4.667704,3.311267,1.958516,0.01,0.02,ARG2,Testing,2025,0.5047963940833187,0.4719884561197427,0.4868773394379987
139,T. Calone,All Boys,All Boys,"LW, LAMF, LWF",LW,10,23.0,0,2026-12-31,17,1174,Argentina,Argentina,right,178,75,no,5.21,3.375582,2.376843,1.840023,3.60476,0.16,0.06,ARG2,Testing,2025,0.2484878902628551,0.2348344684613058,0.2394154184867135
140,L. Fedele,Atlanta,Atlanta,"RW, RWF, RAMF",RW,10,23.0,175000,,15,1109,Argentina,Argentina,right,167,65,yes,3.98,2.10897,3.168,2.357212,2.273121,0.24,0.03,ARG2,Testing,2025,0.1800755085232686,0.1692156119227496,0.1722013378533797
141,M. Machado,Racing Córdoba,Racing Córdoba,"RW, RAMF, RCMF",RW,10,23.0,0,2025-12-31,17,1307,Argentina,Argentina,right,175,0,no,10.12,4.405057999999999,7.16394,5.8548,3.924602,0.17,0.03,ARG2,Testing,2025,0.7659524635400916,0.7857119784695319,0.7751683657281404
142,M. Moravec,Central Norte,Central Norte,"RW, LW",RW,10,24.0,0,,11,525,Argentina,Argentina,right,175,73,no,8.4,5.142048999999999,5.998779999999999,4.2858,4.627125,0.05,0.02,ARG2,Testing,2025,0.6523944829134591,0.6501538706053066,0.6502414526145144
143,F. Vedoya,Talleres Remedios,Talleres Remedios,"LW, LAMF, LCMF",LW,10,24.0,50000,,16,1139,Argentina,Argentina,left,177,69,no,6.8,4.186416,7.662097999999999,5.845842,3.319281,0.12,0.12,ARG2,Testing,2025,0.7385883918291645,0.6947064083708757,0.7158082736232118
144,F. Álvarez,Estudiantes Río Cuarto,Estudiantes Río Cuarto,"RW, LW",RW,10,24.0,0,,12,671,Argentina,Argentina,unknown,0,0,no,6.3,3.35625,2.413645,3.218904,6.439356,0.12,0.19,ARG2,Testing,2025,0.4773413804673777,0.4404549421894227,0.4572957307184843
145,F. Lencioni,Gimnasia Mendoza,Gimnasia Mendoza,"LAMF, LW",LAMF,10,24.0,600000,2027-12-31,16,1252,Argentina,Argentina,left,180,78,yes,6.47,2.5875,3.380853,2.94913,4.528737,0.19,0.19,ARG2,Testing,2025,0.3287726434568289,0.3563750578280458,0.3406269347197785
146,T. Silva,Deportivo Maipú,Deportivo Maipú,"RAMF, LWF, AMF",RAMF,10,24.0,0,,15,523,Argentina,Argentina,,0,0,no,4.65,2.58,1.896003,1.033385,3.786978,0.31,0.0,ARG2,Testing,2025,0.1389664675562749,0.125715001643233,0.1297712298106593
147, B. García,Colegiales,Colegiales,"LW, LCMF",LW,10,24.0,0,2025-12-31,8,533,Argentina,Argentina,left,174,0,yes,10.64,5.235843999999999,3.885836,2.364015,3.544748,0.11,0.05,ARG2,Testing,2025,0.4532072683909525,0.4637126612987318,0.4568562365504458
148,S. Ramírez,Estudiantes Caseros,Estudiantes Caseros,"RAMF, CF, LAMF",RAMF,10,24.0,275000,2025-12-31,12,941,Argentina,Argentina,right,175,72,yes,8.03,3.823919999999999,2.201352,0.86,2.966064,0.12,0.03,ARG2,Testing,2025,0.3297490278826802,0.2910716038199238,0.3083681501457206
149,J. Esquivel,San Martín Tucumán,San Martín Tucumán,"LAMF, LW, CF",LAMF,10,24.0,500000,2026-12-31,15,1162,Argentina,Argentina,both,173,69,yes,4.26,2.0925,2.78472,1.317407,5.652156,0.12,0.09,ARG2,Testing,2025,0.2032774457807086,0.1981333034477881,0.1983383263388186
150,R. Gonzalez,Club Atlético Mitre,Club Atlético Mitre,"RWF, AMF",RWF,11,24.0,0,,14,897,Argentina,Argentina,unknown,0,0,no,5.72,3.213848,6.11949,4.415268,3.011561,0.08,0.04,ARG2,Testing,2025,0.4813944362477848,0.4576666736139494,0.4679596113197887
151,D. Véliz,Club Atlético Güemes,Club Atlético Güemes,"LW, LCMF",LW,10,24.0,50000,2025-12-31,13,889,Argentina,Argentina,left,180,0,no,8.1,5.363006,4.963665,3.64182,4.049344,0.08,0.17,ARG2,Testing,2025,0.5815957267881754,0.5860212582745845,0.5825759740598256
152,R. Seratto,Chaco For Ever,Chaco For Ever,"RW, LW, LAMF",RW,10,25.0,0,,14,567,Argentina,"Argentina, Italy",right,178,0,no,8.41,4.130101,3.810954,2.378619,1.744976,0.17,0.09,ARG2,Testing,2025,0.424481772293188,0.4154006270151954,0.4182234010610337
153,José Barreto,Colón,Colón,"LW, CF, RW",LW,10,25.0,225000,,12,592,Argentina,Argentina,right,184,76,no,5.02,2.282082,3.342717,2.580818,2.735114,0.06,0.04,ARG2,Testing,2025,0.2037740611986743,0.200686470772285,0.199867733556117
154,M. Valiente,Estudiantes Río Cuarto,Estudiantes Río Cuarto,"LW, LWF",LW,10,25.0,150000,,16,1268,Argentina,Argentina,left,179,73,no,6.18,3.622052,2.837718000000001,2.556,3.476766,0.09,0.15,ARG2,Testing,2025,0.3465516193281311,0.3570271958178791,0.3498697827986247
155,G. Gerzel,Los Andes,Los Andes,"LW, LCMF",LW,10,25.0,0,2025-12-31,17,1321,Argentina,"Argentina, Italy",left,172,67,yes,7.22,3.474,2.999454,2.927072,3.9528,0.15,0.08,ARG2,Testing,2025,0.4030506000972858,0.3854724795510048,0.3924676929346723
156,L. Ambrogio,Atlanta,Atlanta,"LW, LWF",LW,10,25.0,300000,2027-12-31,16,949,Argentina,Argentina,right,181,72,no,4.84,1.61283,4.929363,4.645888,4.079249000000001,0.23,0.07,ARG2,Testing,2025,0.3853658616186192,0.3613595976735502,0.3715069925711664
157,A. Araujo,Chacarita Juniors,Chacarita Juniors,"LAMF, LW",LAMF,10,25.0,25000,,9,694,Argentina,Argentina,left,160,0,no,5.19,2.202813,3.630863999999999,6.354534,6.095147999999999,0.1,0.25,ARG2,Testing,2025,0.5832439389311882,0.5454709154668924,0.5630673059247299
158,C. Machado,Quilmes,Quilmes,"LWF, AMF, RAMF",LWF,11,26.0,150000,2025-12-31,15,1064,Colombia,Colombia,left,170,70,no,5.75,3.216564,3.973278,2.626355,3.29967,0.12,0.14,ARG2,Testing,2025,0.3740832424125499,0.3461465897754559,0.3582199466594194
159,J. Brazete,Brisbane Roar II,Brisbane Roar,"LW, LCMF",LW,10,19.0,0,2026-06-30,21,931,Australia,Australia,,0,0,no,4.45,2.61215,2.899884,1.933227,7.830521999999999,0.28,0.08,AUS,Testing,2025,0.2775015684046181,0.2975307439916749,0.2854061912363169
160,A. Segecic,Sydney,Sydney,"LAMF, LW, LCMF",LAMF,10,20.0,400000,2025-06-30,24,1485,Australia,"Australia, Serbia",left,173,0,no,6.48,4.118736000000001,3.697932,1.51317,4.241408,0.47,0.1,AUS,Testing,2025,0.3657619394108145,0.3639362665087805,0.3629681534479062
161,C. Taylor,Newcastle Jets,Newcastle Jets,"LW, LWF, LAMF",LW,10,21.0,0,2025-06-30,26,1903,Australia,Australia,,0,0,no,6.95,3.544695,4.159791999999999,2.035215,4.493763,0.34,0.11,AUS,Testing,2025,0.375783123003277,0.3868398907254448,0.3794793094690661
162,A. Walatee,Western United,Western United,"LW, RW",LW,10,21.0,0,2026-06-30,22,1043,Australia,Australia,left,0,0,no,8.2,5.179647,3.193572,1.381247,6.298499999999999,0.26,0.15,AUS,Testing,2025,0.4356909655986542,0.438520679790401,0.435438855784801
163,M. Grimaldi,Western United,Western United,"RW, LW",RW,10,21.0,0,2027-06-30,29,1734,Australia,Australia,,0,0,no,6.38,3.895254,4.777117,2.955,3.011194999999999,0.22,0.18,AUS,Testing,2025,0.4603175488199042,0.4403276765779745,0.4486947862750775
164,J. Drew,Hartberg,Macarthur,"RW, RAMF, RWF",RW,10,21.0,0,2028-06-30,13,912,Australia,Australia,right,176,0,no,4.74,2.664375,2.566008,2.27222,2.564276,0.49,0.33,AUS,Testing,2025,0.2236243326772357,0.2614496180310159,0.240293808079825
165,L. Gillion,Auckland FC,Auckland FC,"LW, LAMF, RW",LW,10,22.0,0,,15,1078,New Zealand,New Zealand,unknown,0,0,no,5.09,3.759024,4.004175,1.00372,3.506234,0.19,0.06,AUS,Testing,2025,0.3146437872592857,0.2935975807653777,0.3020598920558978
166,K. Jelacic,Brisbane Roar,Brisbane Roar,"LW, RW, CF",LW,10,22.0,300000,2026-06-30,24,2077,Australia,"Australia, New Zealand",right,177,68,yes,6.85,3.9,4.983225,3.252612000000001,3.77,0.1,0.21,AUS,Testing,2025,0.4978834812947623,0.4778381400501545,0.4863441506745351
167,H. Politidis,Melbourne City,Melbourne City,"LW, LAMF, LWF",LW,10,22.0,0,2025-06-30,22,1207,Australia,Australia,,0,0,no,7.9,3.729188,4.695966,3.28152,1.639371,0.29,0.09,AUS,Testing,2025,0.4515105244844121,0.4281681467673896,0.4381804638000952
168,T. Ostler,Perth Glory,Perth Glory,"RW, RB",RW,10,23.0,200000,2025-06-30,21,1714,Australia,Australia,right,184,72,no,8.51,5.199018,4.724937,3.673517,2.41388,0.07,0.08,AUS,Testing,2025,0.5776078983542562,0.5804621886071827,0.577788388814595
169,N. Milanovic,Western Sydney Wanderers,Western Sydney Wanderers,"RW, LW",RW,10,23.0,450000,2026-06-30,26,2228,Australia,Australia,left,185,76,no,5.05,2.10348,5.254656,3.154095,5.290011,0.31,0.13,AUS,Testing,2025,0.3952828390979602,0.3795952849840675,0.3856250109192618
170,M. Tilio,Melbourne City,Melbourne City,"LW, RW, LAMF",LW,10,23.0,1200000,2028-05-31,19,1506,Australia,Australia,right,170,67,yes,5.86,3.407154,6.3935,5.734700999999998,4.601777999999999,0.23,0.19,AUS,Testing,2025,0.6773102267741578,0.6419597211614868,0.6586270096674277
171,Clarismario Rodrigues,Melbourne Victory,Melbourne Victory,"RAMF, RW",RAMF,10,23.0,450000,2025-06-30,26,1284,Brazil,Brazil,right,177,0,no,6.66,3.577134,3.856040999999999,2.876448,3.2947,0.25,0.12,AUS,Testing,2025,0.4072453709294921,0.4090627323777082,0.4064013463471217
172,N. Velupillay,Melbourne Victory,Melbourne Victory,"LAMF, RAMF",LAMF,10,24.0,350000,2026-06-30,25,1697,Australia,"Australia, Sri Lanka",right,181,77,no,4.88,2.757432,4.610788,2.866701,5.51529,0.26,0.13,AUS,Testing,2025,0.3736822004544652,0.3692670424742661,0.3696132929053145
173,R. Danzaki,Western United,Western United,"RW, LW",RW,10,24.0,250000,2025-06-30,29,2223,Japan,Japan,right,174,63,no,4.01,2.389378,3.600317,3.444672,2.91522,0.26,0.18,AUS,Testing,2025,0.3184418064950732,0.310645197368679,0.3125135763323499
174,Mikael Doka,Central Coast Mariners,Central Coast Mariners,"RW, CF, LW",RW,10,25.0,400000,2027-06-30,26,2465,Brazil,Brazil,right,170,62,no,4.6,2.735936,5.91217,4.161384,3.979038000000001,0.15,0.2,AUS,Testing,2025,0.4387914996982363,0.4538955152978695,0.4447038972665632
175,C. Theoharous,Central Coast Mariners,Central Coast Mariners,"LW, RW",LW,10,25.0,300000,2025-06-30,20,1128,Australia,"Australia, Cyprus",left,176,70,no,10.05,5.107200000000001,2.874375,2.15441,7.022311999999999,0.1,0.12,AUS,Testing,2025,0.4431352973776354,0.4566623876877695,0.4482697611467661
