Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Ações_Ofensivas_BemSucedidas,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
21,C. Vanhoutte,Union Saint-Gilloise,Union Saint-Gilloise,"DMF, RCMF, LCMF",DMF,7,25,0,2027-06-30,41,3512,Belgium,Belgium,right,182,74,no,11.89,2.998946,13.169844,5.714334,0.69,1.050445,0.257887,0.41,5.690797,BEL1,Testing,2024,0.914143582053382,0.8811008727701546,0.8976222274117684
0,L. Raillot,RFC Seraing,RFC Seraing,"DMF, RCMF",DMF,7,19,0,2026-06-30,19,914,France,France,,191,0,yes,12.31,2.953212,9.258606,4.827887,1.67,2.164879,0.885819,1.18,2.759322,BEL2,Testing,2024,0.7684820148113618,0.7513471453168811,0.7599145800641214
1,H. Sahabo,Standard Liège,Standard Liège,"LDMF, LCMF, DMF",LDMF,7,18,0,2026-06-30,14,1012,Belgium,Belgium,unknown,0,0,no,10.05,2.314492,8.984459999999999,4.354875,2.05,3.11429,1.603125,0.44,4.892212,BEL2,Testing,2024,0.4691690285547769,0.4787184464367281,0.4739437374957525
2,T. Diallo,Francs Borains,Francs Borains,DMF,DMF,7,19,0,,15,1039,Belgium,Belgium,unknown,0,0,no,14.55,1.475,6.064407000000001,3.028632,1.13,2.856,0.782299,0.35,2.859869999999999,BEL2,Testing,2024,0.5641511101865841,0.5793579096778729,0.5717545099322285
3,J. Lioka,Liège,Liège,"RDMF, RCMF, LDMF",RDMF,7,25,0,,25,1096,France,France,,0,0,no,8.29,0.8190639999999999,4.679208,1.726114,1.48,3.0381,1.230936,2.14,2.052648,BEL2,Testing,2024,0.0,0.0,0.0
4,J. Cools,Lierse Kempenzonen,Lierse Kempenzonen,"DMF, CB",DMF,7,33,0,2024-06-30,21,1191,Belgium,Belgium,right,189,73,no,11.26,2.3436,7.93221,2.417604,0.6,0.677632,0.225,0.38,2.793175,BEL2,Testing,2024,0.3324705085348261,0.3840341391743864,0.3582523238546061
5,M. Osifo,OH Leuven,OH Leuven,"LDMF, CB, RDMF",LDMF,7,20,0,2027-06-30,15,1276,Belgium,Belgium,right,185,69,no,10.51,1.199679,6.347446000000001,2.115726,0.85,1.973136,0.70625,0.71,2.254068,BEL2,Testing,2024,0.1312412920822089,0.1337276330237135,0.1324844625529612
6,T. Pierrot,Patro Eisden,Patro Eisden,"LDMF, RDMF, RCMF",LDMF,7,30,0,2024-06-30,21,1302,France,France,right,186,80,no,10.37,1.52,7.12039,3.316488000000001,0.76,1.03626,0.4125,0.28,2.555796,BEL2,Testing,2024,0.241124631460799,0.2255192166765658,0.2333219240686824
7,Alejandro Granados,Club Brugge II,Club Brugge II,"LDMF, AMF, LCMF",LDMF,7,17,0,,23,1423,Spain,Spain,left,180,67,no,7.34,1.266692,6.63852,3.09925,1.2,1.960686,0.5677679999999999,1.45,3.349255,BEL2,Testing,2024,0.0899471605885658,0.07097202606649063,0.08045959332752821
8,L. Goemaere,Club Brugge U19,Club Brugge U19,"RDMF, RCMF, DMF",RDMF,7,18,0,,26,1500,Belgium,Belgium,right,179,68,no,11.76,3.120048,8.579412000000001,4.20003,0.96,1.499862,0.5399879999999999,1.02,4.619892,BEL2,Testing,2024,0.6726747775474876,0.6705829989097265,0.671628888228607
9,Y. Gueroui,Patro Eisden,Patro Eisden,"LDMF, RDMF, LCMF",LDMF,7,34,0,2024-06-30,19,1553,Belgium,Belgium,right,190,86,no,12.81,1.451145,6.607683,2.55106,0.46,1.100736,0.231088,0.0,2.143344,BEL2,Testing,2024,0.4255100910358691,0.3984839653201884,0.4119970281780286
10,Everton Luiz,SK Beveren,SK Beveren,"RDMF, RCMF",RDMF,7,35,0,2024-06-30,26,1863,Brazil,Brazil,right,173,73,no,10.63,1.73796,9.41824,3.335997,0.97,2.365424,0.775,1.11,3.380938,BEL2,Testing,2024,0.3337015988233446,0.3618437712576637,0.3477726850405041
11,R. Merlen,Liège,Liège,"LDMF, RCMF, LCMF",LDMF,7,22,0,,28,1960,France,France,right,183,0,no,8.59,3.900945000000001,7.070687,5.326425,1.79,1.835496,0.8740690000000001,0.96,4.361486,BEL2,Testing,2024,0.6035331830476247,0.5442284819963507,0.5738808325219876
12,A. Tajaouart,Anderlecht II,Anderlecht II,"DMF, RDMF, LDMF",DMF,7,18,0,,24,1982,Belgium,"Belgium, Morocco",right,0,0,no,10.76,2.270452,8.039295,3.997488,2.27,3.176855000000001,1.635844,1.32,4.038458,BEL2,Testing,2024,0.5050444031242609,0.5076678422448102,0.5063561226845354
13,I. Bangoura,Genk II,Genk II,RDMF,RDMF,7,20,0,,25,2009,Guinea,Guinea,right,190,79,no,12.54,1.29954,6.581817000000001,3.132956,1.97,3.496056,1.34142,1.34,2.420121,BEL2,Testing,2024,0.4067405968402831,0.4109460168625185,0.4088433068514007
14,S. Dewaele,Oostende,Oostende,"DMF, RDMF, LDMF",DMF,7,25,0,2025-06-30,28,2242,Belgium,Belgium,right,180,72,no,14.01,4.051728,10.112025,6.261117,1.0,1.204263,0.2,0.36,4.45257,BEL2,Testing,2024,1.0,1.0,1.0
15,K. Van De Perre,Genk II,Genk II,"LDMF, RDMF, AMF",LDMF,7,20,0,,26,2253,Belgium,Belgium,right,174,61,no,11.07,4.074312,10.787256,6.8325,2.4,3.434886,1.36006,1.0,5.434034,BEL2,Testing,2024,0.8493247510301795,0.929919753183633,0.8896222521069062
16,L. Verstraete,SK Beveren,SK Beveren,"LDMF, LCMF, RDMF",LDMF,7,25,0,2024-06-30,25,2352,Belgium,Belgium,right,186,80,no,16.34,3.063846,7.652072,3.938702,1.91,3.86724,1.380115,0.8,4.055744000000001,BEL2,Testing,2024,0.9491031646866825,0.9198567756286876,0.9344799701576849
17,T. Claes,Genk II,Genk II,"LDMF, AMF",LDMF,7,20,0,,28,2465,Belgium,Belgium,right,178,67,no,8.43,3.067855,8.946,5.694,2.59,2.518261,1.31625,1.31,4.745531000000001,BEL2,Testing,2024,0.6701998345200915,0.665438861976999,0.6678193482485452
18,S. Brebels,Lierse Kempenzonen,Lierse Kempenzonen,"DMF, LCMF",DMF,7,29,0,2024-06-30,28,2574,Belgium,Belgium,right,183,74,no,7.24,2.166956,11.570159,5.27745,1.22,1.36296,0.4524,0.66,5.420833,BEL2,Testing,2024,0.5597425836850208,0.4910258818296777,0.5253842327573492
19,R. Wilmots,Liège,Liège,"DMF, RDMF, RCMF",DMF,7,27,0,2025-06-30,27,2589,Belgium,Belgium,right,187,76,no,10.81,2.886192,7.892444,3.78673,1.18,1.702456,0.7291249999999999,0.21,3.72015,BEL2,Testing,2024,0.5317108439601315,0.5087562097502704,0.5202335268552009
20,N. Rôdes,Dender,Dender,DMF,DMF,7,26,0,2025-06-30,28,2660,Belgium,Belgium,right,191,75,no,11.64,2.231025,9.472788,4.367516,0.68,1.385388,0.43976,0.24,4.397376,BEL2,Testing,2024,0.588351581620167,0.5797764191037725,0.5840640003619697
21,T. Pietermaat,Patro Eisden,Patro Eisden,"RDMF, RCMF, LDMF",RDMF,7,31,0,2025-06-30,30,2771,Belgium,Belgium,right,174,68,no,11.43,1.45944,5.102851,2.046,0.49,1.460007,0.359317,0.13,2.240711,BEL2,Testing,2024,0.2322437201657963,0.1982429092403457,0.215243314703071
22,D. Karim,Lommel SK,Lommel SK,DMF,DMF,7,20,0,,32,3073,Togo,Togo,both,0,0,no,9.66,2.4875,10.950639,5.50395,1.79,4.188392,1.289778,0.79,6.62067,BEL2,Testing,2024,0.6451952378408036,0.6468857944392274,0.6460405161400155
0,Marcos Antônio,São Paulo,São Paulo,"RDMF, DMF",RDMF,7,24,4000000,2027-06-30,13,919,Brazil,Brazil,right,166,66,yes,5.19,1.955448,11.462491,4.016522,0.39,0.978125,0.195,0.69,5.390196,BRA1,Testing,2024,0.1369428654218589,0.1523868200835796,0.1446648427527193
1,Matheus Fernandes,Red Bull Bragantino,Red Bull Bragantino,"RDMF, DMF",RDMF,7,26,2000000,2027-12-31,16,931,Brazil,Brazil,right,183,70,no,12.76,2.030116,9.089655999999998,3.96606,1.16,2.321696,0.8722980000000001,1.45,5.026802,BRA1,Testing,2024,0.717873007814585,0.8191075923105388,0.7684903000625618
2,G. Freitas,Atlético GO,Atlético GO,"DMF, LDMF, RDMF",DMF,7,33,400000,2024-12-31,15,945,Uruguay,Uruguay,right,186,78,no,9.52,1.6184,5.906107,3.240832,0.48,0.57,0.09665699999999999,0.1,3.618069,BRA1,Testing,2024,0.3612884893215203,0.3743833587696543,0.3678359240455873
3,Filipe Augusto,Cuiabá,Cuiabá,"LDMF, RCMF, DMF",LDMF,7,31,700000,2024-12-31,19,951,Brazil,Brazil,left,182,77,no,8.71,1.892895,8.610246,2.93408,0.66,1.32624,0.38,0.28,3.12624,BRA1,Testing,2024,0.3050484835650968,0.3220553614510847,0.3135519225080907
4,F. Bernal,Fluminense,Fluminense,"RDMF, LDMF, LCMF",RDMF,7,21,0,,15,1054,Uruguay,Uruguay,right,187,78,no,7.34,3.500068,8.36718,5.21235,0.68,0.855,0.25716,0.0,5.0365,BRA1,Testing,2024,0.4599706087645921,0.452445713854964,0.456208161309778
5,Zé Rafael,Palmeiras,Palmeiras,LDMF,LDMF,7,31,4500000,2026-12-31,18,1084,Brazil,"Brazil, Italy",right,175,71,no,7.56,2.324,6.310997000000001,4.065152,1.58,2.656,1.246452,1.33,4.485,BRA1,Testing,2024,0.2651381718713081,0.3069800095602713,0.2860590907157897
6,N. de la Cruz,Flamengo,Flamengo,"LDMF, RDMF, LCMF",LDMF,7,27,18000000,2028-06-30,15,1122,Uruguay,Uruguay,right,167,65,no,4.73,2.245602,14.437911,9.466424,2.73,4.493558,1.279992,2.09,11.314968,BRA1,Testing,2024,0.6188389303465989,0.6761456141261462,0.6474922722363725
7,Filipe Machado,Vitória,Vitória,"DMF, LCMF",DMF,7,28,1000000,2026-12-31,24,1132,Brazil,Brazil,right,174,61,no,7.31,3.977779,8.42347,4.76904,1.27,1.671032,0.714,0.16,4.68684,BRA1,Testing,2024,0.3366497996354125,0.4397995551591095,0.388224677397261
8,Ricardo Ryller,Vitória,Vitória,"DMF, RCMF",DMF,7,30,650000,2025-12-31,19,1152,Brazil,Brazil,right,184,78,no,11.33,3.280728,8.513179999999998,4.531136,0.94,1.717097,0.5444599999999999,0.31,5.156883000000001,BRA1,Testing,2024,0.7928153911156783,0.8533515060297433,0.8230834485727108
9,D. Bobadilla,São Paulo,São Paulo,"RDMF, RCMF",RDMF,7,23,2500000,2027-12-31,18,1173,Paraguay,Paraguay,right,181,73,no,7.44,2.299908,11.815958,6.368688,0.84,0.6913789999999999,0.383364,0.69,6.985925999999999,BRA1,Testing,2024,0.472804896240552,0.5176000636598097,0.4952024799501809
10,Higor Meritão,Criciúma,Criciúma,"DMF, LCMF, LDMF",DMF,7,30,1300000,2024-12-31,17,1179,Brazil,Brazil,left,186,85,yes,8.7,0.99411,10.7667,4.35,0.69,1.756938,0.302842,0.69,3.73725,BRA1,Testing,2024,0.37483781680371,0.3700667290059171,0.3724522729048136
11,André,Wolverhampton Wanderers,Fluminense,"LDMF, RDMF, RCMF",LDMF,7,23,25000000,2026-12-31,12,1208,Brazil,Brazil,right,176,77,no,8.2,1.488807,11.92376,3.202848,0.97,3.728076,0.9715639999999999,0.6,5.659653,BRA1,Testing,2024,0.2660830713409951,0.3320468531412835,0.2990649622411393
12,Gabriel Menino,Palmeiras,Palmeiras,"LDMF, LAMF, RCMF",LDMF,7,24,9000000,2027-12-31,27,1228,Brazil,Brazil,right,180,78,no,9.23,3.078079,8.645177,5.714856,2.57,3.300176,1.245245,1.39,5.27468,BRA1,Testing,2024,0.673511020354822,0.6781246780100636,0.6758178491824428
13,Ronaldo,Juventude,Juventude,"LDMF, DMF, LCMF",LDMF,7,28,700000,2024-12-31,13,1291,Brazil,Brazil,right,179,69,no,8.85,3.416408,7.670075,3.625607,0.77,1.464408,0.490028,0.7,3.765073,BRA1,Testing,2024,0.4415147486130445,0.4962755484950973,0.4688951485540709
14,Danilo Barbosa,Botafogo,Botafogo,"RDMF, RCMF, LCMF",RDMF,7,28,2500000,2025-06-30,25,1301,Brazil,Brazil,right,183,74,no,9.2,1.662,9.408911999999999,4.427052000000001,0.97,2.561065,0.620547,0.83,4.498074,BRA1,Testing,2024,0.4630483684804795,0.4809210781584122,0.4719847233194459
15,Lucas Kal,Al Riyadh,Atlético GO,"DMF, RDMF",DMF,7,28,1400000,2025-05-30,17,1302,Brazil,"Brazil, Italy",right,186,78,no,8.36,2.42,8.708352,5.391976000000001,0.55,0.8306999999999999,0.205728,0.48,5.393454,BRA1,Testing,2024,0.5011021422141227,0.4900015246008099,0.4955518334074663
16,Lucas Sasha,Fortaleza,Fortaleza,"RDMF, RCMF, LDMF",RDMF,7,34,400000,2025-12-31,21,1360,Brazil,"Brazil, Italy",right,177,67,no,13.43,1.52292,6.681339999999999,2.715336,0.79,1.520856,0.5266930000000001,0.46,3.242299,BRA1,Testing,2024,0.5203560388303451,0.5584553980155726,0.5394057184229589
17,Pedro Augusto,Fortaleza,Fortaleza,"DMF, LCMF, LDMF",DMF,7,27,1500000,2026-12-31,27,1365,Brazil,Brazil,right,181,74,no,11.6,1.645728,8.437332000000001,3.166872,0.59,1.844296,0.33,0.4,3.557568,BRA1,Testing,2024,0.5694391865872025,0.6265430857178348,0.5979911361525186
18,J. Sforza,Vasco da Gama,Vasco da Gama,"LDMF, DMF, LCMF",LDMF,7,22,4500000,2028-12-31,26,1454,Argentina,"Argentina, Italy",left,179,71,no,8.17,3.711764,10.647144,4.707802,0.43,1.23918,0.186,0.74,5.013152,BRA1,Testing,2024,0.5025388096758736,0.5612908470542164,0.531914828365045
19,Raul,Red Bull Bragantino,Red Bull Bragantino,"DMF, RDMF, RCMF",DMF,7,28,1500000,2024-12-31,27,1470,Brazil,Brazil,right,180,73,no,8.94,3.491102999999999,10.590976,5.88,0.8,1.102985,0.3654849999999999,0.49,5.631021,BRA1,Testing,2024,0.6946528962256284,0.6859511633008205,0.6903020297632244
20,Caíque,Juventude,Juventude,"LDMF, LCMF",LDMF,7,29,500000,2024-12-31,17,1570,Brazil,Brazil,right,178,72,no,9.97,1.4885,9.345362,3.380552,0.92,3.040128,0.7987949999999999,0.86,4.587606,BRA1,Testing,2024,0.4759096426094839,0.502624400682311,0.4892670216458974
21,Allan,Flamengo,Flamengo,"LDMF, RDMF, LCMF",LDMF,7,27,6000000,2027-12-31,24,1571,Brazil,Brazil,left,172,74,no,9.91,2.806735999999999,10.0789,4.985335,0.92,1.319716,0.458638,1.43,7.106712,BRA1,Testing,2024,0.7107163083997832,0.754134403049877,0.7324253557248301
22,Roni,Atlético GO,Atlético GO,"RDMF, DMF, RB",RDMF,7,25,2000000,2025-12-31,22,1618,Brazil,Brazil,right,174,68,yes,8.12,2.22594,7.45264,2.781547999999999,0.56,0.9998999999999999,0.275,0.39,3.949464,BRA1,Testing,2024,0.2217830544518817,0.2623146159371239,0.2420488351945028
23,Matheus Rossetto,Fortaleza,Fortaleza,"LDMF, DMF, RCMF",LDMF,7,28,1500000,2027-12-31,22,1690,Brazil,"Brazil, Italy",right,180,75,no,6.55,2.186672,14.26964,5.38135,0.91,2.554896,0.8492519999999999,1.07,7.081519999999999,BRA1,Testing,2024,0.3532345850596424,0.3823321564811074,0.3677833707703749
24,Luan Silva,Vitória,Vitória,"DMF, RCMF, RDMF",DMF,7,25,2000000,2026-12-31,25,1747,Brazil,Brazil,right,175,81,yes,6.08,1.595998,6.801696,2.471166,0.36,0.876092,0.205,0.1,2.623805,BRA1,Testing,2024,0.0,0.0,0.0
25,Fernandinho,Athletico Paranaense,Athletico Paranaense,"LDMF, LCMF, RCMF",LDMF,7,39,400000,2024-12-31,25,1750,Brazil,Brazil,right,179,67,no,5.66,3.597726,13.8825,8.997084,2.11,2.418624,1.0808,2.01,9.462173,BRA1,Testing,2024,0.7630422427064562,0.8534468244317472,0.8082445335691018
26,Alisson,São Paulo,São Paulo,"RDMF, RCMF, LDMF",RDMF,7,31,2000000,2024-12-31,21,1778,Brazil,Brazil,right,174,73,no,6.99,4.85933,13.110736,6.5274,1.37,2.785392,0.8128,1.27,8.201736,BRA1,Testing,2024,0.704102532288622,0.7655621623160259,0.734832347302324
27,R. Ríos,Palmeiras,Palmeiras,"RDMF, LCMF",RDMF,7,24,10000000,2028-12-31,24,1915,Colombia,Colombia,right,185,78,no,9.82,1.647282,7.659832,4.419855999999999,2.16,2.81946,0.8945079999999999,1.41,4.655868,BRA1,Testing,2024,0.4866978665457005,0.5333346823616203,0.5100162744536604
28,E. Pulgar,Flamengo,Flamengo,"RDMF, RCMF, LDMF",RDMF,7,30,5000000,2025-12-31,23,1953,Chile,Chile,right,187,74,no,9.03,1.752213,13.550751,6.13287,0.51,0.920907,0.185436,0.55,8.383104,BRA1,Testing,2024,0.6604745259809047,0.6886255462518476,0.6745500361163762
29,Rômulo,Internacional,Internacional,"RDMF, DMF, RCMF",RDMF,7,24,900000,2027-12-31,30,1994,Brazil,Brazil,right,182,75,no,10.4,1.539874,9.047808,3.689232,0.51,1.071927,0.3733379999999999,0.56,4.296146999999999,BRA1,Testing,2024,0.5462043681332132,0.564706355719178,0.5554553619261956
30,Thiago Maia,Internacional,Internacional,"LDMF, DMF, LCMF",LDMF,7,27,6000000,2026-12-31,27,2082,Brazil,Brazil,left,179,79,no,8.43,2.028609,10.201288,4.32284,0.95,1.20983,0.346684,0.61,4.970387,BRA1,Testing,2024,0.3810247972874319,0.4231980464671378,0.4021114218772848
31,Lima,Fluminense,Fluminense,"LDMF, AMF, CF",LDMF,7,28,3000000,2025-12-31,30,2088,Brazil,Brazil,right,181,73,no,5.6,1.208733,8.707936,2.286188,2.11,4.35267,1.295,1.29,2.84625,BRA1,Testing,2024,0.03581448308905486,0.05600714530787677,0.04591081419846582
32,Bruno Henrique,Internacional,Internacional,"RDMF, LCMF, RCMF",RDMF,7,35,500000,2025-12-31,37,2119,Brazil,"Brazil, Italy",right,180,75,no,7.84,1.444466,8.937708,4.514752,1.53,1.271853,0.306636,0.92,4.950428,BRA1,Testing,2024,0.3097373776550521,0.3168690583344969,0.3133032179947745
33,Hugo Moura,Vasco da Gama,Vasco da Gama,"RDMF, RCMF",RDMF,7,26,1500000,2026-06-30,30,2315,Brazil,Brazil,right,182,79,yes,9.84,2.76108,9.916120000000001,4.665578,1.01,1.08678,0.467594,0.86,4.51276,BRA1,Testing,2024,0.6118058788675633,0.6638692252315249,0.6378375520495442
34,Luiz Gustavo,São Paulo,São Paulo,LDMF,LDMF,7,37,350000,2024-12-31,28,2411,Brazil,"Brazil, Germany",left,186,77,no,6.87,2.312711999999999,13.180005,6.199307999999999,1.16,1.8306,0.486072,1.27,6.864832,BRA1,Testing,2024,0.4237037790990951,0.4554406486010321,0.4395722138500636
35,Mateus Carvalho,Vasco da Gama,Vasco da Gama,"LDMF, LCMF",LDMF,7,22,800000,2027-12-31,32,2428,Brazil,Brazil,left,184,84,no,11.01,2.038365,10.858101,5.07744,1.11,1.964934,0.558,0.7,6.416072000000001,BRA1,Testing,2024,0.7892505146362144,0.8360373882512857,0.81264395144375
36,Barreto,Criciúma,Criciúma,"DMF, RCMF",DMF,7,28,500000,2024-12-31,29,2462,Brazil,"Brazil, Italy",right,181,78,no,9.25,1.095696,6.546260000000001,2.5986,1.13,1.7907,0.731392,0.66,2.962582,BRA1,Testing,2024,0.287521427596905,0.3133716796841481,0.3004465536405265
37,Gregore,Botafogo,Botafogo,"RDMF, RCMF, LDMF",RDMF,7,30,2500000,2026-12-31,33,2507,Brazil,Brazil,right,181,78,no,10.34,1.8336,20.358772,8.578881,0.75,1.219377,0.250819,0.86,8.545393,BRA1,Testing,2024,1.0,1.0,1.0
38,M. Villasanti,Grêmio,Grêmio,"RDMF, RCMF",RDMF,7,27,10000000,2027-12-31,25,2525,Paraguay,Paraguay,right,178,74,no,9.52,1.42692,9.941080000000001,4.171258,1.35,2.0325,0.784412,0.61,4.314365,BRA1,Testing,2024,0.4742433026363577,0.4932113232922302,0.4837273129642939
39,Dodi,Grêmio,Grêmio,"LDMF, LCMF, DMF",LDMF,7,28,700000,2026-12-31,32,2544,Brazil,Brazil,right,169,67,no,8.63,0.851386,6.72434,2.159728,0.81,1.770465,0.6705599999999999,0.78,2.8262,BRA1,Testing,2024,0.2334993384568992,0.2198711522487978,0.2266852453528485
40,Hércules,Fortaleza,Fortaleza,"RDMF, RCMF",RDMF,7,24,0,,32,2554,Brazil,Brazil,right,178,75,no,7.12,1.830946,5.423944000000001,2.927345,1.48,1.971723,0.9509400000000001,1.16,3.661222,BRA1,Testing,2024,0.0710347636129635,0.1244849902673451,0.09775987694015428
41,Raniele,Corinthians,Corinthians,"DMF, RDMF, LDMF",DMF,7,27,3500000,2028-12-31,33,2573,Brazil,Brazil,right,184,78,no,11.33,1.746954,6.821565000000001,2.309909,1.01,1.642113,0.557388,0.66,2.51615,BRA1,Testing,2024,0.5422420402242057,0.5804667663762914,0.5613544033002486
42,Lucas Mineiro,Cuiabá,Cuiabá,"DMF, RDMF, LDMF",DMF,7,28,1400000,2026-12-31,33,2621,Brazil,Brazil,left,188,80,no,8.52,1.546428,6.348636,3.39629,0.52,1.543277,0.449084,0.62,3.948505,BRA1,Testing,2024,0.241274289540002,0.2600157472018328,0.2506450183709175
43,Marlon Freitas,Botafogo,Botafogo,"LDMF, LCMF, RDMF",LDMF,7,29,3500000,2025-12-31,32,2673,Brazil,Brazil,right,185,78,no,5.99,4.781276,12.99258,7.642440000000001,0.91,0.472872,0.135,1.48,8.253503,BRA1,Testing,2024,0.7112233453532701,0.7422200899205926,0.7267217176369314
44,A. Moreno,Palmeiras,Palmeiras,"LDMF, RDMF, LCMF",LDMF,7,25,10000000,2028-12-31,33,2699,Argentina,Argentina,right,178,73,no,9.7,3.068587,10.273491,5.802355,0.77,1.36668,0.36664,0.73,6.60528,BRA1,Testing,2024,0.7463857797194345,0.7669684442580188,0.7566771119887266
45,Lucas Evangelista,Red Bull Bragantino,Red Bull Bragantino,"LDMF, LCMF",LDMF,7,29,4000000,2026-06-30,31,2723,Brazil,Brazil,right,181,79,no,6.41,1.188,7.136624,3.566472,1.52,2.77823,0.825,0.99,3.704536,BRA1,Testing,2024,0.01212070164873338,0.02563845928340961,0.0188795804660715
46,L. Romero,Cruzeiro,Cruzeiro,"DMF, RCMF",DMF,7,30,3200000,2025-12-31,33,2761,Argentina,"Argentina, Italy",right,170,68,no,8.25,2.80145,13.232742,6.424759,0.65,1.337616,0.3927599999999999,0.81,6.16275,BRA1,Testing,2024,0.6104285896368669,0.6320808405993503,0.6212547151181086
47,Martinelli,Fluminense,Fluminense,"RDMF, LDMF, RCMF",RDMF,7,23,9000000,2026-12-31,34,2927,Brazil,"Brazil, Italy",right,177,75,no,7.59,2.0,11.558912,3.872213,1.14,2.150811,0.83201,0.86,5.19372,BRA1,Testing,2024,0.3021999468103446,0.3447298381419492,0.3234648924761469
48,Caio Alexandre,Bahia,Bahia,DMF,DMF,7,25,6500000,2028-12-31,36,2979,Brazil,Brazil,right,175,68,no,6.98,2.988,14.167104,5.83347,1.3,2.20368,0.6364,2.54,8.367659999999999,BRA1,Testing,2024,0.5044218613711335,0.5678451768867415,0.5361335191289375
49,Jádson,Juventude,Juventude,"RDMF, RCMF",RDMF,7,31,1000000,2025-12-31,33,3200,Brazil,Brazil,right,171,67,no,8.86,2.280345,9.530839,5.002558,1.18,2.36075,0.533078,0.45,4.640944,BRA1,Testing,2024,0.539096959645051,0.5346472116120019,0.5368720856285264
0,Guilherme Xavier,Amazonas,Amazonas,"DMF, LCMF",DMF,7,29,100000,2024-12-31,14,922,Brazil,Brazil,left,170,73,no,5.47,1.759218,9.562344000000001,3.418173,0.2,1.755117,0.0,0.49,3.609378,BRA2,Testing,2024,0.0357678650808025,0.06864902904255929,0.05220844706168089
1,Auremir,Chapecoense,Chapecoense,"DMF, RDMF, LCMF",DMF,7,33,300000,2025-12-31,18,951,Brazil,Brazil,right,174,64,no,8.23,2.080666,5.111288,2.17464,0.57,1.4189,0.56732,0.38,2.363712,BRA2,Testing,2024,0.1347980564420727,0.1746751538819313,0.154736605162002
2,Felipe Amaral,América Mineiro,América Mineiro,"DMF, RDMF, LDMF",DMF,7,21,0,,22,1017,Brazil,Brazil,right,174,72,no,9.65,2.65454,8.586075,5.223687999999999,0.62,1.769636,0.355,0.71,5.661565,BRA2,Testing,2024,0.6556187608846462,0.6459211498183507,0.6507699553514985
3,Netinho,Paysandu,Paysandu,"RDMF, LDMF, AMF",RDMF,7,26,0,,27,1021,Brazil,Brazil,right,180,76,no,6.43,3.08464,9.78185,5.906667,3.44,3.881008,1.763654,2.82,6.87447,BRA2,Testing,2024,0.3960503387988082,0.3594438196096059,0.377747079204207
4,Rômulo,CRB,CRB,"RDMF, LDMF, DMF",RDMF,7,28,450000,2024-12-31,26,1056,Brazil,Brazil,right,182,80,no,7.84,1.706276,8.52082,5.029305000000001,1.19,1.874333,0.765,0.51,4.260213,BRA2,Testing,2024,0.342098302467822,0.307914793232608,0.325006547850215
5,Val Soares,Paysandu,Paysandu,"LDMF, AMF, LCMF",LDMF,7,27,225000,2025-06-30,19,1073,Brazil,Brazil,right,176,69,yes,7.3,4.95086,12.414018,9.141606000000001,1.93,2.013582,0.754336,1.26,7.720669,BRA2,Testing,2024,0.7309712390275823,0.8144848101420232,0.7727280245848027
6,Dudu Vieira,Juventude,Ponte Preta,"RDMF, RB, RCMF",RDMF,7,30,200000,2025-12-31,14,1084,Brazil,Brazil,right,175,75,no,7.97,1.662177,6.55944,2.660133,0.75,1.408472,0.5000249999999999,0.33,3.40632,BRA2,Testing,2024,0.1437338630241041,0.1530317033975957,0.1483827832108499
7,Rodrigo Lindoso,Operário PR,Operário PR,"DMF, LCMF, RCMF",DMF,7,35,200000,2024-12-31,18,1095,Brazil,Brazil,right,182,79,no,7.89,3.208088,8.218266999999999,4.353325,0.58,1.31422,0.408317,0.99,5.09875,BRA2,Testing,2024,0.386967578589629,0.3865922290262187,0.3867799038079239
