Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Duelos_Aéreos_Ganhos,Passes_Curtos_Médios_Certos,Passes_Longos_Certos,Passes_Progressivos_Certos,Defesas,Gols_Evitados,Saídas,Interceptações.1,xG_Evitado,Finalizações_por_Gol_Sofrido,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating
792,L. Guillén,General Caballero JLM,General Caballero JLM,GK,GK,0,24,0,,12,1187,Paraguay,Paraguay,right,195,87,no,0.4575,5.61,3.941303,3.947075,73.33,0.0016206,1.44,1.36,-0.09999999999999987,3.760330578512397,PAR,Testing,2025,0.4242782077864954,0.4817421343762532,0.4550310773928118
793,R. Morínigo,Libertad,Libertad,GK,GK,0,26,600000,,22,2172,Paraguay,Paraguay,right,189,91,no,0.2485589999999999,13.380196,4.431976,3.728704,78.87,0.0007504000000000001,0.79,1.28,-0.08771929824561409,4.741935483870968,PAR,Testing,2025,0.4222395106057559,0.4861372289481878,0.4562145321054529
794,M. Martínez,Sportivo Ameliano,Sportivo Ameliano,GK,GK,0,26,200000,,22,2179,Paraguay,Paraguay,right,184,78,no,0.25,10.736196,4.17111,3.719058,71.43,0.0028188,1.32,1.45,0.1075268817204302,3.481927710843374,PAR,Testing,2025,0.3861460393000011,0.4318431145971863,0.4108191269800557
795,M. Arzamendia,Olimpia,Olimpia,GK,GK,0,27,75000,,10,946,Paraguay,Paraguay,right,193,88,no,0.285,8.845235999999998,2.663936000000001,2.755152,54.17,0.001862,1.81,1.14,-0.153846153846154,2.171428571428571,PAR,Testing,2025,0.1772545852220384,0.2155695077556228,0.1972882527414278
796,Táles,General Caballero JLM,General Caballero JLM,GK,GK,0,28,0,,10,981,Brazil,Brazil,right,196,84,no,0.09,5.225,4.498766000000001,4.49848,77.27,0.0166566,0.92,1.19,0.2977099236641222,4.391304347826087,PAR,Testing,2025,0.4304644274489893,0.4720370585570861,0.4532638003973096
797,G. Falcón,Deportivo Recoleta,Deportivo Recoleta,GK,GK,0,28,300000,,22,2171,Uruguay,Uruguay,right,190,71,no,0.2485589999999999,18.6921,3.234681000000001,2.81962,67.71,0.0004284,1.24,1.37,-0.04032258064516125,3.085271317829457,PAR,Testing,2025,0.3251707198971137,0.3667365764045308,0.3474969687110294
798,S. Rojas,Nacional Asunción,Nacional Asunción,GK,GK,0,29,700000,2025-12-31,21,1984,Paraguay,Paraguay,right,189,92,no,0.224991,9.978375,6.577839000000001,5.760894,68.35,0.0070705,1.18,1.68,-0.1894736842105262,3.168141592920354,PAR,Testing,2025,0.3292549975929631,0.3845428679628061,0.3584910809278355
799,G. Olveira,Olimpia,Olimpia,GK,GK,0,32,800000,2025-12-31,9,858,Uruguay,Uruguay,right,191,81,no,0.73,9.865315,2.834832,2.830972,68.97,0.0001935,1.26,0.94,0.0505050505050505,3.23404255319149,PAR,Testing,2025,0.4252523065972687,0.4886466260564065,0.4589879460773111
800,A. Martín Arias,Cerro Porteño,Cerro Porteño,GK,GK,0,32,350000,,11,1079,Argentina,Argentina,right,185,79,no,0.25,16.187023,4.171041,3.5001,84.85,0.0153582,0.75,1.5,0.4615384615384616,6.547619047619047,PAR,Testing,2025,0.6394472484155942,0.6382156397670794,0.6416813105617234
801,G. Servio,Guaraní,Guaraní,GK,GK,0,33,600000,,10,992,Argentina,Argentina,right,185,86,no,0.64,8.799322,6.081748,5.626432000000001,75.76,0.0003074,1.72,1.09,-0.08955223880596996,4.095890410958905,PAR,Testing,2025,0.523875229070929,0.5837609152990418,0.5562886887603157
802,M. Rodríguez,Guaraní,Guaraní,GK,GK,0,35,25000,,9,878,Uruguay,Uruguay,right,191,84,no,0.72,7.78743,4.817664,4.819968,74.36,0.006707200000000001,2.56,1.03,0.2015503875968992,3.883495145631068,PAR,Testing,2025,0.5813762906849446,0.6440175084643559,0.6154301782301668
803,J. Chena,Atlético Tembetary,Atlético Tembetary,GK,GK,0,36,0,,21,2077,Paraguay,Paraguay,right,184,82,no,0.216658,11.52281,5.589856999999999,5.286528,71.59,0.0,1.52,1.04,0.0,3.527777777777778,PAR,Testing,2025,0.3793776762267121,0.4433790097400325,0.4132135271421281
804,A. Aguilar,Sportivo Luqueño,Sportivo Luqueño,GK,GK,0,36,150000,2025-12-31,15,1448,Paraguay,Paraguay,right,186,89,no,0.37,15.106932,4.601356,4.601746,71.67,0.0001836,1.37,1.86,-0.03921568627450989,3.518867924528302,PAR,Testing,2025,0.4362959568626653,0.4795655657087023,0.4599736186534876
805,R. Fernández,Cerro Porteño,Cerro Porteño,GK,GK,0,37,300000,,11,1099,Paraguay,Paraguay,right,191,81,no,0.08,13.102308,3.275,2.702084,68.29,0.0023184,0.41,0.74,0.1166666666666666,3.169811320754717,PAR,Testing,2025,0.2520093088483169,0.3086587205606662,0.2815846020329716
806,Carlos Servín,2 de Mayo,2 de Mayo,GK,GK,0,38,50000,,20,1896,Paraguay,Paraguay,right,186,81,no,0.233324,9.015255999999999,3.798088999999999,3.752386,68.49,0.006512,1.19,1.61,0.1417322834645669,3.18348623853211,PAR,Testing,2025,0.3457420413990133,0.4001130923321992,0.3745912197407475
807,V. Samudio,Sportivo Trinidense,Sportivo Trinidense,GK,GK,0,38,25000,,20,1980,Paraguay,Paraguay,left,183,84,no,0.45,7.229232000000001,6.184512,6.225015,80.43,0.00464,1.73,1.32,0.1458333333333334,5.097560975609756,PAR,Testing,2025,0.6503098099306113,0.6704181736792151,0.6633099162986149
808,D. Enriquez,Sporting Cristal,Sporting Cristal,GK,GK,0,23,375000,2027-12-31,11,1115,Peru,Peru,right,183,76,no,0.24,12.588075,3.553511,3.147727999999999,71.43,0.0014715,1.21,1.21,0.101851851851852,3.494845360824742,PER,Testing,2025,0.363136062921163,0.4065125354716175,0.3865410241281597
809,F. Saravia,Los Chankas,Los Chankas,GK,GK,0,25,450000,2026-12-31,10,998,Peru,Peru,right,182,77,no,0.27,7.489798,3.876472000000001,2.88816,63.89,0.0021114,2.43,2.8,-0.1359223300970873,2.777777777777778,PER,Testing,2025,0.3361035959391441,0.393762827331342,0.3665612011986703
810,P. Ynamine,Alianza Universidad,Alianza Universidad,GK,GK,0,26,250000,2025-12-31,10,1010,Peru,"Peru, Japan",left,181,77,no,0.45,11.9433,3.565155,3.117361,55.56,0.0215496,1.34,2.14,-0.3283582089552237,2.252808988764045,PER,Testing,2025,0.2722243757230226,0.2798513981550843,0.2772693089766192
811,P. Díaz,Cusco,Cusco,GK,GK,0,27,275000,,9,906,Peru,Peru,right,185,78,no,0.49998,14.80017,2.085,1.4925,76.47,0.004060200000000001,1.79,0.5,0.1438848920863309,4.260504201680673,PER,Testing,2025,0.5027115500642841,0.5828850013159499,0.5452197322736659
812,J. Bolado,Cienciano,Cienciano,GK,GK,0,27,250000,,6,620,Argentina,Argentina,right,181,81,no,0.15,11.03414,2.4678,2.178348,61.54,0.005586,1.02,1.02,-0.2393162393162394,2.6,PER,Testing,2025,0.1846079330278994,0.2175241920253118,0.2019630306317719
813,A. Zamudio,Sport Huancayo,Sport Huancayo,GK,GK,0,28,500000,2025-12-31,6,595,Peru,Peru,right,185,79,no,0.45,7.41,2.420509,2.422736,77.27,0.0008475000000000001,1.06,1.36,0.1264367816091954,4.381578947368421,PER,Testing,2025,0.4804055108973889,0.5363718327791703,0.5106566250569211
814,D. Campos,UTC Cajamarca,UTC Cajamarca,GK,GK,0,29,325000,,9,855,Peru,Peru,right,190,97,no,0.213344,5.05,2.6316,2.632981,59.57,0.0332704,0.74,1.16,-0.4184397163120568,2.475,PER,Testing,2025,0.142865337654027,0.1761827281126926,0.1602356794322892
815,D. Prieto,Alianza Atlético,Alianza Atlético,GK,GK,0,29,175000,2025-12-31,5,520,Peru,Peru,right,191,94,no,1.21,5.02,5.363496,5.363974,93.33,0.0132683,1.73,1.73,0.7384615384615385,15.29411764705882,PER,Testing,2025,0.9825227968466693,1.0,0.9956834766552124
816,C. Grados,ADT,ADT,GK,GK,0,30,450000,2025-12-31,7,713,Peru,Peru,right,185,82,no,0.25,10.72746,4.16508,3.661992,62.5,0.0094804,1.39,2.02,-0.2905982905982907,2.675496688741722,PER,Testing,2025,0.2780258706619056,0.2899953006045167,0.2852775743713473
817,P. Zubczuk,Deportivo Garcilaso,Deportivo Garcilaso,GK,GK,0,30,425000,,14,1433,Peru,"Peru, Argentina",right,188,78,no,0.25,4.02,3.01708,2.955426,78.46,0.0038285,1.07,1.44,0.1456310679611651,4.636363636363637,PER,Testing,2025,0.4593959448645127,0.5067172862994154,0.4852115609353563
818,S. Rivadeneyra,Sport Boys,Sport Boys,GK,GK,0,30,350000,2025-12-31,13,1312,Peru,Peru,right,189,86,no,0.06999299999999999,10.5,1.507743,0.893016,68.66,0.0031968,0.96,0.96,0.09433962264150952,3.194444444444444,PER,Testing,2025,0.2674511960784673,0.3214669281171611,0.295772662133842
819,P. Álvarez,Atlético Grau,Atlético Grau,GK,GK,0,31,350000,2025-11-30,12,1200,Peru,Peru,right,180,74,no,0.3,17.92485,5.24982,3.753096999999999,60.87,0.000212,1.2,1.13,-0.03053435114503822,2.555555555555555,PER,Testing,2025,0.2495123448077635,0.292114936699963,0.2720217571070048
820,J. Valencia,Ayacucho,Ayacucho,GK,GK,0,32,200000,,12,1121,Colombia,Colombia,right,183,75,no,0.24,6.019195999999999,3.372722,3.208205,66.07,0.0187404,1.69,1.12,-0.3421052631578949,2.941176470588235,PER,Testing,2025,0.2637082115940441,0.3224147494968941,0.2943688458839996
821,G. Viscarra,Alianza Lima,Alianza Lima,GK,GK,0,32,500000,2025-12-31,8,806,Bolivia,Bolivia,right,190,80,no,0.33,5.698448,4.245947999999999,3.351186,75.0,0.003071,1.56,0.78,0.2209302325581395,4.0,PER,Testing,2025,0.4205253374722348,0.4942926591361383,0.4594495280551514
822,I. Barrios,Cienciano,Cienciano,GK,GK,0,32,400000,,6,613,Uruguay,Uruguay,right,188,88,no,0.15,8.662873000000001,2.05348,1.76475,69.57,0.0023,0.88,1.62,0.1487603305785123,3.281553398058252,PER,Testing,2025,0.3055800525631239,0.3769613061903146,0.3427931089244151
823,D. Melián,Alianza Atlético,Alianza Atlético,GK,GK,0,33,300000,2025-12-31,8,824,Uruguay,Uruguay,right,186,79,no,0.0,6.99,5.89715,5.899222,63.33,0.002142,1.31,1.42,0.1111111111111112,2.733333333333333,PER,Testing,2025,0.2880431333799393,0.3234190480051027,0.3070949759432833
824,C. Cáceda,Melgar,Melgar,GK,GK,0,33,450000,,10,991,Peru,Peru,right,183,76,no,0.18,7.628903999999999,3.086821,2.27433,66.67,0.0033043,1.27,0.64,-0.2048192771084338,3.0,PER,Testing,2025,0.2621812413972759,0.297669785527422,0.2811742784415945
825,Á. Villete,Comerciantes Unidos,Comerciantes Unidos,GK,GK,0,33,275000,,9,904,Uruguay,Uruguay,right,188,79,no,0.1,8.561148000000001,3.983233,3.884676,67.39,0.0008100000000000001,1.0,1.99,0.05696202531645578,3.073825503355705,PER,Testing,2025,0.3299032971360256,0.3689655419546954,0.3509932680414263
826,Á. Azurín,Binacional,Binacional,GK,GK,0,33,125000,,13,1298,Peru,Peru,right,183,73,no,0.28,5.404452,1.665,1.661108,62.9,0.008105399999999999,1.39,1.11,-0.1691176470588236,2.70440251572327,PER,Testing,2025,0.2312176819892545,0.2684008694607413,0.2509236903103552
827,C. Solís,Sport Huancayo,Sport Huancayo,GK,GK,0,34,200000,,6,611,Peru,Peru,right,184,79,no,0.29,5.445538,2.36,2.35788,50.0,0.0199456,0.74,1.33,-0.5806451612903225,2.006802721088436,PER,Testing,2025,0.04670276254753271,0.05523473437323462,0.05119612319063263
828,É. Hermoza,ADT,ADT,GK,GK,0,35,50000,,7,694,Peru,Peru,right,179,78,no,0.39,11.02056,3.374244,3.112284,61.29,0.0244342,1.3,1.69,-0.5757575757575759,2.576923076923077,PER,Testing,2025,0.2253756388468792,0.25635097297305,0.2419378119722572
829,S. Britos,Universitario,Universitario,GK,GK,0,37,100000,2025-12-31,12,1186,Uruguay,Uruguay,right,191,88,no,0.23,5.162002999999999,2.733084,2.80523,77.78,0.0012416,0.99,0.83,0.1162790697674418,4.486842105263158,PER,Testing,2025,0.4199008580527229,0.4599108454375819,0.4418682988798557
830,M. Vega,Juan Pablo II College,Juan Pablo II College,GK,GK,0,39,25000,2025-12-31,11,1084,Argentina,Argentina,right,191,79,no,0.58,6.31,2.90668,2.161839,64.15,0.03131399999999999,1.99,1.58,-0.4766355140186915,2.784810126582279,PER,Testing,2025,0.3328390204945365,0.3790631301084535,0.3575389950007871
831,S. Abramowicz,Jagiellonia Białystok,Jagiellonia Białystok,GK,GK,0,20,0,2028-06-30,31,3040,Poland,Poland,left,187,78,no,0.380726,13.882784,3.07643,2.247336,73.53,0.002494,1.51,1.3,0.06956521739130417,3.766355140186916,POL,Testing,2025,0.4274526817183606,0.4832669163095626,0.4573911871605137
832,S. Weirauch,Lechia Gdańsk,Lechia Gdańsk,GK,GK,0,21,0,2029-06-30,20,1973,Poland,Poland,left,192,76,no,0.224991,8.44026,3.373083,2.69094,65.0,0.0098368,0.78,0.91,-0.1594202898550727,2.85,POL,Testing,2025,0.2079069719274633,0.2585621323283368,0.234275025849087
833,M. Kikolski,Radomiak Radom,Radomiak Radom,GK,GK,0,21,0,2028-06-30,31,3003,Poland,Poland,right,192,75,yes,0.78,10.760824,4.913961,3.713064,67.16,0.0013568,1.65,1.38,-0.04761904761904767,3.045454545454545,POL,Testing,2025,0.4687102148706279,0.5114705467689011,0.4922767042336721
834,R. Mamla,Korona Kielce,Korona Kielce,GK,GK,0,21,0,2025-06-30,17,1692,Poland,Poland,,195,93,no,0.533312,6.810387,5.745285,5.321535,67.24,0.0007679999999999999,1.49,1.97,0.05607476635514019,3.059405940594059,POL,Testing,2025,0.4548445653255881,0.5043099252038743,0.4817166689325571
835,J. Mądrzyk,Stal Mielec,Stal Mielec,GK,GK,0,21,350000,2026-06-30,29,2824,Poland,Poland,unknown,191,0,yes,0.28637,16.06059,4.750944999999999,3.537856,65.25,0.0317682,1.05,1.4,-0.2580645161290323,2.878205128205128,POL,Testing,2025,0.2752169372405308,0.3171974359253091,0.2975285851100869
836,X. Dziekoński,Korona Kielce,Korona Kielce,GK,GK,0,21,800000,2026-06-30,17,1657,Poland,Poland,right,188,77,no,0.326683,16.620654,4.673628,4.070346,65.79,0.001494,1.36,0.92,-0.06818181818181812,2.929078014184397,POL,Testing,2025,0.2864374616421544,0.3506836701582902,0.3199816842311112
837,K. Trelowski,Raków Częstochowa,Raków Częstochowa,GK,GK,0,21,400000,2026-06-30,34,3391,Poland,Poland,right,190,77,no,0.37332,12.290677,3.529679999999999,2.947751,78.3,0.0224724,1.14,0.82,0.2823529411764706,4.606557377049181,POL,Testing,2025,0.4692866642804883,0.5249144119234102,0.4993181342598261
838,K. Komar,Puszcza Niepołomice,Puszcza Niepołomice,GK,GK,0,21,400000,2026-06-30,30,2935,Poland,Poland,left,193,75,no,0.37,4.417996,9.321539000000001,8.8025,67.92,0.0257396,1.17,1.17,-0.21875,3.128205128205128,POL,Testing,2025,0.3202856674560862,0.383523813200412,0.3534746090776782
839,K. Tobiasz,Legia Warszawa,Legia Warszawa,GK,GK,0,22,800000,2026-06-30,22,2098,Poland,Poland,left,191,80,no,0.2975,12.908652,3.216726,2.704178,68.35,0.0006519,1.37,1.16,-0.0490196078431373,3.16822429906542,POL,Testing,2025,0.3103413800973563,0.371120116836695,0.3422507693496344
840,B. Mrozek,Lech Poznań,Lech Poznań,GK,GK,0,25,900000,2028-06-30,34,3333,Poland,Poland,right,191,79,no,0.266656,19.550448,2.702456,1.891856,78.77,0.007158500000000001,1.13,1.51,0.1428571428571429,4.690476190476191,POL,Testing,2025,0.4938885829860151,0.5319645138008636,0.5152147453592553
841,F. Majchrowicz,Górnik Zabrze,Górnik Zabrze,GK,GK,0,25,400000,2026-06-30,12,1200,Poland,Poland,right,194,99,no,0.304,14.55006,3.974879999999999,3.3,73.91,0.0017864,1.58,2.63,0.1176470588235294,3.833333333333333,POL,Testing,2025,0.4857810229753988,0.53827842253207,0.5143139189250622
842,H. Ravas,Cracovia Kraków,Cracovia Kraków,GK,GK,0,27,1200000,2028-06-30,23,2248,Slovakia,Slovakia,right,195,87,no,0.32,7.769814,3.440048,3.239936,67.57,0.0001,1.04,1.16,0.01369863013698636,3.083333333333334,POL,Testing,2025,0.3019591782707512,0.355700613404928,0.3302968262829149
843,S. Madejski,Cracovia Kraków,Cracovia Kraków,GK,GK,0,28,300000,2026-06-30,11,1071,Poland,Poland,right,189,78,no,0.25,9.075728,3.862815,3.610618,64.58,0.005296099999999999,0.5,1.09,-0.1721311475409837,2.818181818181818,POL,Testing,2025,0.2122653168981155,0.2642570194383915,0.2393240659336002
844,V. Cojocaru,Pogoń Szczecin,Pogoń Szczecin,GK,GK,0,29,900000,2027-06-30,34,3307,Romania,Romania,right,195,89,no,0.679731,17.3639,4.738448,3.372291,71.83,0.0013603,2.15,2.42,-0.05825242718446599,3.541284403669724,POL,Testing,2025,0.5870021481345413,0.6202593360054662,0.6063235760377601
845,D. Hładun,Zagłębie Lubin,Zagłębie Lubin,GK,GK,0,29,600000,2027-06-30,30,2928,Poland,Poland,left,190,77,no,0.399298,10.48493,4.270002,3.748758,69.18,0.0013248,1.17,1.08,0.04827586206896561,3.253623188405797,POL,Testing,2025,0.3504851983692751,0.4093121702042914,0.3815934357466662
846,I. Brkić,Motor Lublin,Motor Lublin,GK,GK,0,29,250000,2026-06-30,10,979,Croatia,Croatia,right,194,90,no,0.458315,14.430535,2.93895,2.667816,70.0,0.0042158,1.75,1.93,0.1538461538461539,3.345454545454545,POL,Testing,2025,0.4362065554608924,0.5103320817396824,0.475380602218238
847,B. Sarnavskyi,Lechia Gdańsk,Lechia Gdańsk,GK,GK,0,30,350000,2025-06-30,14,1356,Ukraine,Ukraine,right,187,0,no,0.4,12.480924,3.649643999999999,2.790888,64.18,0.004497999999999999,1.13,1.0,-0.119718309859155,2.79874213836478,POL,Testing,2025,0.2633296769691564,0.3148674569460407,0.290388253494211
848,K. Rosa,Motor Lublin,Motor Lublin,GK,GK,0,30,250000,2025-06-30,17,1677,Poland,Poland,right,191,77,no,0.535725,13.681056,3.647085,3.382701,67.92,0.0200736,1.88,1.29,-0.2133333333333334,3.126373626373626,POL,Testing,2025,0.3926181083733792,0.4452503032799225,0.4208030971555391
849,M. Szromnik,Górnik Zabrze,Górnik Zabrze,GK,GK,0,32,150000,2025-06-30,22,2152,Poland,Poland,right,190,80,no,0.42,14.96887,4.26512,3.557240000000001,68.6,0.0221312,1.25,1.34,-0.3780487804878048,3.185840707964602,POL,Testing,2025,0.3355714638539209,0.3856701723288871,0.3622295698012763
850,R. Leszczyński,Śląsk Wrocław,Śląsk Wrocław,GK,GK,0,33,700000,2027-06-30,33,3239,Poland,Poland,right,187,82,no,0.4722,12.22215,5.474958,5.360229,69.09,0.0001152,1.5,1.33,-0.01428571428571423,3.225352112676056,POL,Testing,2025,0.402538688990391,0.4793244432161659,0.4428985890129916
851,D. Kudła,Katowice,Katowice,GK,GK,0,33,300000,2025-06-30,34,3294,Poland,Poland,right,189,84,no,0.547848,11.089304,5.080634,4.453524,71.52,0.0025232,1.8,0.96,0.06569343065693434,3.5234375,POL,Testing,2025,0.4956685239065368,0.5381417205614429,0.5192110678630769
852,F. Plach,Piast Gliwice,Piast Gliwice,GK,GK,0,33,400000,2026-06-30,34,3329,Slovakia,Slovakia,left,192,80,no,0.35,10.511676,7.897224,6.758302,70.97,0.0013786,1.11,1.43,0.0582524271844661,3.453608247422681,POL,Testing,2025,0.3925010456002986,0.4542968098174064,0.4252877364374075
853,R. Gikiewicz,Widzew Łódź,Widzew Łódź,GK,GK,0,37,400000,2025-06-30,34,3339,Poland,Poland,right,190,81,no,0.3,24.255544,5.307609999999999,3.960936,68.99,3.06e-05,1.19,1.19,-0.007633587786259444,3.227272727272727,POL,Testing,2025,0.3543242595742129,0.4072509016190448,0.3824862974777705
854,G. Ochoa,AVS ,AVS ,GK,GK,0,39,1000000,2025-06-30,22,2166,Mexico,"Mexico, Spain",right,185,76,no,0.08000399999999999,8.808405,3.90474,3.28524,63.55,0.0170506,0.37,1.75,-0.2,2.746913580246913,POR1,Testing,2025,0.2260788803458156,0.2550312728445838,0.2416282076275099
855,T. Vaclík,Boavista,Boavista,GK,GK,0,36,600000,,11,1090,Czech Republic,Czech Republic,right,189,85,no,0.166675,7.42739,3.877632,3.712632,70.31,0.0010509,1.57,2.23,-0.06081081081081097,3.363057324840764,POR1,Testing,2025,0.3833941523378974,0.435711940486991,0.4113800878106267
856,Joel Robles,Estoril,Estoril,GK,GK,0,34,700000,2028-06-30,28,2753,Spain,Spain,right,197,95,no,0.427156,5.91932,5.590692000000002,4.803071,65.6,0.0197612,1.27,1.6,-0.2260869565217392,2.900709219858156,POR1,Testing,2025,0.3275068469059633,0.3803140977270178,0.3554892887600175
857,Bruno Brígido,Estrela Amadora,Estrela Amadora,GK,GK,0,33,300000,2025-06-30,17,1654,Brazil,Brazil,right,187,76,no,0.44,10.22805,3.972754,3.37644,64.2,0.009729000000000002,1.31,1.74,-0.1703703703703703,2.791139240506329,POR1,Testing,2025,0.320350662627457,0.3644196572420101,0.3439125612489314
858,César Bernardo,Boavista,Boavista,GK,GK,0,33,100000,2026-06-30,16,1595,Brazil,Brazil,right,194,78,no,0.396678,3.554334,3.61209,2.818694,62.5,0.0009768,1.35,1.64,-0.04320987654320985,2.668639053254438,POR1,Testing,2025,0.2877115896471064,0.321514090266635,0.3059717366221361
859,Matheus,Ajax,Sporting Braga,GK,GK,0,33,6000000,2027-06-30,16,1587,Brazil,"Brazil, Portugal",right,190,86,no,0.3375,14.400078,3.515096,3.12125,71.43,5.100000000000001e-05,1.25,1.25,-0.02000000000000002,3.5,POR1,Testing,2025,0.3734282162058307,0.4144581520454222,0.3957005889654491
860,Simão,AVS ,AVS ,GK,GK,0,31,100000,2026-06-30,11,1092,Brazil,Brazil,right,190,87,no,0.41,10.964928,4.536119999999999,4.037394,74.58,0.0371063,0.99,1.24,0.3072625698324023,3.919354838709677,POR1,Testing,2025,0.4394784719770115,0.4826857676178035,0.463139035569884
861,Rui Silva,Sporting CP,Sporting CP,GK,GK,0,31,8000000,2026-06-30,17,1688,Portugal,Portugal,right,191,91,yes,0.1725,8.337615,2.759898,1.91241,61.29,0.003796,0.9,0.84,-0.2830188679245282,2.573529411764706,POR1,Testing,2025,0.1772126030692351,0.2034634680420135,0.1911871452708494
862,Bruno Varela,Vitória Guimarães,Vitória Guimarães,GK,GK,0,30,4000000,2026-06-30,33,3288,Portugal,"Portugal, Cape Verde Islands",right,191,88,no,0.36,13.874312,3.668602,2.766957,65.71,0.0087885,1.12,1.45,-0.1927710843373494,2.898989898989899,POR1,Testing,2025,0.2767789158859545,0.3287326778620936,0.3041064091555685
863,Kewin,Moreirense,Moreirense,GK,GK,0,30,1500000,2025-06-30,28,2784,Brazil,Brazil,right,189,84,no,0.48532,10.478272,5.723097,3.946413,65.79,0.0006768000000000001,2.2,1.52,-0.04132231404958686,2.928571428571428,POR1,Testing,2025,0.3875303619709902,0.4651546731867326,0.428244457843365
864,Lucas França,Nacional,Nacional,GK,GK,0,29,600000,2026-06-30,32,3153,Brazil,Brazil,right,194,86,no,0.43,7.682744000000001,3.764658,3.4275,69.06,0.005233799999999999,1.66,1.28,-0.1181818181818182,3.227642276422765,POR1,Testing,2025,0.3633153225760814,0.4323373858547274,0.3996010821164821
865,João Costa,Estrela Amadora,Estrela Amadora,GK,GK,0,29,250000,2025-06-30,14,1388,Portugal,Portugal,right,185,77,no,0.195,7.265496000000001,4.540354000000001,4.535623999999999,68.52,1.2e-06,0.45,1.3,0.0,3.181818181818182,POR1,Testing,2025,0.2919773404531594,0.3349266186542101,0.3148503081658228
866,I. Zlobin,Famalicão,Famalicão,GK,GK,0,28,300000,2025-06-30,15,1503,Russia,Russia,right,191,84,no,0.66,10.180772,2.934019,2.153715,71.88,0.0070315,2.04,1.26,0.15625,3.546296296296296,POR1,Testing,2025,0.5344539468798319,0.5840395192395661,0.5617415672259901
867,Gabriel Batista,Santa Clara,Santa Clara,GK,GK,0,26,800000,2026-06-30,33,3284,Italy,Italy,right,191,78,no,0.6554009999999999,6.938203,4.990456,4.167429000000001,74.31,0.000117,1.84,1.59,0.02531645569620256,3.883116883116883,POR1,Testing,2025,0.5700245585357422,0.6147015652023553,0.5950056300205232
