Unnamed: 0.1,key_0,key_1,Unnamed: 0,Atleta,Equipe,Equipe_Janela_Análise,Posição,Posição_Wyscout,Código_Posição_Wyscout,Idade,Valor_Mercado,Fim_Contrato,Jogos,Minutos,Nacionalidade,Passaporte,Pé,Altura,Peso,Empréstimo,Ações_Defensivas_BemSucedidas,Duelos_Defensivos_Ganhos,Duelos_Aéreos_Ganhos,Passes_Longos_Certos,Passes_Frontais_Certos,Passes_Progressivos_Certos,Duelos_Ofensivos_Ganhos,Dribles_BemSucedidos,Corridas_Progressivas,Passes_TerçoFinal_Certos,Liga,Base,Versão_Temporada,RF_Rating,ET_Rating,Rating,Ações_Defensivas_BemSucedidas_Percentil,Duelos_Defensivos_Ganhos_Percentil,Duelos_Aéreos_Ganhos_Percentil,Passes_Longos_Certos_Percentil,Passes_Frontais_Certos_Percentil,Passes_Progressivos_Certos_Percentil,Duelos_Ofensivos_Ganhos_Percentil,Dribles_BemSucedidos_Percentil,Corridas_Progressivas_Percentil,Passes_TerçoFinal_Certos_Percentil,A,B,C,D,E,F,G,H,I,J,Similar_StScaled_A,Similar_StScaled_B,Similar_StScaled_C,Similar_StScaled_D,Similar_StScaled_E,Similar_StScaled_F,Similar_StScaled_G,Similar_StScaled_H,Similar_StScaled_I,Similar_StScaled_J,A1,B1,C1,D1,E1,F1,G1,H1,I1,J1,ID
30,F. Alarcón,ARG1,17,F. Alarcón,Instituto,Instituto,"LCB, RCB",LCB,4,32.0,1500000,2026-12-31,13,1243,Argentina,Argentina,right,183,69,no,8.11,3.617676,3.184704,3.041648,11.439363,5.578222,0.506514,0.07,0.58,3.187165,ARG1,Testing,2026,0.70464926901995,0.6904204520756763,0.6975348605478131,26,42,64,40,43,53,33,30,42,53,8.11,3.617676,3.184704,3.041648,11.439363,5.578222,0.506514,0.07,0.58,3.187165,-0.5860228982805312,-0.2469357476215776,0.5508803739940449,-0.3128623147933196,-0.1312242828045642,0.2164476435510886,-0.4426748160109895,-0.6096360163983674,-0.374491844663319,0.1286285567106158,0.2789300635921825,0.4024789751087092,0.709142158940426,0.3771926348463518,0.4477989435763789,0.5856805839269303,0.3290004804173478,0.2710514738771466,0.3540192114746663,0.5511742154884248,CFJE
31,L. López,ARG1,3,L. López,Belgrano,Belgrano,"LCB, CB",LCB,4,36.0,1000000,2027-12-31,15,1319,Argentina,"Argentina, Spain",right,187,80,no,9.76,3.346872,2.592252,1.980864,15.42376,5.731908,0.7480000000000001,0.406687,1.77,3.684623999999999,ARG1,Testing,2026,0.6989386020575331,0.6875443240107767,0.693241463034155,67,30,46,8,90,59,59,91,90,67,9.76,3.346872,2.592252,1.980864,15.42376,5.731908,0.7480000000000001,0.406687,1.77,3.684623999999999,0.4301491344838879,-0.5213812421682723,-0.0950507065881889,-1.216975371519718,1.257270756875207,0.3070211465577293,0.1123965859113514,1.444372790237749,1.560726256596854,0.5489805648715375,0.6664564199052346,0.3010506079693671,0.4621372755851447,0.1118067932552776,0.8956721953311251,0.6205863617870878,0.5447455188879055,0.9256829298136123,0.9407058233199402,0.7084906062299966,IHEJ
32,M. Valenti,ARG1,65,M. Valenti,Estudiantes Río Cuarto,Estudiantes Río Cuarto,LCB,LCB,4,23.0,0,2026-12-31,12,982,Argentina,Argentina,left,184,0,no,10.17,5.134437,2.292848,3.205504,10.726186,5.776464000000001,0.55,0.185,0.18,2.015704,ARG1,Testing,2026,0.6950167301313263,0.6894516917732962,0.6922342109523113,76,91,33,43,35,63,40,65,8,23,10.17,5.134437,2.292848,3.205504,10.726186,5.776464000000001,0.55,0.185,0.18,2.015704,0.6826524880798951,1.29022109922758,-0.4214811165634152,-0.1732067873504464,-0.3797544184596458,0.3332798363535726,-0.3427193942308659,0.09193848087403515,-1.024985324078503,-0.8612539940768904,0.7525867705988833,0.9015130487993737,0.3367018986852445,0.4312444443720067,0.3520638603694906,0.6305384707753438,0.3659047854640947,0.5366265411987381,0.1526850562423042,0.1945490839922314,BAFH
33,A. Barrionuevo,ARG1,28,A. Barrionuevo,Tigre,Tigre,LCB,LCB,4,29.0,500000,2027-12-31,15,1472,Argentina,Argentina,right,188,79,no,8.32,3.606539999999999,3.241893,3.118808,11.738622,5.744199999999999,0.06125,0.0,0.61,2.323612,ARG1,Testing,2026,0.6964160216809434,0.6842254782270669,0.6903207499540052,33,40,71,42,50,60,0,9,45,30,8.32,3.606539999999999,3.241893,3.118808,11.738622,5.744199999999999,0.06125,0.0,0.61,2.323612,-0.4566919122923319,-0.2582214931322504,0.6132316742975588,-0.2470983482770363,-0.02693757716766922,0.3142653294953917,-1.466143309859697,-1.036681362564178,-0.3257048337071801,-0.6010722582377295,0.3239462524250654,0.3981179855753223,0.7301384179890461,0.402416055995573,0.489254761068728,0.6233402358595185,0.07130462444496949,0.1499421903322842,0.3723238433627037,0.2738959299046682,CFED
34,L. González Pírez,ARG1,12,L. González Pírez,Estudiantes,Estudiantes,"RCB, LCB",RCB,4,34.0,1000000,2027-06-30,15,1302,Argentina,"Argentina, Portugal",right,185,89,no,8.29,2.420695,2.836977,3.80457,12.373382,5.461650000000001,1.520685,0.621,0.97,3.941658,ARG1,Testing,2026,0.6716876927256693,0.7006402792978068,0.6861639860117381,32,7,57,60,60,52,94,95,68,76,8.29,2.420695,2.836977,3.80457,12.373382,5.461650000000001,1.520685,0.621,0.97,3.941658,-0.4751677674335039,-1.460012520889318,0.1717649741682054,0.3373810349025821,0.1942655588117855,0.1477469525806025,1.888463712760791,2.751820922706797,0.2597392977664857,0.7661738573150049,0.3173336996671143,0.07214331640434143,0.568188848609437,0.6320851602967972,0.5770160240194513,0.5587287622820769,0.9705181375052252,0.9970367540402988,0.602467561279326,0.7782135692827293,HGJD
35,K. Lomónaco,ARG1,68,K. Lomónaco,Independiente,Independiente,"RCB, LCB",RCB,4,24.0,0,2028-12-31,17,1498,Argentina,Argentina,right,192,80,no,9.37,4.206928,2.405718,3.305,11.654852,4.866713000000001,1.020096,0.240012,2.16,4.386535,ARG1,Testing,2026,0.6832465606000283,0.6879673987127627,0.6856069796563955,59,64,38,47,47,45,84,72,95,85,9.37,4.206928,2.405718,3.305,11.654852,4.866713000000001,1.020096,0.240012,2.16,4.386535,0.1899630176486612,0.3502399091361839,-0.2984226391419255,-0.08840570372545777,-0.05613000690646625,-0.2028739768356224,0.7378270795112333,0.4275473177779431,2.194957399026659,1.142094164987812,0.575330944777808,0.6369206709827924,0.3826903061335843,0.4647771140655067,0.4776191197793059,0.4196167673924527,0.7696902322628753,0.6655096358383186,0.9859166731091964,0.8732925596961787,IJGH
36,E. Raggio,ARG1,70,E. Raggio,Platense,Platense,"LCB, RCB",LCB,4,24.0,0,2026-12-31,8,780,Argentina,Argentina,,0,0,no,10.38,3.464355,2.771636,3.8076,13.267072,4.50013,0.9226089999999999,0.233345,0.69,3.3462,ARG1,Testing,2026,0.6366531046471382,0.7127731731343261,0.6747131388907321,78,33,53,61,71,35,76,70,49,59,10.38,3.464355,2.771636,3.8076,13.267072,4.50013,0.9226089999999999,0.233345,0.69,3.3462,0.8119834740680943,-0.4023184512352383,0.1005258143099826,0.3399635234788436,0.5057014252707293,-0.4189164690124212,0.513746819126767,0.3868742988795508,-0.1956061378241434,0.263012860980661,0.7915994428794304,0.3437248385763265,0.5400365551098694,0.6330580011851116,0.6934668662093035,0.3376385902637167,0.6962854931502741,0.6505753655094646,0.422459227900096,0.6037296668107052,AGEH
37,A. Seyral,ARG1,57,A. Seyral,Sarmiento,Sarmiento,RCB,RCB,4,21.0,0,2027-12-31,11,771,Argentina,Argentina,,0,0,no,11.32,5.71634,2.33496,2.918456,9.572692,4.20014,0.34875,0.0,0.82,2.336772,ARG1,Testing,2026,0.6649290887261647,0.6712922280955967,0.6681106584108808,90,94,35,36,21,30,18,9,57,32,11.32,5.71634,2.33496,2.918456,9.572692,4.20014,0.34875,0.0,0.82,2.336772,1.390893601824793,1.879948934167998,-0.3755677773131823,-0.4178596523137181,-0.7817275896321916,-0.5957129577424437,-0.8053057124309732,-1.036681362564178,0.01580424298579157,-0.5899520806403842,0.9178711533572965,0.9699424810638605,0.3536191249275563,0.3380248668656005,0.2171873419317845,0.2756835001696143,0.2103216430833905,0.1499421903322842,0.5063047182764592,0.2776113881823879,BAIC
38,G. Ferrari,ARG1,36,G. Ferrari,Atlético Tucumán,Atlético Tucumán,RCB,RCB,4,28.0,425000,2027-12-31,9,795,Argentina,"Argentina, Italy",right,181,76,no,7.47,3.393503,2.718772,4.189312,9.39733,5.774656,0.680034,0.456,0.57,3.396,ARG1,Testing,2026,0.6790102870427847,0.6564645330609468,0.6677374100518658,14,32,50,71,19,61,53,94,40,60,7.47,3.393503,2.718772,4.189312,9.39733,5.774656,0.680034,0.456,0.57,3.396,-0.9801744746255178,-0.4741231962893083,0.0428899203575625,0.6652991272484585,-0.8428382839601724,0.3322143073305253,-0.04382772068635555,1.745214035315958,-0.3907541816486986,0.3050937762046571,0.1635000010157404,0.3177060290709682,0.5171053581262052,0.7470704056491246,0.1996594467637836,0.6301362794907039,0.4825208651986373,0.9595261904900074,0.3479894726600444,0.6198526343774268,HDFJ
39,M. Catalán,ARG1,14,M. Catalán,Talleres Córdoba,Talleres Córdoba,RCB,RCB,4,33.0,2000000,2026-12-31,17,1483,Argentina,"Argentina, Chile",right,182,79,no,7.04,2.005336,2.123212,4.430904,13.779507,6.976255999999999,0.424697,0.120006,1.34,4.0669,ARG1,Testing,2026,0.6568348050273642,0.6552794748912392,0.6560571399593018,8,0,25,74,78,81,28,47,81,80,7.04,2.005336,2.123212,4.430904,13.779507,6.976255999999999,0.424697,0.120006,1.34,4.0669,-1.244995064982305,-1.880956842869128,-0.6064297111932718,0.8712095497290425,0.6842763653829479,1.040366781939662,-0.630736554128645,-0.3045670223931173,0.8614457662255314,0.8720031341118674,0.1065667821367746,0.02998889489608677,0.2721147219714651,0.8081801267087085,0.7530996658125779,0.8509152357647977,0.2641063968881445,0.380347969851913,0.8055037105384553,0.8083966661114588,FJDI
40,F. Pereyra,ARG1,6,F. Pereyra,Huracán,Huracán,RCB,RCB,4,36.0,175000,2026-12-31,17,1692,Argentina,Argentina,right,185,84,no,7.23,2.60304,4.521376,3.031396,11.33203,4.57579,0.211418,0.05,0.27,2.44662,ARG1,Testing,2026,0.631639255763038,0.6794055886855092,0.6555224222242737,11,11,95,39,40,36,9,19,19,38,7.23,2.60304,4.521376,3.031396,11.33203,4.57579,0.211418,0.05,0.27,2.44662,-1.127981315754887,-1.275215532280888,2.008210232521006,-0.321600160629568,-0.1686280199557441,-0.3743269082360175,-1.12097231740517,-0.7316489724457418,-0.8786242912100868,-0.4971307076378635,0.1296639050110759,0.1011164825724962,0.9776895219419912,0.3738778110656327,0.4330446197159196,0.3540805575002139,0.1311498229985515,0.2321914245572304,0.1898025102543192,0.3095484406623573,CEDF
41,L. Carrizo,ARG1,34,L. Carrizo,Huracán,Huracán,LCB,LCB,4,29.0,1500000,2028-12-31,14,1214,Argentina,Argentina,left,180,70,no,8.23,4.154832000000001,1.26224,5.853490000000001,13.716353,6.523178000000001,1.1125,0.07,0.59,4.668299999999999,ARG1,Testing,2026,0.6527386222458558,0.65289035360523,0.6528144879255429,28,61,5,98,76,74,87,30,43,92,8.23,4.154832000000001,1.26224,5.853490000000001,13.716353,6.523178000000001,1.1125,0.07,0.59,4.668299999999999,-0.5121194777158457,0.2974433755402833,-1.545119384468148,2.083688788590282,0.6622682633449387,0.7733492162847369,0.9502237311731601,-0.6096360163983674,-0.3582295076779394,1.380185110330969,0.3042836967396064,0.6169359838071101,0.0611586945175695,0.9814057576545488,0.7461003438012572,0.7803421320012767,0.8290007085816109,0.2710514738771466,0.3600857833104968,0.9162351713635826,DJGF
42,V. Cuesta,ARG1,2,V. Cuesta,Platense,Platense,LCB,LCB,4,37.0,500000,2026-12-31,9,881,Argentina,"Argentina, Brazil",left,187,80,no,9.3,4.191917,3.783051,2.247588,9.701455000000001,3.3726,0.408848,0.1,0.31,1.837272,ARG1,Testing,2026,0.6679033433668885,0.6284813094817084,0.6481923264242986,57,63,90,19,22,19,25,40,23,15,9.3,4.191917,3.783051,2.247588,9.701455000000001,3.3726,0.408848,0.1,0.31,1.837272,0.1468526889859292,0.3350270565984065,1.203238580689503,-0.989644783065997,-0.736855859532433,-1.083416435470511,-0.6671665196300288,-0.4266165823273059,-0.8135749432685683,-1.012028730326852,0.5583758521659629,0.6311976618661889,0.8855579954503234,0.1611738863662323,0.2306050046766728,0.1393118118913143,0.2523328871234277,0.3348293088802505,0.2079442485347277,0.1557621583329074,CBAH
43,S. Salcedo,ARG1,37,S. Salcedo,Newell's Old Boys,Newell's Old Boys,RCB,RCB,4,28.0,1500000,2027-12-31,14,1371,Paraguay,Paraguay,right,183,78,no,8.27,3.547500000000001,2.626237000000001,3.8704,10.569412,5.448835,0.59,0.13,0.92,2.887802,ARG1,Testing,2026,0.6367071592973369,0.6282076176512039,0.6324573884742705,30,38,47,64,29,50,42,49,65,45,8.27,3.547500000000001,2.626237000000001,3.8704,10.569412,5.448835,0.59,0.13,0.92,2.887802,-0.4874850041942845,-0.3180554025207241,-0.05799797020855305,0.3934883692178611,-0.4343875088245761,0.1401945441567372,-0.2507767719799132,-0.2435971482562443,0.1784276128395878,-0.1243326686749496,0.3129573336257387,0.3752214559914001,0.4768751226729501,0.6530205936659059,0.332003533468568,0.5557468587666009,0.4009933505499505,0.4037714185695374,0.5708064173383456,0.4505259410561469,DIFC
44,Facundo Mansilla,ARG1,46,Facundo Mansilla,Central Córdoba SdE,Central Córdoba SdE,LCB,LCB,4,27.0,400000,2026-12-31,13,1207,Argentina,Argentina,left,190,82,no,9.99,4.026868,3.20775,2.2374,9.840456,3.205927,1.04469,0.374985,1.12,2.163036,ARG1,Testing,2026,0.6142260796914885,0.5956495493052668,0.6049378144983777,72,53,66,18,25,15,85,88,76,25,9.99,4.026868,3.20775,2.2374,9.840456,3.205927,1.04469,0.374985,1.12,2.163036,0.5717973572328677,0.1677586468650298,0.5760066756743465,-0.9983280812887534,-0.6884163593996586,-1.181643713600112,0.7943580008022317,1.250970053607056,0.5036743525471801,-0.7367587048844846,0.7162703660409886,0.5666134218116634,0.7176946653127275,0.1590601475050533,0.2455953123594172,0.1186735503829154,0.7865064764505265,0.8945272983319446,0.6927548829279959,0.2306345499270367,HGCA
45,D. Fernández,ARG1,54,D. Fernández,Defensa y Justicia,Defensa y Justicia,"LCB, RCB, CB",LCB,4,25.0,1500000,2029-12-31,12,941,Argentina,Argentina,right,179,77,no,11.29,5.739826000000001,2.199581,2.20038,12.24125,3.35,0.668908,0.09665699999999999,1.15,3.249385999999999,ARG1,Testing,2026,0.583089429553373,0.611020186826134,0.5970548081897535,88,95,29,16,59,18,52,39,77,54,11.29,5.739826000000001,2.199581,2.20038,12.24125,3.35,0.668908,0.09665699999999999,1.15,3.249385999999999,1.372417746683621,1.903750749816674,-0.5231670828402839,-1.029880466468028,0.1482197891299577,-1.096735548258599,-0.06940156106545829,-0.4470110479306246,0.5524613635033185,0.181205195789978,0.9150332856979431,0.9715286732578404,0.3004289930702125,0.15153306068068,0.5589153425776723,0.1363785059936291,0.4723349931834618,0.3274335415171742,0.7096838507497969,0.5718967417674281,BAIJ
46,I. Villalba,ARG1,20,I. Villalba,Independiente Rivadavia,Independiente Rivadavia,RCB,RCB,4,31.0,250000,2027-12-31,15,1218,Paraguay,Paraguay,right,182,84,no,8.35,4.357248,3.103155,2.733815,9.751420999999999,4.282439999999999,0.885,0.075,0.52,2.436206,ARG1,Testing,2026,0.5944171225985834,0.5935054769993574,0.5939612997989705,35,67,63,33,23,32,71,36,32,35,8.35,4.357248,3.103155,2.733815,9.751420999999999,4.282439999999999,0.885,0.075,0.52,2.436206,-0.4382160571511611,0.5025812583786594,0.4619701606933884,-0.5752303695445765,-0.7194435526883519,-0.547210170907947,0.427300067120865,-0.5791327773865239,-0.4720658665755966,-0.5059305199098051,0.3306148348628017,0.6923706456490135,0.6779486405336944,0.2825677530534658,0.2359338350968625,0.2921171746901837,0.6654196080315843,0.2812497924858647,0.3184398876052928,0.3064527130786636,BCGA
47,J. Canale,ARG1,27,J. Canale,Lanús,Lanús,LCB,LCB,4,29.0,475000,2026-12-31,13,1273,Paraguay,Paraguay,left,187,82,no,8.77,3.24939,2.262442,3.250596,14.989468,5.866737999999999,0.99084,0.07,0.85,1.980399,ARG1,Testing,2026,0.5924576642543359,0.5945935705389069,0.5935256173966215,46,25,30,45,85,67,80,30,60,22,8.77,3.24939,2.262442,3.250596,14.989468,5.866737999999999,0.99084,0.07,0.85,1.980399,-0.1795540851747636,-0.6201740801595902,-0.4546317860458095,-0.1347745844194947,1.105927332067737,0.3864820305054235,0.6705802455968867,-0.6096360163983674,0.06459125394193044,-0.8910866589761511,0.4287513267257691,0.2675715921651588,0.3246870815595042,0.4463950505817434,0.8656210132363371,0.6504301458203394,0.7487560147699482,0.2710514738771466,0.5257502757437413,0.1864413407468971,EGFI
48,S. Fernández,ARG1,56,S. Fernández,Talleres Córdoba,Talleres Córdoba,LCB,LCB,4,21.0,0,2028-12-31,13,1214,Argentina,Argentina,right,179,75,no,10.3,4.445835000000001,1.632004,3.926996,12.532308,4.302084,0.8887999999999999,0.4473099999999999,0.22,2.81736,ARG1,Testing,2026,0.5308495843831222,0.5847914588793167,0.5578205216312195,77,70,11,67,64,33,73,92,9,42,10.3,4.445835000000001,1.632004,3.926996,12.532308,4.302084,0.8887999999999999,0.4473099999999999,0.22,2.81736,0.762714527024971,0.5923594855296916,-1.141977762732701,0.4417255056739984,0.2496485848195223,-0.5356331509252388,0.4360346162347054,1.692199405913373,-0.9599359761369849,-0.1838560387594627,0.7771831674957494,0.723195054936441,0.126731631537056,0.6706560746777985,0.5985704386706618,0.2961060563632694,0.6685941928478666,0.954696020110538,0.1685437192047818,0.4270631964041982,HABD
49,A. Costa,ARG1,47,A. Costa,Boca Juniors,Boca Juniors,LCB,LCB,4,26.0,0,2028-12-31,13,1296,Argentina,Argentina,left,179,74,no,9.24,4.930864,2.913972,2.012844,13.67968,3.056244,0.9704279999999998,0.140007,0.56,1.59654,ARG1,Testing,2026,0.5306249178482488,0.5297930505722651,0.5302089842102571,54,88,60,9,74,9,77,53,39,9,9.24,4.930864,2.913972,2.012844,13.67968,3.056244,0.9704279999999998,0.140007,0.56,1.59654,0.1099009787035864,1.083910658239432,0.2557101098913169,-1.189718610902938,0.6494883424208499,-1.269858083487694,0.6236619254622249,-0.1825479656979406,-0.4070165186340781,-1.215446860521692,0.5437560468231011,0.8607977932728788,0.6009126559541389,0.117078504007614,0.7419886104632021,0.1020675932283263,0.7335751835843899,0.4275763577443649,0.3419979279560964,0.1120978522887275,BEGC
50,D. Arboleda,ARG1,23,D. Arboleda,Banfield,Banfield,RCB,RCB,4,31.0,700000,2026-12-31,14,1305,Colombia,Colombia,right,190,83,no,11.72,4.555734,2.412828,2.278716,9.030412000000002,2.89432,0.8273959999999999,0.28,0.48,1.860735,ARG1,Testing,2026,0.544576917483106,0.5101205193898285,0.5273487184364674,94,80,39,22,15,7,63,78,30,18,11.72,4.555734,2.412828,2.278716,9.030412000000002,2.89432,0.8273959999999999,0.28,0.48,1.860735,1.63723833704041,0.7037362946063193,-0.2906708381809363,-0.963114187553829,-0.9707030080248727,-1.365286579907976,0.2948934968172675,0.6715000220990636,-0.5371152145171151,-0.9922025352686066,0.9492096602345141,0.7592014934225553,0.385651538400382,0.1677451113234379,0.1658480967637417,0.08608149762841671,0.6159623800255439,0.7490489773023021,0.295594015985842,0.1605493680124914,ABHG
51,J. Randazzo,ARG1,18,J. Randazzo,Deportivo Riestra,Deportivo Riestra,"RCB, LCB, CB",RCB,4,31.0,300000,2026-12-31,12,1021,Argentina,Argentina,right,184,72,no,9.96,5.023728,1.940933,3.434906,5.731869000000001,3.876129,0.7077099999999998,0.09,0.26,2.646,ARG1,Testing,2026,0.4904454953982376,0.5371790655824197,0.5138122804903287,70,90,22,52,0,26,56,38,16,40,9.96,5.023728,1.940933,3.434906,5.731869000000001,3.876129,0.7077099999999998,0.09,0.26,2.646,0.5533215020916968,1.178023398101415,-0.8051625561114238,0.0223140193728348,-2.120189515938224,-0.786666013210637,0.01978737964907838,-0.4876230603509931,-0.8948866281954664,-0.3286549470482978,0.7099783600265784,0.8806063608251937,0.2103629404046745,0.5089012670876409,0.01699503310346072,0.2157387023009174,0.507893507252522,0.3129084292178129,0.1854238477673298,0.3712082556161543,BADG
52,E. Amor,ARG1,22,E. Amor,Defensa y Justicia,Defensa y Justicia,"CB, RCB",CB,4,31.0,400000,2026-12-31,15,1420,Argentina,Argentina,right,190,79,no,8.05,3.483175,3.6138,2.030256,10.7109,3.804,0.3825,0.06,0.0,1.201284,ARG1,Testing,2026,0.4797569961925611,0.4669097636942454,0.4733333799434033,25,35,87,11,33,25,22,22,2,2,8.05,3.483175,3.6138,2.030256,10.7109,3.804,0.3825,0.06,0.0,1.201284,-0.6229746085628729,-0.3832453791706866,1.018709738994946,-1.174878250807273,-0.3850813312086878,-0.8291746099492211,-0.7277291249067316,-0.6706424944220547,-1.317707389815336,-1.549437507665786,0.2666506038700368,0.3507689170567854,0.8458296061799473,0.1200217140304974,0.3500885795196967,0.2035028049579423,0.2333897089648251,0.2512241523469221,0.09380080990884188,0.06063829157716603,CBEA
53,G. Suso,ARG1,9,G. Suso,Atlético Tucumán,Atlético Tucumán,LCB,LCB,4,35.0,400000,2027-12-31,16,1544,Argentina,Argentina,left,190,85,no,6.06,2.565552,3.675,2.67894,8.859583,3.966865,0.291655,0.06,0.06,1.8042,ARG1,Testing,2026,0.4852308992822021,0.4483753046652883,0.4668031019737453,2,9,88,32,11,28,14,22,5,14,6.06,2.565552,3.675,2.67894,8.859583,3.966865,0.291655,0.06,0.06,1.8042,-1.848539666260567,-1.313207632469832,1.085434101697127,-0.6220006865816559,-1.030234028436106,-0.7331915433902855,-0.9365423128664271,-0.6706424944220547,-1.220133367903059,-1.039974514027414,0.03226215581110253,0.09455649640480956,0.8611352822610848,0.2669707082743027,0.1514500797135977,0.231720806215059,0.1744970187708633,0.2512241523469221,0.1112071605308205,0.1491758707245363,CDHF
54,E. Mammana,ARG1,25,E. Mammana,Vélez Sarsfield,Vélez Sarsfield,RCB,RCB,4,30.0,2800000,2028-12-31,17,1466,Argentina,Argentina,right,184,72,no,7.74,2.33345,1.6578,4.602,12.52249,5.589441000000001,0.0625,0.0,0.31,3.318035,ARG1,Testing,2026,0.4746860878592129,0.4511274342727231,0.4629067610659681,19,5,14,81,63,57,1,9,23,56,7.74,2.33345,1.6578,4.602,12.52249,5.589441000000001,0.0625,0.0,0.31,3.318035,-0.8138917783549762,-1.548430702200252,-1.113853225800259,1.017035775948198,0.2462271776907705,0.2230594633019543,-1.463270102914355,-1.036681362564178,-0.8135749432685683,0.2392134839267683,0.207853475535097,0.06075931701905558,0.1326710792495406,0.8454317947210064,0.5972468108442031,0.588255386446664,0.07169674254906978,0.1499421903322842,0.2079442485347277,0.5945299762554674,DEJF
