Liga,Temporada,Atleta,Clube,função,Posição,Participação,Intensidade defensiva,Inteligência defensiva,Controle de espaço,Controle defensivo,Bola aérea defensiva,Resistência à pressão,Transição ofensiva,Superioridade em duelos
BEL1,2024,Carlos Cuesta,Genk,Zagueiro,Zagueiro,-0.293470897788788,-0.1688979014501296,-0.1642607994383893,-0.085646618205504,-0.0181847233366287,-0.030060061861606,0.2413812137762611,-0.1451676275803827,-0.1583056618254753
BEL1,2024,Ewoud Pletinckx,OH Leuven,Zagueiro,Zagueiro,-1.1334678618336569,-1.0934404368490922,-1.208124295058332,-0.2944415717114698,0.5274109431290462,-0.6292214568202437,-0.2091883833792317,-1.245146742333774,-0.6611842850985321
BEL1,2024,Emin Bayram,Westerlo,Zagueiro,Zagueiro,1.0893602455115394,1.66752988468106,0.8288421706146041,0.4067115913413549,-0.6193677612587283,1.4886092485519449,-0.3581248830531567,-0.3129628990909834,0.92616242361474
BEL1,2024,Jesper Daland,Cercle Bruges,Zagueiro,Zagueiro,-0.0989278447976236,0.8598878807008131,0.155647541441262,0.8858352077115205,-0.7936080927900825,0.702111944174542,-0.2772884955913903,0.1978793059144932,0.7053752356217851
BEL1,2024,David Sousa,RWD Molenbeek,Zagueiro,Zagueiro,0.7232032253442917,0.7506072834272597,0.699095335198006,0.0468291014851112,0.1688321732172839,1.270176323544199,-0.5479557797087716,0.6051607899448219,0.1780108355110176
BEL1,2024,Jordi Vanlerberghe,KV Mechelen,Zagueiro,Zagueiro,0.8800956482238461,1.0863255150889706,1.4744423264301805,0.925665524936072,-0.2808076163500085,-0.2649552249390186,-0.2447527315909399,1.5925541380497337,0.7030970196609996
BEL1,2024,João Silva,Kortrijk,Zagueiro,Zagueiro,-1.0003791053349302,-0.3981991606176713,-1.0177058930249725,-0.5888925042616616,-0.0157886146402783,-0.0489841859603878,0.1640564477841417,-1.5687454334151925,0.1325010922203539
BEL1,2024,Moussa Sissako,RWD Molenbeek,Zagueiro,Zagueiro,-0.4272685872282027,1.339249248134778,0.4889598146822376,-0.2729285280932217,0.1974988226766497,0.2716632410334327,-0.4743209551729366,-1.445533990817873,0.7424245294204946
BEL1,2024,Stélios Andreou,Sporting Charleroi,Zagueiro,Zagueiro,-1.1521961964861809,-0.2592637757094431,-0.442933135411136,-0.4827721875362347,0.2369030645624919,-1.2912627719601502,-0.4669413973979306,-0.983777271526964,-0.2531907487919194
BEL1,2024,Aleksandar Radovanovic,Kortrijk,Zagueiro,Zagueiro,-0.2435089447935908,0.4719009688861993,-0.5526736898950492,-0.9175439289652638,-0.9098783954681942,0.3696140707553806,-0.2167248773630264,-1.1919454174542885,0.9239913333254686
BEL1,2024,Mark Mampassi,Kortrijk,Zagueiro,Zagueiro,-0.8715030026012752,-0.5533473982430572,-0.6594006305829488,-0.1956810342111545,-0.1068601153906759,-0.4417919600384298,-0.4319800287943425,-0.6369074880008988,-0.3784483682943914
BEL1,2024,Edgaras Utkus,Cercle Bruges,Zagueiro,Zagueiro,0.7748344703613432,1.325785628807844,-0.1356457105613289,1.2905407928000394,-1.105785844473666,0.9006668276472286,-0.2675982477118841,1.3386359494443385,1.370020202840762
BEL1,2024,Zeno Van den Bosch,Royal Antwerp,Zagueiro,Zagueiro,0.6219818451516959,0.6079727133310254,1.3053159526603533,0.3120214548637858,0.8060585332409905,-0.6519332304317933,0.0800372454405564,0.3785409704894799,0.2082711261003373
BEL1,2024,Zeno Debast,Anderlecht,Zagueiro,Zagueiro,0.5490630948433578,0.439002919028275,0.1111555446389275,-0.3156694409399321,0.1058265443084656,-0.7274617790492962,0.0483868561941664,1.186345807114873,-0.0201807308881145
BEL1,2024,Nathan Ngoy,Standard Liege,Zagueiro,Zagueiro,-0.0246067378208149,0.6639970628503371,1.6827698545537315,0.3641461701918803,0.1303531723915128,-1.3813155163929114,-0.4640313938053476,0.3737938922859729,-0.1217315532523422
BEL1,2024,Boris Popovic,Cercle Bruges,Zagueiro,Zagueiro,-0.9889203600389266,-0.2112097083825724,-0.9342055357222728,0.4100958793080438,0.3300033342761329,0.1663884376194208,-0.0456449393712005,-1.0100442231030655,0.3268878985748448
BEL1,2024,Stefan Knezevic,Sporting Charleroi,Zagueiro,Zagueiro,-0.4624172007312889,1.0429555253603264,0.6911806542450908,0.6702263840025068,-0.1396448117958655,-0.1435372600975533,-0.6110521121526348,0.016079023578935,0.3817053005061813
BEL1,2024,Ismaël Kandouss,Gent,Zagueiro,Zagueiro,0.189019297805821,0.0068462311435239,0.080726550036623,0.0595596158725658,0.7014620244904974,1.3368435656606197,-0.0657925884905519,0.5605731209533196,0.099770433774554
BEL1,2024,Rune Paeshuyse,Eupen,Zagueiro,Zagueiro,-1.038483471034703,-1.5860979208678072,-0.9772742407628946,-0.6345626693999405,0.800392057378991,-0.382341741151688,-1.0142712532413738,-1.2632403207566332,-1.0363091708666392
BEL1,2024,Tsuyoshi Watanabe,Gent,Zagueiro,Zagueiro,0.1569059445794255,0.4794818012132366,0.2328163438705316,0.1526143593085595,-0.1284959071863672,-0.4478408076720384,0.5518977503213118,-0.6450466199247673,0.2331671818310836
BEL1,2024,Lucas Noubi,Standard Liege,Zagueiro,Zagueiro,0.0673591520949507,-0.1885299950216196,-0.460856293765077,0.0815983889277509,0.079994765359656,0.0487546847395656,-0.7347630748402635,0.558762904876369,-0.0074092250897647
BEL1,2024,Koki Machida,Union St.Gilloise,Zagueiro,Zagueiro,0.3909776304597231,-0.1038037033558262,0.2897696097703178,0.2208329757188036,-0.1957282787899574,0.8620730195467428,-0.1629974386630968,1.6075465634419228,0.5493427586149295
BEL1,2024,Christiaan Ravych,Cercle Bruges,Zagueiro,Zagueiro,-1.3195023877172956,0.0513248325223644,-0.3692494418932386,1.621614346528589,-0.5572222793955975,-1.087760563760651,-0.5152569238811835,0.2324882659090905,0.1484577310794792
BEL1,2024,Soumaïla Coulibaly,Royal Antwerp,Zagueiro,Zagueiro,0.868091914511411,0.308893135424389,1.3874548828747355,0.5354287583155906,-0.2347380514806751,-0.5545985491660924,0.4838694493483796,-0.306412437792154,-0.2432940922212231
BEL1,2024,Rein Van Helden,St.Truiden,Zagueiro,Zagueiro,0.3471044289176385,0.1538176298426754,0.5088086390997381,0.1651484061784623,-0.6005372666972384,0.1571792517992697,0.091982254232383,-0.2432278190280961,0.3921368840007653
BEL1,2024,Matte Smets,St.Truiden,Zagueiro,Zagueiro,0.2270080167752081,-0.2336836693467854,0.4816449643245827,-0.1194708350085705,-0.9846909307984684,0.5493561110376879,0.7096763009883597,-0.7180028640565277,-0.2281176008149653
BEL1,2024,Joël Schingtienne,OH Leuven,Zagueiro,Zagueiro,-0.9901419234505844,-1.1401760318927725,-0.834836836808094,-0.4079596200586443,0.6858566391570076,-1.5015506416680138,0.0652404850151061,-1.0711536804607853,-1.4308053788250896
BEL1,2024,Luis Segovia,RWD Molenbeek,Zagueiro,Zagueiro,0.2785299284801522,1.03468958267905,0.2049675762439561,-0.4258488510792044,0.5738443426858556,-0.5285990725473304,0.2306692187123423,0.8277717144420227,0.6667325648242819
BEL1,2024,Joel Ordóñez,Club Bruges,Zagueiro,Zagueiro,-0.208870536360129,-0.1312155035344022,-0.9933038540892494,0.0664354360872847,-0.2402651466736983,-1.0383470951114877,-0.3320533520086083,-1.223646894811653,-0.6903700760917058
BEL1,2024,Jorne Spileers,Club Bruges,Zagueiro,Zagueiro,-0.294141825737781,-0.8822695817764147,1.0827648807685324,0.1833652627974488,0.6620908374479834,-1.77579341150602,1.1275003527006389,-0.2960070444253154,-1.5129703939487205
BEL1,2024,Munashe Garan'anga,KV Mechelen,Zagueiro,Zagueiro,0.491839508279553,0.8306923622547798,0.8849288333146005,-0.085203356692889,0.6001249393871214,0.2991360154974981,-0.0873460895015214,-0.6125596182632438,0.4573585044400913
BRA1,2024,Rodrigo Sam,Juventude,Zagueiro,Zagueiro,-0.3677538649562952,0.5383525584382834,0.0688147198081804,-0.1679291550053658,0.8325771756084138,-0.527869642433663,-0.3581588528489878,-1.3696046138756812,0.5491189223716538
BRA1,2024,Diego Costa,Sao Paulo,Zagueiro,Zagueiro,0.7672820872790745,0.8948764199893717,1.459826117520424,0.7159279211107099,0.8163757801450421,1.545923800170682,0.2991178823729707,0.2275394254920486,0.6756709186428259
BRA1,2024,Nahuel Ferraresi,Sao Paulo,Zagueiro,Zagueiro,0.6939503027695366,0.9065087107566,0.5725048420514748,0.1287688134868188,0.3743967663243575,-0.8266133143980224,0.4403968341726509,0.6653240810067091,0.5332837369253332
BRA1,2024,Sabino,Sao Paulo,Zagueiro,Zagueiro,1.5747273374692392,2.1147632334146875,1.1278199150893506,0.3924863970846777,0.4805750700781473,2.2226490571193063,-0.2997611269665008,0.6625362391377114,0.9111048274736936
BRA1,2024,Walisson Maia,Criciuma,Zagueiro,Zagueiro,-0.4534389705506773,-0.9502930833721276,-0.7850334502431195,-0.6266098139661797,0.7250134635838392,0.3513947468457898,-1.1911099311048852,-0.7019250293587467,-0.5477126458423888
BRA1,2024,Robert Renan,Internacional,Zagueiro,Zagueiro,0.6206247588884679,0.8813610710566995,0.8781512964745654,-0.0753400382866817,0.2284435444822994,-1.5925493155120565,-0.7143987602910133,0.758266553805333,-0.0051720452308052
BRA1,2024,Igor Rabello,Atletico MG,Zagueiro,Zagueiro,0.7178498621409991,0.7948538283674108,0.4106904690288132,0.708557291361213,-0.407743013256274,0.5576093210915407,0.041497303127508,-1.0748693447215656,0.3459208413935575
BRA1,2024,Wilker Ángel,Criciuma,Zagueiro,Zagueiro,-1.1226502921606478,-1.1096093878084967,-1.7543170983140028,-0.7115005023632506,0.6807262399019617,-0.2106294104910078,-0.8670943203517456,-1.4642871508768938,-0.1100490417278103
BRA1,2024,Walter Kannemann,Gremio,Zagueiro,Zagueiro,-0.7524843958671963,0.0768958205212338,-0.3274140743678692,-0.3284071249397782,0.0924686995191524,0.075180067666015,-0.8958674785929748,-0.9280574064905452,0.8508596200327707
BRA1,2024,Lyanco,Atletico MG,Zagueiro,Zagueiro,-0.0218290366844036,0.5637615027370088,0.6465323627922138,0.4448168366774961,-0.6361910565467848,-1.4130520250512846,0.3905346415169459,0.063845343529577,-0.0733012986654764
BRA1,2024,Júnior Alonso,Atletico MG,Zagueiro,Zagueiro,1.076845440771962,1.241028073694702,1.479818918067211,0.2363965545852405,0.4768783537230172,1.477091890967548,0.3409960279746226,1.2674926249309686,0.8193447802088251
BRA1,2024,Manoel,Fluminense,Zagueiro,Zagueiro,-1.2576581223589036,-1.2684807931488118,-1.1084632537573036,0.2204280356937777,0.7018989898272527,-1.7627017764446733,-0.1782867024616237,-1.3915645143275983,-1.0877101170978312
BRA1,2024,Agustín Rogel,Internacional,Zagueiro,Zagueiro,-0.8998737784943148,-0.8301113904941984,-1.0487457537270803,0.6764695399747034,0.6618282701151704,-0.2769029887108722,-0.1244631838454826,-1.1805604352610528,0.1911062740161609
BRA1,2024,Antônio Carlos,Fluminense,Zagueiro,Zagueiro,1.1662038424596135,0.4224059874648124,0.6204477366761414,0.2503951972265426,-0.295171328897455,0.9923456419495982,0.3537428452515454,-0.3759425232990921,-0.1315538987600827
BRA1,2024,Luiz Felipe,Atletico GO,Zagueiro,Zagueiro,-1.2377757234100792,-0.1987941127826625,-0.5643131423177149,-0.323981458599987,0.8424898699968576,-0.4935308484822394,0.0292315443409734,-0.6743609992662581,0.5521152105182299
BRA1,2024,Gabriel Mercado,Internacional,Zagueiro,Zagueiro,-0.223908319269812,-1.216953927007837,-0.2699485254263229,0.8231921670245917,0.4785211545821253,-0.6198534369380821,0.6478502001185419,-0.764281472947421,-1.06006634937527
BRA1,2024,Lucas Freitas,Juventude,Zagueiro,Zagueiro,-0.3192502839538247,-1.4843191087098624,-0.6376969860015334,-0.649088989181857,-0.3046265293048599,-1.5795860280301768,0.0282985867394043,0.0801650713421779,-1.690803044896005
BRA1,2024,Lucas Villalba,Cruzeiro,Zagueiro,Zagueiro,0.8054568043017287,0.4657752325376165,0.9179638597651352,0.2473069215765305,-0.6827699502146688,0.5863239799879529,0.6158599061466447,0.1879018220374196,-0.2816509035973107
BRA1,2024,Thiago Silva,Fluminense,Zagueiro,Zagueiro,0.2047395518464365,-0.587938035885945,-0.2191284783360404,-0.37075475746156,0.481710776092264,-0.3042761634932792,0.8262917121149481,0.1895525933916558,-1.1820376528654322
BRA1,2024,Jemerson,Atletico MG,Zagueiro,Zagueiro,-1.174359861454153,-0.6238967024101757,-0.642769036211134,-0.3588803338178936,-0.0755262530793235,0.5512698015782962,-0.018875001339242,-1.4487884813020804,0.0253482063850811
BRA1,2024,Gustavo Martins,Gremio,Zagueiro,Zagueiro,0.1172884954013563,0.0085022903510907,-0.2893183540940766,-0.3801670914796279,0.1280221185835537,0.4903325037018804,0.2256445796988584,-0.7500336544210864,0.4177962515958155
BRA1,2024,Lucas Halter,Botafogo RJ,Zagueiro,Zagueiro,-0.1926527353112639,-0.0484885172208844,-0.03666417206922,-0.2022390262169589,-0.3181398177849106,-1.4463216443070248,0.708599207568987,0.0495694432483411,-0.2397154908146246
BRA1,2024,Douglas Mendes,Red Bull Bragantino,Zagueiro,Zagueiro,-0.6420881207547962,-0.5893456007339624,-0.8484533010639997,-0.1787249006706082,-0.3081702806397887,0.7393884069717861,-0.8106846080378172,-0.3454032158207694,-0.2431958348009536
BRA1,2024,Tomás Cardona,Fortaleza,Zagueiro,Zagueiro,-0.2858019499492779,-0.2033847459133637,-0.0262207630305481,-0.817811643700981,0.4808985614026846,-0.4962714943573184,-0.3930521683363143,0.3046188044977802,0.1843616766909968
BRA1,2024,Vitor Reis,Palmeiras,Zagueiro,Zagueiro,0.0325842205580342,0.3333314772758272,-0.5503262234992004,0.6465684985972286,-0.8456171176573901,-0.1255154044779362,0.5302969539453315,-0.5780682210210439,0.563627461014381
BRA1,2024,Mateo Gamarra,Athletico Paranaense,Zagueiro,Zagueiro,0.7484929640687049,0.2809781333363623,0.4517486857323843,0.1536417967363847,-1.5338379573468517,0.2202228653546589,-0.6209436257286995,0.8685105023621567,-0.3243543225145212
BRA1,2024,Gustavo Henrique,Corinthians,Zagueiro,Zagueiro,-0.3725294078916765,-0.5189923765908575,-0.0980960230834949,-0.1741165988441748,0.6487172240064092,0.6544640373274203,0.1997319982478266,-1.7973485431094454,-0.3096546206517337
BRA1,2024,André Ramalho,Corinthians,Zagueiro,Zagueiro,0.1437492885706821,0.1258768618460474,0.0364890485840643,0.3711197577807599,0.5561814196376393,-0.7830900765620366,0.5189752540072832,0.1621122596330376,0.0596598977639617
BRA1,2024,Neris,Cruzeiro,Zagueiro,Zagueiro,-0.513584579235653,-0.9199605945130812,-0.9814354590607236,-0.1410430469616542,-1.1464327150008224,-0.6620946688408713,-0.1959380050411669,-0.0065641556527052,-0.6202447346522585
BRA1,2024,Rodrigo Ely,Gremio,Zagueiro,Zagueiro,-0.103297517481921,-0.2123331600104193,-0.667211641546372,-0.245417114517909,-0.7843422664795082,1.9637408644801857,-0.4013811372243183,-1.0879568093738716,0.5764351279033209
BRA1,2024,David Luiz,Flamengo,Zagueiro,Zagueiro,0.0865785606927289,-0.7516991870754928,0.1164440790539375,0.5903090077764892,0.3541451857391826,0.2609179239291953,0.3901375529352487,1.6213419171282433,-0.2602548110135884
BRA1,2024,Eduardo Santos,Red Bull Bragantino,Zagueiro,Zagueiro,-0.3013259544368658,1.00508016438441,0.1391787568810369,0.0430450157467949,-0.897127831053881,0.6060077412983398,-0.5971956325811552,-0.4841577056875387,0.6415470878213955
BRA1,2024,Félix Torres,Corinthians,Zagueiro,Zagueiro,-0.1109754838958361,0.249827594757762,1.1812711696431624,0.1983788135479351,0.0378112896118284,0.2598929043194538,-0.0134697256372864,-0.4492209330002366,-0.1464266980153799
BRA1,2024,João Victor,Vasco da Gama,Zagueiro,Zagueiro,0.3363640427158195,0.2251273257099779,-0.0475789855036753,0.0161744706088315,-0.1895543511136556,-0.2833650203133696,-0.5630187588963537,0.4494962382655291,-0.1453684271737824
BRA1,2024,Léo Ortiz,Flamengo,Zagueiro,Zagueiro,0.3350326563526431,-0.8204399032866919,-0.2957702474705639,0.3405257040149513,0.3287487069845786,0.0038776916997587,0.6488196798788484,2.237668074660555,-0.526735021252597
BRA1,2024,Benjamín Kuscevic,Fortaleza,Zagueiro,Zagueiro,-0.3633022494116729,-0.3119711178221911,-0.5883914191951827,-0.846545831512959,0.5234076297433927,0.4592865271921288,-0.0591765339461928,-0.9759030947286896,-0.0700729156135063
BRA1,2024,Luan Cândido,Red Bull Bragantino,Zagueiro,Zagueiro,-0.8893760309958489,-0.2091023734080752,0.1750375873325493,-0.0807557211197631,-1.8420654099682927,0.8288529447464017,-0.7431887581181874,-0.5527789937283043,-0.189637997416525
BRA1,2024,Zé Marcos,Juventude,Zagueiro,Zagueiro,-0.4312778576689141,0.0687607920060694,-0.1102335593833151,-0.074579003184366,0.5644282213126812,-0.3403682613319954,-0.9535965016070196,-1.0193657556416087,-0.0170873609017969
BRA1,2024,Titi,Fortaleza,Zagueiro,Zagueiro,-1.1870118136334855,-0.5828089537520404,-0.610080431283858,-0.4555660169889912,0.1758890852199475,-0.936695586237974,-0.9246102823033592,-0.7800442264676893,-0.4233736564948755
BRA1,2024,Léo Pereira,Flamengo,Zagueiro,Zagueiro,0.5966051903642133,-0.3724440967014948,-0.2653534695705834,-0.2195051766245869,0.1868156342106647,-0.3142723763019455,-0.0661895454571078,2.50395818808806,-0.2707508655647588
BRA1,2024,Alix,Atletico GO,Zagueiro,Zagueiro,-0.0914376234347129,1.021696221192926,0.5112193891619985,-0.1153044587834752,-0.3837510687290195,-0.5893574628800753,0.4766463768378992,0.1820944685281583,0.4009187093651022
BRA1,2024,Alexander Barboza,Botafogo RJ,Zagueiro,Zagueiro,0.4464450929275673,1.7007088407623645,1.029331663858618,0.8048496317136681,0.166649645584176,0.523960500407779,0.2853057588905341,0.3710992388286593,0.8696486690069005
BRA1,2024,Tobias Figueiredo,Criciuma,Zagueiro,Zagueiro,-0.5005777267448157,-0.4760798492514729,-0.567741639505287,-0.4681624574111025,-1.7634608107463756,1.221248129341839,0.3029099486971551,-1.1265424873926002,0.1826666054431388
BRA1,2024,Bruno Fuchs,Atletico MG,Zagueiro,Zagueiro,0.7929212516285273,0.6798463204855105,0.916525071192729,1.2490757642392,-0.915479097313466,-0.0099811952109861,0.2088320382032542,2.4797459413597243,0.236908512805712
BRA1,2024,Bruno Alves,Cuiaba,Zagueiro,Zagueiro,-1.2353278964469885,-1.472404570697943,-1.1794782278407,-0.7723512914356462,-0.1933164198164189,-0.5828451125991819,-0.1659279171314449,-0.7854090116698534,-0.7330649637614679
BRA1,2024,Thiago Santos,Fluminense,Zagueiro,Zagueiro,0.875445658994742,0.6800225507033905,0.9959163560349584,0.0458209568468526,-0.5129760498834202,0.0536595340682111,0.2129092690514712,0.0483519701924324,0.329007864928969
BRA1,2024,Murilo,Palmeiras,Zagueiro,Zagueiro,-0.0971143540310984,0.2666536908836139,0.2266386127151093,0.4991374725510205,-0.553536566263888,0.3540340002546873,0.4270374095830523,1.275132985734918,0.4261741154122069
BRA1,2024,Alan Franco,Sao Paulo,Zagueiro,Zagueiro,0.3363403611536099,0.8349888283104442,0.5458370708490172,0.2929781492579243,-0.1353081788021981,-0.5188412206169108,0.4340745041166989,-0.0193552952647783,-0.1791711990613173
BRA1,2024,Thiago Heleno,Athletico Paranaense,Zagueiro,Zagueiro,-0.0780463505071373,-0.9920930266242276,-0.7124940662138315,-0.4914047464275347,0.5873264996997629,-0.5037761128105962,0.480858267575308,1.0809047300155,-0.785041759364268
BRA1,2024,Rodrigo Battaglia,Atletico MG,Zagueiro,Zagueiro,0.5499735543662382,-0.2558834234735967,0.2682766179918827,0.1726259603794007,0.2494728411271763,-0.2571279591092203,-0.05402848766001,-0.3349141988147679,-0.1476361242673917
BRA1,2024,Pedro Henrique,Red Bull Bragantino,Zagueiro,Zagueiro,-0.0343486041763636,0.3121695195629902,-0.0772610354197544,0.2411960526529104,0.6953667754548738,-0.3426352612445478,-0.6371599730475517,0.5259728655001173,0.2673948766424187
BRA1,2024,Robert Arboleda,Sao Paulo,Zagueiro,Zagueiro,0.1075577885092312,0.2209128220186182,0.5080447240327662,-0.0074606574996707,0.1855876377317551,0.0840403318818654,0.604639999498298,-1.1952484163979316,0.3817353496621881
BRA1,2024,Fabrício Bruno,Flamengo,Zagueiro,Zagueiro,0.0954783652474266,-0.6006304194837886,-0.4510619683767222,0.0925231781637635,-0.0319581715893754,-0.4989158436264082,0.9821936052031288,0.9028302376745696,-0.3277858471431681
BRA1,2024,Renzo Saravia,Atletico MG,Zagueiro,Zagueiro,0.7315879409358239,1.769657721478208,1.692855486494021,1.0156486879308717,0.2446441953927877,-0.697840006666233,-1.4139797024574494,1.415636327864103,0.3131344212102261
BRA1,2024,Cacá,Corinthians,Zagueiro,Zagueiro,-0.3166044235430827,-0.5933311174104974,-0.8274550123586297,-0.2087825538012647,0.266563551001502,0.4262756038807201,0.0680939485978787,0.0141954619151371,0.0746304439338895
BRA1,2024,Maicon,Vasco da Gama,Zagueiro,Zagueiro,-0.1797486766462487,-0.3161173702656367,-0.2586024244495932,-0.4435595468622904,-0.4267254970356788,1.0446402285691905,0.0106148566378447,0.6350411325242499,-0.076173393704999
BRA1,2024,Zé Ivaldo,Cruzeiro,Zagueiro,Zagueiro,-0.1068933122278106,0.3957697821467689,0.2859629025113162,0.0281276583947491,0.5873357694635285,-0.355653941846737,-1.1180012938959571,0.4292059636367169,0.0339954111545855
BRA1,2024,Gustavo Gómez,Palmeiras,Zagueiro,Zagueiro,0.2891697840604039,0.3021324209879023,-0.2640119054626493,0.479607726844121,-0.1084021378613774,0.6020774409776579,0.2143683203022074,-0.3050548220831015,0.5732173389369398
BRA1,2024,Kaique Rocha,Athletico Paranaense,Zagueiro,Zagueiro,-0.0168816337920465,0.3829811909266905,0.5796591166921259,0.0832643099005766,0.4204752578734881,0.2248161323925382,0.6516131734832451,-0.2249107724964998,0.56987087271533
BRA1,2024,Vitão,Internacional,Zagueiro,Zagueiro,-0.319673812472596,-0.2263064451815169,-0.36448088705936,-0.1783285050735733,0.5172218921330521,-0.0542658302432315,0.162395451964939,0.3896976452027123,-0.1698695523080101
BRA1,2024,Emanuel Brítez,Fortaleza,Zagueiro,Zagueiro,-0.3658706439189976,0.0529578447689333,-0.4657942345771088,-0.2142712028467833,0.3877144452049673,0.1885882191263623,-0.6693171337469018,0.1936089743425031,0.2925532495379994
BRA1,2024,Alan Empereur,Cuiaba,Zagueiro,Zagueiro,0.045053895183559,-1.0484806607898969,-0.7350593344451204,-0.4654593280565583,-0.5047530026799385,-0.8349210709175496,-0.3439727833729304,2.372705233426598,-0.8143286670140184
BRA1,2024,Bastos,Botafogo RJ,Zagueiro,Zagueiro,-0.0920115583159113,0.7358997876808593,0.0620228585384252,0.7332720075557877,0.4557668075255991,-0.1254753720131714,0.7011001568534923,-0.0909405786020359,0.405371908583148
BRA1,2024,Kanu,Bahia,Zagueiro,Zagueiro,0.4626811353399799,-0.1087259231951975,0.4601114689786216,-0.145213991636852,0.3423276117673029,-0.4564428100781539,0.3768761610945063,-0.7972773254101606,-0.3594109179496825
BRA1,2024,João Marcelo,Cruzeiro,Zagueiro,Zagueiro,1.0975906163705615,0.1982706619580607,0.2706689294777076,0.2387557323038693,-0.537721016275231,0.0779708183971125,0.8296966675256626,0.4731283874892134,0.0558214418490044
BRA1,2024,Léo,Vasco da Gama,Zagueiro,Zagueiro,-1.065533433447032,-0.5895567223878837,-0.5929843757384498,-0.2126496141920947,0.0487808079154938,-1.062306250069987,0.1697360193949736,-0.1431294238982204,-0.5336369863480261
BRA1,2024,Danilo Boza,Juventude,Zagueiro,Zagueiro,0.3469070178699674,-1.0422881970384226,-0.1638155748345233,-0.2909639717919567,-0.5278910019573166,-0.1565231934080139,0.0531214138832372,-0.7028580611537771,-0.7395504509288819
BRA1,2024,Rodrigo,Criciuma,Zagueiro,Zagueiro,0.7554526212516182,0.6559271762603527,0.1766316842874727,-0.519527434079565,-0.2779048786006152,1.217014199521005,0.1659754637040024,1.3373534642101477,0.6400943885226189
BRA1,2024,Marllon,Cuiaba,Zagueiro,Zagueiro,-0.5882623500885208,-0.2747586751515438,-0.4686265985424794,-0.610887547989572,0.6296064623976838,0.7064738396014927,0.0371949846071356,-1.051774383651584,0.3661041612322779
BRA1,2024,Adriano Martins,Atletico GO,Zagueiro,Zagueiro,-0.4348635966323524,-0.0150863857572372,0.3165714233918325,-0.0165856850609684,-0.4566291554110967,-0.3974559707278857,-0.1218572925817984,0.618730058256534,0.0337728886683729
BRA1,2024,Gabriel Xavier,Bahia,Zagueiro,Zagueiro,1.3258434284990266,1.1317670475427395,1.1439244554164107,0.02628771195617,0.1106490709052493,1.0790129591263642,0.1776627051991864,-0.4240899764233779,1.0635813104163416
BRA1,2024,Wagner Leonardo,Vitoria,Zagueiro,Zagueiro,0.4645784272637013,-0.717319550958791,-0.3711062627445161,-0.617803402908573,-0.1573295703009964,-0.2106605591600401,0.2448260135472532,0.3572577643793122,-0.5913037639948244
ENG1,2024,Jonny Evans,Man Utd,Zagueiro,Zagueiro,0.095164337075734,-0.1730253603052021,-0.2613204305058016,-0.506559885871693,0.2139056520190817,0.404074303992733,-0.0992291652630397,-1.0311547252829505,-0.0257629061361357
ENG1,2024,Thiago Silva,Chelsea,Zagueiro,Zagueiro,0.6362895357482482,0.302856599033767,0.8503972752042707,0.1790541045333159,-0.1207621516289352,0.0234835005097342,1.2989391305601252,-0.0016632620909067,-0.1952011931397347
ENG1,2024,Zanka,Brentford,Zagueiro,Zagueiro,0.0937367675674543,0.0784446048772922,-0.6043745318199386,-0.1643934005083774,-0.1844839075298496,-0.5790931093554172,-0.3618818056250001,1.2027219090191532,0.2454338179136774
ENG1,2024,Nathaniel Clyne,Crystal Palace,Zagueiro,Zagueiro,-1.602499562802948,-1.4638932528582964,-1.0005007520141225,-0.1673318800867215,-0.4039376840848694,-0.5784623751859221,-0.8944612184288785,-0.905505458772448,-0.6264011650112651
ENG1,2024,Craig Dawson,Wolves,Zagueiro,Zagueiro,-0.3543129467061421,-0.1205475753465445,-0.5036331985917182,-0.3061967362414071,0.101055241584762,0.6790762508489817,0.2695990440683991,-0.7628111830329531,0.3517486404878009
ENG1,2024,Fabian Schär,Newcastle,Zagueiro,Zagueiro,0.2515954435765082,-0.1921453329138933,0.097088808717034,0.0521507808788571,0.1964808741037416,-0.5555533929838798,-0.1295674235016505,0.9219989530455176,-0.32102826524053
ENG1,2024,Tim Ream,Fulham,Zagueiro,Zagueiro,-0.269280988405834,-0.6635729303798688,0.1321566771198956,-0.0333986937578055,-1.786435555399752,-0.9210980165632036,0.8744568775371049,0.0143386592946441,-0.644602687847019
ENG1,2024,Lewis Dunk,Brighton,Zagueiro,Zagueiro,1.3754245241473335,0.3579692189328625,1.2798811441507492,0.2477145908259381,-0.3192412600665597,-0.4194814304207978,0.9214729097060912,1.504923292070345,0.1337671252916916
ENG1,2024,Jack Robinson,Sheff Utd,Zagueiro,Zagueiro,-0.961904902564958,-1.0124260230234192,-1.006630121015522,-0.5722916867941494,-0.3727980025014696,0.9522608483456666,-0.5100891757528399,-0.0592791458465078,-0.1733429681255094
ENG1,2024,Raphaël Varane,Man Utd,Zagueiro,Zagueiro,-0.5149595525346564,-0.2557396411211404,-0.4209620979140015,-0.1932502944858767,0.2227510472952389,-0.1240319268027473,0.6706223691274815,-0.2886244826775195,-0.2566534182257727
ENG1,2024,Ben Mee,Brentford,Zagueiro,Zagueiro,-0.2973280314987949,-0.0576666581451681,-0.5361506234767691,-0.2359863952341986,0.3069304108448434,0.5204413716425882,-0.2486285274263827,0.4260002740641639,0.1409331908280687
